name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-08,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-11,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 100,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-12,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-13,7:13 PM,0.58,0.58,0.58,0.58,10,0.580 / 90,0.805 / 30,Bond & Loan,Property,-0.03333333333333337
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-14,7:12 PM,0.58,0.58,0.58,0.58,10,0.580 / 80,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-15,7:12 PM,-,-,-,0.58,0,0.580 / 80,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-18,7:12 PM,0.58,0.58,0.58,0.58,100,0.580 / 170,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-19,7:12 PM,-,-,-,0.58,0,0.580 / 90,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-20,7:11 PM,-,-,-,0.58,0,0.620 / 5,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-21,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-22,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.805 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-25,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.805 / 40,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-26,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.875 / 20,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-27,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.795 / 15,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-28,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.850 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-03-29,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.850 / 30,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-01,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.850 / 50,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-02,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.855 / 50,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-03,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.800 / 60,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-04,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.800 / 60,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-05,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.855 / 50,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-08,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.800 / 60,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-09,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.800 / 60,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-10,7:12 PM,-,-,-,0.58,0,0.650 / 80,0.800 / 60,Bond & Loan,Property,0.0
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-11,7:11 PM,0.75,0.72,0.8,0.8,"1,360",0.785 / 90,"0.800 / 1,171",Bond & Loan,Property,0.3793103448275864
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,2019-04-12,7:12 PM,0.800,0.750,0.800,0.8,"2,515",0.730 / 100,0.800 / 610,Bond & Loan,Property,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-02-25,6:15 PM,0.11,0.1,0.12,0.12,745,0.100 / 495,0.120 / 790,Bond & Loan,Industrial Products & Services,
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-02-26,7:11 PM,0.09,0.07,0.09,0.07,"73,865","0.070 / 6,047","0.075 / 4,530",Bond & Loan,Industrial Products & Services,-0.4166666666666666
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-02-27,7:11 PM,0.075,0.075,0.08,0.075,"10,088",0.075 / 462,"0.080 / 2,050",Bond & Loan,Industrial Products & Services,0.07142857142857129
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-02-28,7:11 PM,0.075,0.07,0.075,0.07,"6,180","0.070 / 11,979","0.075 / 7,972",Bond & Loan,Industrial Products & Services,-0.06666666666666654
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-01,7:11 PM,0.07,0.07,0.075,0.075,"21,226",0.075 / 99,"0.080 / 4,292",Bond & Loan,Industrial Products & Services,0.07142857142857129
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-04,7:11 PM,0.075,0.075,0.09,0.09,"12,410","0.080 / 2,393",0.085 / 150,Bond & Loan,Industrial Products & Services,0.2
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-05,7:11 PM,0.08,0.08,0.085,0.08,801,0.080 / 124,"0.085 / 1,091",Bond & Loan,Industrial Products & Services,-0.11111111111111106
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-06,7:11 PM,0.075,0.075,0.09,0.09,"11,105","0.085 / 6,202","0.090 / 1,255",Bond & Loan,Industrial Products & Services,0.12499999999999993
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-07,7:11 PM,0.09,0.085,0.105,0.09,"41,495",0.085 / 300,"0.090 / 5,417",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-08,7:11 PM,0.09,0.085,0.09,0.085,"11,480","0.080 / 5,025",0.085 / 1,Bond & Loan,Industrial Products & Services,-0.055555555555555455
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-11,7:11 PM,0.085,0.085,0.085,0.085,"1,310","0.080 / 3,600","0.085 / 1,395",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-12,7:11 PM,0.08,0.08,0.085,0.085,"1,819","0.080 / 4,685","0.085 / 1,946",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-13,7:13 PM,0.085,0.08,0.085,0.08,"7,815","0.080 / 4,829","0.085 / 1,523",Bond & Loan,Industrial Products & Services,-0.05882352941176475
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-14,7:12 PM,0.085,0.08,0.085,0.08,"5,169","0.080 / 9,110",0.085 / 150,Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-15,7:12 PM,0.085,0.085,0.085,0.085,500,"0.080 / 8,985","0.085 / 1,730",Bond & Loan,Industrial Products & Services,0.06250000000000007
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-18,7:12 PM,0.085,0.08,0.085,0.085,"2,930","0.080 / 5,645","0.090 / 2,330",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-19,7:12 PM,0.085,0.08,0.085,0.08,"1,451","0.080 / 6,074","0.085 / 3,968",Bond & Loan,Industrial Products & Services,-0.05882352941176475
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-20,7:11 PM,0.085,0.08,0.085,0.08,"5,300","0.080 / 2,074","0.085 / 2,668",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-21,7:12 PM,-,-,-,0.08,0,"0.075 / 4,960","0.085 / 5,563",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-22,7:12 PM,0.075,0.075,0.075,0.075,1,"0.075 / 4,549","0.085 / 5,614",Bond & Loan,Industrial Products & Services,-0.06250000000000007
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-25,7:12 PM,0.08,0.075,0.08,0.075,"4,097",0.075 / 103,"0.080 / 3,092",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-26,7:12 PM,0.075,0.07,0.075,0.075,"3,600","0.075 / 2,113","0.080 / 3,597",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-27,7:12 PM,-,-,-,0.075,0,"0.070 / 10,950","0.080 / 3,697",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-28,7:12 PM,0.075,0.075,0.075,0.075,"2,096","0.075 / 3,424","0.080 / 3,297",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-03-29,7:12 PM,0.075,0.075,0.075,0.075,800,0.075 / 860,"0.080 / 3,597",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-01,7:12 PM,0.075,0.075,0.075,0.075,"1,223","0.075 / 1,327","0.080 / 3,327",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-02,7:12 PM,0.075,0.075,0.075,0.075,3,"0.075 / 1,897","0.080 / 3,297",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-03,7:12 PM,-,-,-,0.075,0,"0.075 / 2,197","0.080 / 3,297",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-04,7:12 PM,-,-,-,0.075,0,"0.075 / 2,197","0.080 / 3,297",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-05,7:12 PM,-,-,-,0.075,0,"0.075 / 1,197","0.080 / 3,597",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-08,7:12 PM,-,-,-,0.075,0,"0.075 / 2,447","0.080 / 3,597",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-09,7:12 PM,-,-,-,0.075,0,"0.075 / 1,948","0.080 / 3,597",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-10,7:12 PM,-,-,-,0.075,0,"0.075 / 1,998","0.080 / 3,697",Bond & Loan,Industrial Products & Services,0.0
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-11,7:11 PM,0.075,0.07,0.075,0.07,"5,448","0.070 / 1,692","0.075 / 3,849",Bond & Loan,Industrial Products & Services,-0.06666666666666654
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,2019-04-12,7:12 PM,0.070,0.070,0.075,0.075,"6,937","0.075 / 1,763","0.080 / 4,097",Bond & Loan,Industrial Products & Services,0.07142857142857129
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-02-25,6:29 PM,0.35,0.35,0.35,0.35,510,0.350 / 224,"0.355 / 3,946",Bond & Loan,Industrial Products & Services,
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-02-26,7:11 PM,0.35,0.35,0.35,0.35,210,0.350 / 14,"0.355 / 3,946",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-02-27,7:11 PM,0.35,0.34,0.35,0.34,289,0.340 / 363,"0.355 / 4,076",Bond & Loan,Industrial Products & Services,-0.02857142857142844
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-02-28,7:11 PM,0.345,0.345,0.345,0.345,123,"0.345 / 4,977","0.355 / 3,998",Bond & Loan,Industrial Products & Services,0.014705882352941025
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-01,7:11 PM,-,-,-,0.345,0,"0.345 / 4,877",0.350 / 6,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-04,7:11 PM,0.35,0.35,0.35,0.35,"2,985","0.350 / 2,515","0.355 / 4,020",Bond & Loan,Industrial Products & Services,0.014492753623188418
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-05,7:11 PM,0.345,0.345,0.355,0.355,"4,303","0.350 / 2,000",0.355 / 289,Bond & Loan,Industrial Products & Services,0.0142857142857143
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-06,7:11 PM,0.355,0.355,0.355,0.355,280,"0.350 / 7,000",0.355 / 5,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-07,7:11 PM,0.355,0.355,0.355,0.355,"2,100","0.350 / 2,000","0.355 / 1,990",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-08,7:11 PM,0.355,0.355,0.355,0.355,850,"0.345 / 4,048","0.355 / 3,236",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-11,7:11 PM,0.355,0.345,0.355,0.345,263,0.345 / 465,0.355 / 261,Bond & Loan,Industrial Products & Services,-0.028169014084507067
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-12,7:11 PM,-,-,-,0.345,0,0.345 / 390,"0.355 / 2,355",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-13,7:13 PM,0.345,0.34,0.345,0.34,"1,878","0.340 / 1,641","0.355 / 2,589",Bond & Loan,Industrial Products & Services,-0.014492753623188259
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-14,7:12 PM,0.34,0.34,0.345,0.345,"1,087","0.340 / 2,725",0.345 / 3,Bond & Loan,Industrial Products & Services,0.014705882352941025
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-15,7:12 PM,-,-,-,0.345,0,"0.340 / 1,913",0.345 / 3,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-18,7:12 PM,0.34,0.34,0.35,0.35,"3,589","0.340 / 2,136",0.350 / 891,Bond & Loan,Industrial Products & Services,0.014492753623188418
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-19,7:12 PM,0.345,0.345,0.345,0.345,450,0.345 / 50,0.350 / 891,Bond & Loan,Industrial Products & Services,-0.0142857142857143
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-20,7:11 PM,-,-,-,0.345,0,0.345 / 50,"0.350 / 3,891",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-21,7:12 PM,0.345,0.345,0.35,0.345,904,"0.340 / 1,576",0.345 / 283,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-22,7:12 PM,0.345,0.34,0.345,0.34,"2,832","0.335 / 1,405","0.350 / 3,534",Bond & Loan,Industrial Products & Services,-0.014492753623188259
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-25,7:12 PM,0.335,0.335,0.34,0.34,135,0.340 / 227,0.345 / 1,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-26,7:12 PM,-,-,-,0.34,0,0.340 / 317,"0.350 / 3,434",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-27,7:12 PM,0.345,0.345,0.345,0.345,100,"0.335 / 1,136","0.350 / 3,834",Bond & Loan,Industrial Products & Services,0.014705882352941025
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-28,7:12 PM,-,-,-,0.345,0,0.340 / 173,"0.350 / 4,039",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-03-29,7:12 PM,0.345,0.345,0.345,0.345,534,0.340 / 167,0.345 / 26,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-01,7:12 PM,0.350,0.345,0.350,0.345,"5,550",0.340 / 173,"0.350 / 3,852",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-02,7:12 PM,0.350,0.350,0.350,0.35,320,0.345 / 256,"0.350 / 3,131",Bond & Loan,Industrial Products & Services,0.014492753623188418
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-03,7:12 PM,-,-,-,0.35,0,"0.340 / 1,703","0.350 / 3,131",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-04,7:12 PM,0.345,0.345,0.350,0.345,"5,160",0.345 / 960,"0.350 / 2,766",Bond & Loan,Industrial Products & Services,-0.0142857142857143
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-05,7:12 PM,0.35,0.35,0.35,0.35,380,0.345 / 362,"0.350 / 2,391",Bond & Loan,Industrial Products & Services,0.014492753623188418
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-08,7:12 PM,0.350,0.345,0.355,0.355,"2,500","0.345 / 2,048","0.355 / 2,247",Bond & Loan,Industrial Products & Services,0.0142857142857143
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-09,7:12 PM,0.345,0.345,0.345,0.345,120,0.345 / 190,"0.355 / 6,647",Bond & Loan,Industrial Products & Services,-0.028169014084507067
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-10,7:12 PM,0.350,0.350,0.350,0.35,130,0.345 / 133,0.350 / 70,Bond & Loan,Industrial Products & Services,0.014492753623188418
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-11,7:12 PM,0.355,0.355,0.355,0.355,60,0.350 / 357,"0.355 / 6,187",Bond & Loan,Industrial Products & Services,0.0142857142857143
BERJAYA CORP BHD-ICULS 12/22,3395LD,2019-04-12,7:12 PM,0.355,0.355,0.355,0.355,150,0.350 / 280,"0.355 / 4,966",Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-02-25,6:29 PM,-,-,-,0.385,0,0.350 / 1,0.685 / 11,Bond & Loan,Industrial Products & Services,
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-02-26,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-02-27,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-02-28,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-01,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-04,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-05,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-06,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-07,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-08,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-11,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-12,7:11 PM,-,-,-,0.385,0,0.350 / 1,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-13,7:13 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-14,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-15,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-18,7:12 PM,-,-,-,0.385,0,0.230 / 50,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-19,7:12 PM,-,-,-,0.385,0,0.225 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-20,7:11 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-21,7:12 PM,-,-,-,0.385,0,0.225 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-22,7:12 PM,-,-,-,0.385,0,0.230 / 50,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-25,7:12 PM,-,-,-,0.385,0,0.235 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-26,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-27,7:12 PM,-,-,-,0.385,0,0.225 / 10,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-28,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-03-29,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-01,7:12 PM,-,-,-,0.385,0,0.220 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-02,7:12 PM,-,-,-,0.385,0,0.235 / 11,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-03,7:12 PM,-,-,-,0.385,0,0.225 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-04,7:12 PM,-,-,-,0.385,0,0.235 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-05,7:12 PM,-,-,-,0.385,0,0.235 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-08,7:12 PM,-,-,-,0.385,0,0.230 / 50,0.000 / 0,Bond & Loan,Industrial Products & Services,0.0
BERJAYA CORPORATION BERHAD - ICULS 2016/2026,3395LE,2019-04-09,7:12 PM,-,-,-,0.385,0,0.235 / 22,0.685 / 11,Bond & Loan,Industrial Products & Services,0.0
