name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
NEXGRAM HOLDINGS BERHAD,96,2019-03-14,7:12 PM,0.02,0.02,0.02,0.02,201,"0.015 / 332,754","0.020 / 331,343",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-03-15,7:12 PM,0.015,0.015,0.02,0.02,"5,290","0.015 / 303,209","0.020 / 334,601",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-03-18,7:12 PM,0.02,0.015,0.02,0.02,"2,900","0.015 / 346,689","0.020 / 335,507",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-03-19,7:12 PM,0.015,0.015,0.02,0.02,"1,172","0.015 / 380,960","0.020 / 336,597",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-03-20,7:11 PM,0.02,0.015,0.02,0.015,"33,046","0.015 / 408,664","0.020 / 318,148",Ace Market,Telecommunications & Media,-0.2500000000000001
NEXGRAM HOLDINGS BERHAD,96,2019-03-21,7:12 PM,0.015,0.015,0.02,0.02,"1,601","0.015 / 425,515","0.020 / 395,791",Ace Market,Telecommunications & Media,0.3333333333333334
NEXGRAM HOLDINGS BERHAD,96,2019-03-22,7:12 PM,0.015,0.015,0.02,0.015,"3,827","0.015 / 377,498","0.020 / 398,434",Ace Market,Telecommunications & Media,-0.2500000000000001
NEXGRAM HOLDINGS BERHAD,96,2019-03-25,7:12 PM,0.02,0.015,0.02,0.02,"6,430","0.015 / 382,087","0.020 / 403,203",Ace Market,Telecommunications & Media,0.3333333333333334
NEXGRAM HOLDINGS BERHAD,96,2019-03-26,7:12 PM,0.02,0.015,0.02,0.015,"5,600","0.015 / 412,487","0.025 / 314,761",Ace Market,Telecommunications & Media,-0.2500000000000001
NEXGRAM HOLDINGS BERHAD,96,2019-03-27,7:12 PM,0.02,0.02,0.02,0.02,"1,000","0.015 / 433,637","0.020 / 410,211",Ace Market,Telecommunications & Media,0.3333333333333334
NEXGRAM HOLDINGS BERHAD,96,2019-03-28,7:12 PM,0.015,0.015,0.02,0.02,"1,653","0.015 / 436,294","0.020 / 413,163",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-03-29,7:12 PM,0.02,0.02,0.02,0.02,500,"0.015 / 432,764","0.020 / 401,286",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,0096,2019-04-01,7:12 PM,0.015,0.015,0.020,0.02,"1,400","0.015 / 450,514","0.020 / 408,943",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,0096,2019-04-02,7:12 PM,0.020,0.015,0.020,0.015,"11,165","0.015 / 486,799","0.020 / 410,592",Ace Market,Telecommunications & Media,-0.2500000000000001
NEXGRAM HOLDINGS BERHAD,96,2019-04-03,7:12 PM,0.015,0.015,0.02,0.02,"3,601","0.015 / 489,999","0.020 / 420,191",Ace Market,Telecommunications & Media,0.3333333333333334
NEXGRAM HOLDINGS BERHAD,0096,2019-04-04,7:12 PM,0.015,0.015,0.020,0.02,"9,400","0.015 / 522,699","0.020 / 422,637",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,96,2019-04-05,7:12 PM,0.02,0.015,0.02,0.02,"17,139","0.015 / 593,099","0.020 / 401,508",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,0096,2019-04-08,7:12 PM,0.020,0.015,0.020,0.015,"3,100","0.015 / 630,345","0.020 / 384,973",Ace Market,Telecommunications & Media,-0.2500000000000001
NEXGRAM HOLDINGS BERHAD,96,2019-04-09,7:12 PM,0.015,0.015,0.02,0.02,"7,788","0.015 / 727,717","0.020 / 389,644",Ace Market,Telecommunications & Media,0.3333333333333334
NEXGRAM HOLDINGS BERHAD,0096,2019-04-10,7:12 PM,0.015,0.015,0.020,0.02,"2,475","0.015 / 697,215","0.020 / 401,021",Ace Market,Telecommunications & Media,0.0
