name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-08,7:11 PM,5.7,5.61,5.7,5.61,416,5.560 / 15,5.800 / 6,ETF,Exchange Traded Fund-Equity,-0.02604166666666657
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-11,7:11 PM,5.62,5.62,5.63,5.63,10,5.500 / 29,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0035650623885917243
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-12,7:11 PM,5.67,5.67,5.75,5.75,354,5.500 / 11,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.02131438721136769
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-13,7:13 PM,5.73,5.73,5.73,5.73,4,"5.660 / 1,000","5.740 / 1,000",ETF,Exchange Traded Fund-Equity,-0.0034782608695651434
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-14,7:12 PM,5.74,5.74,5.74,5.74,2,"5.670 / 1,300",5.740 / 50,ETF,Exchange Traded Fund-Equity,0.001745200698080242
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-15,7:12 PM,5.77,5.77,5.77,5.77,3,5.500 / 11,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0052264808362368215
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-18,7:12 PM,5.79,5.79,5.79,5.79,2,5.700 / 5,5.800 / 6,ETF,Exchange Traded Fund-Equity,0.003466204506065939
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-19,7:12 PM,5.8,5.8,5.84,5.8,18,5.700 / 5,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0017271157167529855
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-20,7:11 PM,5.8,5.8,5.85,5.85,8,5.700 / 5,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.008620689655172384
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-21,7:12 PM,5.8,5.8,5.83,5.83,25,5.750 / 10,0.000 / 0,ETF,Exchange Traded Fund-Equity,-0.003418803418803346
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-22,7:12 PM,5.79,5.79,5.79,5.79,2,5.750 / 10,0.000 / 0,ETF,Exchange Traded Fund-Equity,-0.006861063464837057
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-25,7:12 PM,5.75,5.59,5.75,5.6,42,5.570 / 1,5.600 / 2,ETF,Exchange Traded Fund-Equity,-0.032815198618307485
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-26,7:12 PM,5.63,5.63,5.63,5.63,18,5.550 / 20,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.005357142857142902
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-27,7:12 PM,-,-,-,5.63,0,5.650 / 10,5.710 / 300,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-28,7:12 PM,5.63,5.63,5.63,5.63,2,5.620 / 301,5.630 / 1,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-03-29,7:12 PM,5.64,5.64,5.72,5.72,14,5.660 / 300,5.720 / 1,ETF,Exchange Traded Fund-Equity,0.01598579040852573
