name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
ASTRAL ASIA BHD,7054,12 Apr 2019,7:12 PM,0.150,0.150,0.165,0.165,357,0.150 / 280,0.165 / 103
AIRASIA X BERHAD,5238,12 Apr 2019,7:12 PM,0.235,0.225,0.235,0.230,"150,299","0.225 / 19,987","0.230 / 37,162"
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,12 Apr 2019,7:12 PM,0.040,0.035,0.040,0.040,"20,078","0.035 / 46,290","0.040 / 20,655"
ABF MALAYSIA BOND INDEX FUND,0800EA,12 Apr 2019,7:12 PM,-,-,-,1.185,0,"1.180 / 1,000","1.185 / 1,000"
ABLEGROUP BERHAD,7086,12 Apr 2019,7:12 PM,0.085,0.080,0.085,0.085,"4,650","0.080 / 1,700","0.085 / 1,798"
ALLIANCE BANK MALAYSIA BERHAD,2488,12 Apr 2019,7:12 PM,4.080,4.010,4.080,4.010,"6,397",4.010 / 270,4.040 / 93
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,12 Apr 2019,7:12 PM,-,-,-,0.100,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,12 Apr 2019,7:12 PM,-,-,-,0.260,0,0.255 / 50,0.300 / 47
ACOUSTECH BHD,7120,12 Apr 2019,7:12 PM,0.410,0.410,0.420,0.415,"17,335","0.410 / 1,285",0.425 / 300
ADVANCECON HOLDINGS BERHAD,5281,12 Apr 2019,7:12 PM,0.470,0.465,0.475,0.470,"62,968","0.465 / 4,244","0.470 / 4,581"
ADVENTA BHD,7191,12 Apr 2019,7:12 PM,0.360,0.360,0.360,0.360,50,0.360 / 300,0.375 / 912
ADVANCED PACKAGING TECHNOLOGY,9148,12 Apr 2019,7:12 PM,-,-,-,1.850,0,1.840 / 70,2.200 / 10
AE MULTI HOLDINGS BHD,7146,12 Apr 2019,7:12 PM,0.105,0.105,0.110,0.110,"5,160","0.105 / 2,050","0.110 / 1,003"
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 19,360"
AEMULUS HOLDINGS BERHAD,0181,12 Apr 2019,7:12 PM,0.240,0.230,0.245,0.235,"19,713",0.235 / 53,"0.240 / 22,212"
AEON CO. (M) BHD,6599,12 Apr 2019,7:12 PM,1.470,1.430,1.470,1.450,"4,722",1.430 / 718,1.450 / 446
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,12 Apr 2019,7:12 PM,0.030,0.020,0.030,0.020,"3,000","0.020 / 2,050","0.030 / 7,973"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,12 Apr 2019,7:12 PM,-,-,-,0.050,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,12 Apr 2019,7:12 PM,-,-,-,0.010,0,0.000 / 0,0.020 / 500
AEON CREDIT SERVICE (M) BHD,5139,12 Apr 2019,7:12 PM,16.760,16.380,16.760,16.720,767,16.600 / 3,16.980 / 25
AEONCR-CC: CW AEON CREDIT SERVICE (M) BERHAD (MIBB),5139CC,12 Apr 2019,7:12 PM,-,-,-,0.150,0,0.000 / 0,0.000 / 0
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,12 Apr 2019,7:12 PM,1.510,1.500,1.510,1.510,115,1.500 / 100,1.550 / 10
AFFIN BANK BERHAD,5185,12 Apr 2019,7:12 PM,2.190,2.180,2.200,2.180,"1,263",2.180 / 138,2.200 / 65
ABM FUJIYA BERHAD,5198,12 Apr 2019,7:12 PM,0.600,0.560,0.605,0.585,"1,862",0.570 / 98,0.585 / 310
AHB HOLDINGS BHD,7315,12 Apr 2019,7:12 PM,0.145,0.145,0.165,0.160,"88,735",0.160 / 779,"0.165 / 16,168"
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,12 Apr 2019,7:12 PM,0.015,0.015,0.025,0.025,"122,370","0.025 / 1,611","0.030 / 9,900"
APEX HEALTHCARE BHD,7090,12 Apr 2019,7:12 PM,9.100,8.940,9.110,8.940,247,8.940 / 5,9.040 / 4
AMANAH HARTA TANAH PNB,4952,12 Apr 2019,7:12 PM,0.770,0.755,0.770,0.755,282,0.755 / 120,0.780 / 14
ADVANCE INFORMATION MARKETING,0122,12 Apr 2019,7:12 PM,-,-,-,0.260,0,0.220 / 300,0.280 / 354
AIRASIA GROUP BERHAD,5099,12 Apr 2019,7:12 PM,2.500,2.480,2.520,2.490,"54,111","2.480 / 1,574","2.490 / 3,578"
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,12 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,12 Apr 2019,7:12 PM,0.020,0.015,0.020,0.015,"3,140",0.015 / 610,0.020 / 40
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,12 Apr 2019,7:12 PM,0.040,0.040,0.040,0.040,700,0.035 / 500,"0.040 / 1,300"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,12 Apr 2019,7:12 PM,0.100,0.100,0.100,0.100,200,0.090 / 30,0.105 / 850
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,12 Apr 2019,7:12 PM,-,-,-,0.120,0,0.000 / 0,0.000 / 0
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,12 Apr 2019,7:12 PM,0.200,0.195,0.200,0.195,151,0.000 / 0,0.340 / 30
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,12 Apr 2019,7:12 PM,-,-,-,0.080,0,0.070 / 40,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,12 Apr 2019,7:12 PM,0.035,0.035,0.035,0.035,60,0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,12 Apr 2019,7:12 PM,0.035,0.035,0.035,0.035,640,"0.030 / 1,000",0.035 / 448
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,12 Apr 2019,7:12 PM,-,-,-,0.070,0,"0.050 / 1,000",0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,12 Apr 2019,7:12 PM,0.030,0.030,0.030,0.030,"1,000","0.025 / 1,050","0.040 / 3,000"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,12 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,"0.070 / 5,200"
AIRASIAC81: CW AIRASIA GROUP BERHAD (MIBB),509981,12 Apr 2019,7:12 PM,0.070,0.070,0.070,0.070,100,0.070 / 200,0.100 / 500
AIRASIAC82: CW AIRASIA GROUP BERHAD (AM),509982,12 Apr 2019,7:12 PM,0.085,0.085,0.085,0.085,200,0.000 / 0,0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,12 Apr 2019,7:12 PM,6.650,6.640,6.900,6.820,"109,453",6.820 / 118,6.850 / 339
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,12 Apr 2019,7:12 PM,0.015,0.015,0.020,0.015,"6,440","0.015 / 20,060","0.020 / 12,421"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,12 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,12 Apr 2019,7:12 PM,0.055,0.055,0.055,0.055,2,0.055 / 500,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,12 Apr 2019,7:12 PM,-,-,-,0.025,0,0.025 / 400,0.030 / 350
AIRPORT-C8: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MIBB),5014C8,12 Apr 2019,7:12 PM,0.055,0.055,0.060,0.060,"27,500","0.055 / 2,400",0.065 / 500
AMALGAMATED INDUSTRIAL STEEL,2682,12 Apr 2019,7:12 PM,0.260,0.260,0.260,0.260,60,0.245 / 3,0.275 / 60
AJINOMOTO (M) BHD,2658,12 Apr 2019,7:12 PM,17.800,17.780,17.800,17.800,622,17.780 / 5,17.800 / 155
AJIYA BHD,7609,12 Apr 2019,7:12 PM,0.570,0.560,0.570,0.560,296,0.560 / 14,0.570 / 579
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,12 Apr 2019,7:12 PM,0.105,0.105,0.105,0.105,630,0.100 / 500,0.105 / 170
ALAM MARITIM RESOURCES BHD,5115,12 Apr 2019,7:12 PM,0.130,0.125,0.130,0.130,"63,885","0.125 / 27,098","0.130 / 24,907"
ALAM MARITIM RESOURCES BERHAD - WARRANTS 2019/2022,5115WA,12 Apr 2019,7:12 PM,0.050,0.050,0.055,0.050,"11,243","0.050 / 129,527","0.055 / 19,688"
AL-AQAR HEALTHCARE REIT,5116,12 Apr 2019,7:12 PM,1.390,1.390,1.400,1.400,191,1.400 / 40,1.420 / 300
ALCOM GROUP BERHAD,2674,12 Apr 2019,7:12 PM,0.520,0.520,0.535,0.535,"2,418",0.535 / 105,0.545 / 55
ALLIANZ MALAYSIA BHD,1163,12 Apr 2019,7:12 PM,14.380,14.280,14.380,14.280,33,14.000 / 9,14.300 / 5
ALLIANZ MALAYSIA BHD-ICPS,1163PA,12 Apr 2019,7:12 PM,-,-,-,14.300,0,14.000 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,12 Apr 2019,7:12 PM,0.870,0.865,0.870,0.870,862,0.865 / 57,0.870 / 185
AMMB HOLDINGS BHD,1015,12 Apr 2019,7:12 PM,4.420,4.420,4.450,4.450,"27,158",4.430 / 629,"4.450 / 5,265"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,12 Apr 2019,7:12 PM,0.120,0.110,0.120,0.120,"2,250",0.000 / 0,0.000 / 0
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,12 Apr 2019,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,12 Apr 2019,7:12 PM,-,-,-,0.110,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,12 Apr 2019,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.095 / 8
AMBANK-C14: CW AMMB HOLDINGS BERHAD (MIBB),101514,12 Apr 2019,7:12 PM,0.090,0.090,0.090,0.090,999,0.000 / 0,0.000 / 0
ASIA MEDIA GROUP BERHAD,0159,12 Apr 2019,7:12 PM,0.130,0.130,0.135,0.135,"1,331","0.130 / 11,760","0.135 / 2,449"
AMFIRST REITS,5120,12 Apr 2019,7:12 PM,0.525,0.525,0.525,0.525,500,"0.525 / 5,021",0.530 / 519
AMLEX HOLDINGS BERHAD,03011,12 Apr 2019,7:12 PM,-,-,-,0.200,0,0.000 / 0,"0.150 / 1,000"
AMCORP PROPERTIES BERHAD,1007,12 Apr 2019,7:12 PM,0.535,0.535,0.540,0.535,653,0.535 / 67,0.550 / 133
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,12 Apr 2019,7:12 PM,0.265,0.265,0.280,0.275,73,0.280 / 1,0.290 / 36
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,12 Apr 2019,7:12 PM,-,-,-,0.580,0,0.450 / 100,0.615 / 12
AMTEL HOLDINGS BHD,7031,12 Apr 2019,7:12 PM,-,-,-,0.655,0,0.655 / 196,0.795 / 3
AMVERTON BERHAD,5959,12 Apr 2019,7:12 PM,1.190,1.180,1.190,1.180,470,1.180 / 590,1.190 / 49
AMWAY (M) HOLDINGS BHD,6351,12 Apr 2019,7:12 PM,6.150,6.000,6.150,6.000,"1,575",6.000 / 27,6.150 / 39
ANALABS RESOURCES BHD,7083,12 Apr 2019,7:12 PM,1.150,1.150,1.150,1.150,150,1.150 / 850,1.200 / 60
ANCOM BHD,4758,12 Apr 2019,7:12 PM,0.475,0.475,0.475,0.475,400,"0.470 / 1,646","0.475 / 1,057"
ANCOM LOGISTICS BERHAD,0048,12 Apr 2019,7:12 PM,0.085,0.085,0.085,0.085,250,"0.085 / 2,615","0.090 / 1,973"
ANN JOO RESOURCES BHD,6556,12 Apr 2019,7:12 PM,1.830,1.760,1.860,1.790,"28,917",1.790 / 32,1.800 / 70
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,12 Apr 2019,7:12 PM,0.650,0.650,0.650,0.650,20,0.585 / 100,0.650 / 85
ANZO HOLDINGS BERHAD,9342,12 Apr 2019,7:12 PM,0.040,0.040,0.045,0.040,"15,489","0.040 / 85,331","0.045 / 74,483"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 40,408"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,12 Apr 2019,7:12 PM,0.020,0.020,0.020,0.020,"2,750","0.020 / 2,250",0.025 / 502
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,525"
APB RESOURCES BHD,5568,12 Apr 2019,7:12 PM,-,-,-,0.650,0,0.580 / 1,0.640 / 15
APEX EQUITY HOLDINGS BHD,5088,12 Apr 2019,7:12 PM,-,-,-,1.020,0,0.960 / 50,1.030 / 200
APFT BERHAD,5194,12 Apr 2019,7:12 PM,0.015,0.015,0.020,0.020,201,"0.015 / 448,303","0.020 / 115,761"
APM AUTOMOTIVE HOLDINGS BHD,5015,12 Apr 2019,7:12 PM,3.000,3.000,3.000,3.000,18,3.000 / 322,3.290 / 7
APOLLO FOOD HOLDINGS BHD,6432,12 Apr 2019,7:12 PM,3.870,3.850,3.870,3.870,48,3.870 / 16,3.900 / 38
APPASIA BERHAD,0119,12 Apr 2019,7:12 PM,0.095,0.095,0.115,0.110,"75,285","0.105 / 4,102","0.110 / 2,923"
APPASIA BERHAD - WARRANTS A,0119WA,12 Apr 2019,7:12 PM,0.040,0.040,0.055,0.055,"25,814","0.045 / 2,137","0.055 / 6,518"
A-RANK BHD,7214,12 Apr 2019,7:12 PM,0.520,0.520,0.520,0.520,217,0.520 / 383,0.525 / 440
ARK RESOURCES HOLDINGS BERHAD,7007,12 Apr 2019,7:12 PM,-,-,-,0.360,0,0.400 / 1,0.450 / 25
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,12 Apr 2019,7:12 PM,-,-,-,0.090,0,"0.040 / 1,152",0.390 / 1
BUMI ARMADA BERHAD,5210,12 Apr 2019,7:12 PM,0.195,0.195,0.215,0.200,"1,538,317","0.200 / 204,845","0.205 / 522,533"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 19,940"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,12 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 8,100"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,12 Apr 2019,7:12 PM,0.005,0.005,0.005,0.005,"60,200",0.005 / 500,"0.010 / 6,200"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,12 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,0.000 / 0
AMANAHRAYA REITS,5127,12 Apr 2019,7:12 PM,0.850,0.840,0.850,0.840,"1,100",0.845 / 50,0.850 / 504
ADVANCE SYNERGY BHD,1481,12 Apr 2019,7:12 PM,0.140,0.140,0.150,0.145,"70,437","0.140 / 23,881","0.145 / 11,919"
ASDION BHD,0068,12 Apr 2019,7:12 PM,0.260,0.250,0.265,0.250,"27,669","0.245 / 5,000",0.255 / 150
ASIA BRANDS BERHAD,7722,12 Apr 2019,7:12 PM,0.520,0.470,0.525,0.525,8,0.470 / 49,0.530 / 34
ASIA FILE CORPORATION BHD,7129,12 Apr 2019,7:12 PM,2.560,2.560,2.580,2.580,80,2.570 / 20,2.630 / 40
ASIAN PAC HOLDINGS BHD,4057,12 Apr 2019,7:12 PM,0.165,0.155,0.170,0.160,"398,551","0.160 / 8,129","0.165 / 14,586"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,12 Apr 2019,7:12 PM,0.800,0.750,0.800,0.800,"2,515",0.730 / 100,0.800 / 610
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,12 Apr 2019,7:12 PM,0.065,0.065,0.080,0.070,"12,833","0.070 / 1,100","0.075 / 2,395"
ASIA POLY HOLDINGS BHD,0105,12 Apr 2019,7:12 PM,0.070,0.070,0.075,0.075,"4,015","0.070 / 2,200","0.075 / 13,260"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,12 Apr 2019,7:12 PM,0.030,0.030,0.035,0.030,"1,150","0.030 / 29,470","0.035 / 1,850"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,12 Apr 2019,7:12 PM,0.015,0.015,0.015,0.015,"5,000","0.015 / 1,000","0.020 / 4,114"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,12 Apr 2019,7:12 PM,0.025,0.025,0.025,0.025,178,0.025 / 721,"0.030 / 1,125"
ASTINO BHD,7162,12 Apr 2019,7:12 PM,0.660,0.655,0.665,0.655,430,0.655 / 190,0.660 / 100
ASTRO MALAYSIA HOLDINGS BERHAD,6399,12 Apr 2019,7:12 PM,1.600,1.490,1.600,1.500,"46,663",1.500 / 693,1.520 / 625
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,12 Apr 2019,7:12 PM,-,-,-,0.110,0,0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,12 Apr 2019,7:12 PM,-,-,-,0.090,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,12 Apr 2019,7:12 PM,0.065,0.055,0.065,0.055,"11,566",0.000 / 0,0.060 / 800
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,12 Apr 2019,7:12 PM,0.050,0.050,0.050,0.050,"2,198",0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,12 Apr 2019,7:12 PM,0.055,0.050,0.055,0.055,"12,700",0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,0072,12 Apr 2019,7:12 PM,0.055,0.055,0.055,0.055,"11,664","0.050 / 28,201","0.055 / 5,073"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,12 Apr 2019,7:12 PM,0.005,0.005,0.010,0.005,"1,060",0.000 / 0,"0.010 / 16,887"
ATA IMS BERHAD,8176,12 Apr 2019,7:12 PM,1.740,1.740,1.770,1.770,"1,892","1.750 / 3,200",1.770 / 37
ATLAN HOLDINGS BHD,7048,12 Apr 2019,7:12 PM,4.470,4.470,4.480,4.470,40,4.370 / 5,4.490 / 10
ATRIUM REITS,5130,12 Apr 2019,7:12 PM,1.150,1.150,1.160,1.160,805,1.150 / 139,1.170 / 100
ATTA GLOBAL GROUP BERHAD,7099,12 Apr 2019,7:12 PM,0.590,0.590,0.620,0.620,80,0.590 / 75,0.620 / 30
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,12 Apr 2019,7:12 PM,0.070,0.070,0.075,0.075,"6,937","0.075 / 1,763","0.080 / 4,097"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,12 Apr 2019,7:12 PM,-,-,-,0.120,0,"0.105 / 1,500",0.120 / 198
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,12 Apr 2019,7:12 PM,-,-,-,0.090,0,0.080 / 500,0.105 / 100
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,12 Apr 2019,7:12 PM,-,-,-,0.090,0,0.080 / 500,0.155 / 173
ATURMAJU RESOURCES BHD,7181,12 Apr 2019,7:12 PM,0.330,0.330,0.335,0.335,"7,401",0.335 / 710,"0.340 / 3,000"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,12 Apr 2019,7:12 PM,0.155,0.155,0.160,0.160,"10,843",0.160 / 170,"0.165 / 1,719"
AVILLION BERHAD,8885,12 Apr 2019,7:12 PM,0.135,0.135,0.140,0.140,"7,118","0.135 / 8,086",0.140 / 196
AWC BERHAD,7579,12 Apr 2019,7:12 PM,0.765,0.765,0.775,0.770,"6,013",0.770 / 624,0.775 / 299
AWC BERHAD - WARRANTS 2018/2023,7579WA,12 Apr 2019,7:12 PM,0.250,0.250,0.255,0.255,"2,345",0.250 / 460,0.255 / 367
AXIATA GROUP BERHAD,6888,12 Apr 2019,7:12 PM,4.090,4.080,4.200,4.150,"30,857",4.140 / 100,"4.150 / 5,908"
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,12 Apr 2019,7:12 PM,0.005,0.005,0.005,0.005,10,0.000 / 0,"0.040 / 1,000"
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,12 Apr 2019,7:12 PM,-,-,-,0.040,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,12 Apr 2019,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,12 Apr 2019,7:12 PM,-,-,-,0.145,0,0.000 / 0,0.195 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,12 Apr 2019,7:12 PM,0.155,0.155,0.165,0.165,"4,004",0.000 / 0,0.000 / 0
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,12 Apr 2019,7:12 PM,-,-,-,0.120,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,12 Apr 2019,7:12 PM,0.170,0.170,0.170,0.170,"1,999",0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,12 Apr 2019,7:12 PM,-,-,-,0.070,0,0.000 / 0,0.000 / 0
AXIS REITS,5106,12 Apr 2019,7:12 PM,1.810,1.800,1.840,1.800,"9,274",1.790 / 205,"1.800 / 41,651"
AYER HOLDINGS BERHAD,2305,12 Apr 2019,7:12 PM,-,-,-,4.430,0,4.450 / 10,4.600 / 10
AYS VENTURES BHD,5021,12 Apr 2019,7:12 PM,0.345,0.340,0.345,0.340,"3,492","0.335 / 1,540",0.340 / 78
AHMAD ZAKI RESOURCES BHD,7078,12 Apr 2019,7:12 PM,0.550,0.540,0.575,0.550,"137,468",0.550 / 50,"0.555 / 6,454"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,12 Apr 2019,7:12 PM,0.290,0.290,0.320,0.300,"35,214",0.295 / 600,0.300 / 152
BAHVEST RESOURCES BERHAD,0098,12 Apr 2019,7:12 PM,0.625,0.615,0.635,0.615,"70,009",0.615 / 808,0.620 / 200
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,12 Apr 2019,7:12 PM,0.380,0.370,0.385,0.375,"48,823","0.370 / 6,518","0.375 / 1,280"
BARAKAH OFFSHORE PETROLEUM BHD,7251,12 Apr 2019,7:12 PM,0.095,0.095,0.100,0.095,"105,592","0.095 / 134,322","0.100 / 64,163"
BRITISH AMERICAN TOBACCO (M),4162,12 Apr 2019,7:12 PM,36.500,36.500,36.760,36.700,541,36.700 / 1,36.720 / 62
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,12 Apr 2019,7:12 PM,-,-,-,0.130,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,12 Apr 2019,7:12 PM,-,-,-,0.090,0,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,12 Apr 2019,7:12 PM,2.350,2.340,2.380,2.350,"15,568",2.340 / 225,"2.350 / 10,442"
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,12 Apr 2019,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
BAUTO-C2: CW BERMAZ AUTO BERHAD (RHB),5248C2,12 Apr 2019,7:12 PM,-,-,-,0.140,0,0.000 / 0,0.000 / 0
BAUTO-CY: CW BERMAZ AUTO BERHAD (KIBB),5248CY,12 Apr 2019,7:12 PM,-,-,-,0.135,0,0.000 / 0,0.000 / 0
BAUTO-CZ: CW BERMAZ AUTO BERHAD (RHB),5248CZ,12 Apr 2019,7:12 PM,-,-,-,0.210,0,0.000 / 0,0.330 / 600
BCB BHD,6602,12 Apr 2019,7:12 PM,0.255,0.250,0.260,0.255,"7,292","0.250 / 2,377",0.260 / 70
