name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
KNM GROUP BHD,7164,11-Mar-19,7:11 PM,0.105,0.1,0.11,0.1,"36,560","0.100 / 213,935","0.105 / 38,761"
KNM GROUP BERHAD - WARRANTS 2015/2020,7164WB,11-Mar-19,7:11 PM,0.015,0.015,0.015,0.015,"2,575","0.015 / 4,888","0.020 / 34,199"
MALAYSIA MARINE AND HEAVY ENG,5186,11-Mar-19,7:11 PM,0.76,0.75,0.76,0.75,"2,681","0.750 / 8,840",0.760 / 51
PETRA ENERGY BHD,5133,11-Mar-19,7:11 PM,1.19,1.08,1.19,1.08,"23,614",1.080 / 68,1.090 / 53
PERDANA PETROLEUM BERHAD,7108,11-Mar-19,7:11 PM,0.295,0.285,0.3,0.29,"194,125","0.285 / 18,916","0.290 / 4,403"
PERISAI PETROLEUM TEKNOLOGI,47,11-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
PETRON MALAYSIA REFINING & MARKETING BERHAD,3042,11-Mar-19,7:11 PM,6.68,6.6,6.68,6.63,"1,164",6.620 / 36,6.630 / 20
REACH ENERGY BHD,5256,11-Mar-19,7:11 PM,0.295,0.285,0.295,0.29,"24,046","0.290 / 2,896","0.295 / 4,259"
REACH ENERGY BHD-WARRANTS A 14/22,5256WA,11-Mar-19,7:11 PM,0.05,0.045,0.055,0.05,"240,940","0.050 / 167,485","0.055 / 59,908"
SAPURA ENERGY BERHAD,5218,11-Mar-19,7:11 PM,0.315,0.31,0.325,0.315,"858,605","0.315 / 483,136","0.320 / 192,427"
SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,5218PA,11-Mar-19,7:11 PM,0.38,0.37,0.38,0.37,250,0.370 / 200,0.385 / 50
SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,5218WA,11-Mar-19,7:11 PM,0.1,0.095,0.105,0.1,"436,861","0.095 / 377,429","0.100 / 89,629"
SCOMI GROUP BHD,7158,11-Mar-19,7:11 PM,0.045,0.04,0.045,0.045,"45,517","0.040 / 102,732","0.045 / 4,284"
SCOMI GROUP BERHAD - WARRANTS B,7158WB,11-Mar-19,7:11 PM,0.01,0.01,0.01,0.01,75,"0.010 / 16,726","0.015 / 31,092"
SCOMI ENERGY SERVICES BHD,7045,11-Mar-19,7:11 PM,0.055,0.05,0.06,0.06,"15,964","0.055 / 4,887","0.060 / 20,552"
SERBA DINAMIK HOLDINGS BERHAD,5279,11-Mar-19,7:11 PM,3.88,3.61,3.88,3.82,"15,350","3.820 / 6,931","3.830 / 4,089"
SUMATEC RESOURCES BHD,1201,11-Mar-19,7:11 PM,0.01,0.005,0.01,0.01,"5,600","0.005 / 3,134,309","0.010 / 690,367"
SUMATEC RES BHD-WARRANTS 11/21,1201WA,11-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 1,500"
T7 GLOBAL BERHAD,7228,11-Mar-19,7:11 PM,0.54,0.495,0.55,0.505,"76,850",0.500 / 550,0.505 / 223
TH HEAVY ENGINEERING BERHAD,7206,11-Mar-19,7:11 PM,0.055,0.05,0.06,0.055,"36,330","0.050 / 76,193","0.055 / 11,784"
TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,7206PB,11-Mar-19,7:11 PM,-,-,-,0.015,0,"0.025 / 2,000",0.065 / 264
UZMA BHD,7250,11-Mar-19,7:11 PM,1.03,0.965,1.03,0.97,"21,144",0.965 / 60,0.975 / 70
VELESTO ENERGY BERHAD,5243,11-Mar-19,7:11 PM,0.27,0.27,0.28,0.28,"402,974","0.280 / 51,297","0.285 / 57,202"
VELESTO ENERGY BERHAD - WARRANTS 2017/2024,5243WA,11-Mar-19,7:11 PM,0.095,0.095,0.1,0.1,"58,993","0.095 / 4,266","0.100 / 24,877"
WAH SEONG CORPORATION BHD,5142,11-Mar-19,7:11 PM,0.795,0.77,0.795,0.77,"4,926",0.765 / 380,0.775 / 704
YINSON HOLDINGS BHD,7293,11-Mar-19,7:11 PM,4.45,4.43,4.47,4.44,"16,949","4.440 / 3,285",4.450 / 400
CENSOF HOLDINGS BERHAD,5195,11-Mar-19,7:11 PM,0.15,0.145,0.15,0.145,700,0.145 / 750,0.150 / 660
CENSOF HOLDINGS BERHAD - WARRANTS B 14/19,5195WB,11-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,400,"0.005 / 9,510","0.010 / 21,391"
CUSCAPI BHD,51,11-Mar-19,7:11 PM,0.195,0.195,0.195,0.195,"22,854","0.190 / 16,950","0.195 / 7,516"
D&O GREEN TECHNOLOGIES BERHAD,7204,11-Mar-19,7:11 PM,0.705,0.685,0.71,0.7,"89,699","0.695 / 1,050","0.700 / 19,539"
DATAPREP HOLDINGS BHD,8338,11-Mar-19,7:11 PM,0.21,0.21,0.21,0.21,"2,524","0.205 / 3,693",0.210 / 356
DIGISTAR CORPORATION BHD,29,11-Mar-19,7:11 PM,0.045,0.045,0.045,0.045,"4,950",0.045 / 25,"0.050 / 21,164"
DIGISTAR CORP BHD-WB,0029WB,11-Mar-19,7:11 PM,-,-,-,0.015,0,"0.015 / 10,900","0.025 / 2,501"
DAGANG NEXCHANGE BERHAD,4456,11-Mar-19,7:11 PM,0.29,0.275,0.29,0.275,"82,208","0.275 / 22,796","0.280 / 7,101"
DAGANG NEXCHANGE BERHAD - WARRANTS 2016/2021,4456WD,11-Mar-19,7:11 PM,0.07,0.07,0.07,0.07,"83,929","0.065 / 126,944","0.070 / 6,379"
DATASONIC GROUP BERHAD,5216,11-Mar-19,7:11 PM,0.495,0.475,0.5,0.48,"51,797",0.475 / 350,0.480 / 870
DATASONIC GROUP BERHAD - WARRANTS A 2018/2023,5216WA,11-Mar-19,7:11 PM,0.08,0.08,0.08,0.08,"12,238","0.080 / 1,397","0.085 / 19,802"
EDARAN BHD,5036,11-Mar-19,7:11 PM,0.565,0.54,0.58,0.55,"15,359","0.545 / 1,092",0.550 / 773
EXCEL FORCE MSC BHD,65,11-Mar-19,7:11 PM,0.49,0.475,0.495,0.475,"13,908","0.475 / 2,820",0.485 / 503
EXCEL FORCE MSC BHD-WARRANT A 14/19,0065WA,11-Mar-19,7:11 PM,0.14,0.135,0.15,0.145,"5,059","0.135 / 1,560","0.145 / 3,963"
ELSOFT RESEARCH BHD,90,11-Mar-19,7:11 PM,1.02,1,1.02,1.02,"12,065","1.010 / 2,124",1.020 / 98
FRONTKEN CORPORATION BHD,128,11-Mar-19,7:11 PM,1.01,0.965,1.04,0.995,"187,897",0.990 / 50,0.995 / 692
FSBM HOLDINGS BHD,9377,11-Mar-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
FSBM HOLDINGS BERHAD - WARR,9377WA,11-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
GHL SYSTEMS BHD,21,11-Mar-19,7:11 PM,1.7,1.63,1.7,1.65,"1,258","1.650 / 2,943",1.690 / 10
GRAND-FLO BERHAD,56,11-Mar-19,7:11 PM,0.205,0.205,0.205,0.205,"1,460","0.205 / 2,040",0.210 / 200
GLOBETRONICS TECHNOLOGY BHD,7022,11-Mar-19,7:11 PM,1.89,1.88,1.9,1.9,"7,720",1.890 / 463,"1.900 / 1,224"
HEITECH PADU BHD,5028,11-Mar-19,7:11 PM,0.735,0.695,0.735,0.695,"9,814",0.695 / 13,0.700 / 513
INARI AMERTRON BERHAD,166,11-Mar-19,7:11 PM,1.66,1.58,1.67,1.58,"71,939","1.580 / 4,037",1.600 / 511
INARI AMERTRON BERHAD-WARRANTS B 15/20,0166WB,11-Mar-19,7:11 PM,1.07,1.05,1.07,1.05,953,1.050 / 5,1.060 / 183
INDUSTRONICS BHD,9393,11-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,"3,760","0.095 / 2,490",0.105 / 192
JCY INTERNATIONAL BERHAD,5161,11-Mar-19,7:11 PM,0.215,0.21,0.22,0.215,"16,800","0.210 / 2,461","0.215 / 1,740"
KESM INDUSTRIES BHD,9334,11-Mar-19,7:11 PM,9.59,9.28,9.59,9.44,179,9.350 / 3,9.440 / 8
KEY ASIC BHD,143,11-Mar-19,7:11 PM,0.11,0.105,0.11,0.11,"4,224","0.105 / 81,431","0.110 / 38,137"
MI TECHNOVATION BERHAD,5286,11-Mar-19,7:11 PM,2.28,2.15,2.28,2.18,"8,983",2.170 / 46,2.180 / 5
MMS VENTURES BHD,113,11-Mar-19,7:11 PM,0.96,0.955,0.96,0.96,"1,781",0.955 / 63,0.960 / 215
MALAYSIAN PACIFIC INDUSTRIES,3867,11-Mar-19,7:11 PM,9.84,9.8,9.86,9.81,"1,323",9.820 / 200,9.970 / 15
MESINIAGA BHD,5011,11-Mar-19,7:11 PM,1.54,1.51,1.54,1.52,360,1.510 / 220,1.520 / 53
MY E.G. SERVICES BHD,138,11-Mar-19,7:11 PM,1.2,1.2,1.24,1.23,"434,943","1.220 / 28,025","1.230 / 5,828"
MSCM HOLDINGS BERHAD,41,11-Mar-19,7:11 PM,0.225,0.22,0.23,0.22,968,"0.220 / 2,522",0.230 / 170
NOTION VTEC BHD,83,11-Mar-19,7:11 PM,0.58,0.575,0.6,0.59,"28,906",0.590 / 372,"0.595 / 1,590"
NOTION VTEC BERHAD - WARRANTS C 2018/2023,0083WC,11-Mar-19,7:11 PM,0.245,0.245,0.255,0.255,206,0.260 / 100,0.265 / 4
OMESTI BHD,9008,11-Mar-19,7:11 PM,0.375,0.37,0.38,0.38,"3,420",0.375 / 105,0.380 / 124
PENTAMASTER CORPORATION BHD,7160,11-Mar-19,7:11 PM,3.42,3.38,3.43,3.41,"10,719","3.410 / 1,527",3.420 / 220
PRESTARIANG BERHAD,5204,11-Mar-19,7:11 PM,0.53,0.515,0.545,0.525,"210,267","0.525 / 1,141","0.530 / 4,041"
THETA EDGE BERHAD,9075,11-Mar-19,7:11 PM,0.43,0.43,0.45,0.445,"5,825",0.445 / 95,0.450 / 150
TRIVE PROPERTY GROUP BERHAD,118,11-Mar-19,7:11 PM,0.02,0.015,0.02,0.015,"40,930","0.015 / 315,397","0.020 / 510,865"
TRIVE PROPERTY GROUP BERHAD - WARRANTS 2017/2020,0118WB,11-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 63,073"
TURIYA BHD,4359,11-Mar-19,7:11 PM,0.13,0.13,0.19,0.17,"7,502",0.165 / 130,0.170 / 59
UNISEM (M) BHD,5005,11-Mar-19,7:11 PM,2.76,2.76,2.8,2.77,162,2.770 / 43,2.800 / 7
VITROX CORPORATION BHD,97,11-Mar-19,7:11 PM,7.22,7.2,7.23,7.22,"2,401","7.220 / 7,781",7.230 / 70
VSTECS BERHAD,5162,11-Mar-19,7:11 PM,0.99,0.99,0.99,0.99,66,0.990 / 14,0.995 / 50
WILLOWGLEN MSC BHD,8,11-Mar-19,7:11 PM,0.445,0.445,0.45,0.445,757,0.445 / 608,0.455 / 22
ACME HOLDINGS BERHAD,7131,11-Mar-19,7:11 PM,-,-,-,0.25,0,0.250 / 60,0.300 / 47
AMCORP PROPERTIES BERHAD,1007,11-Mar-19,7:11 PM,0.52,0.515,0.52,0.52,605,0.515 / 150,"0.520 / 1,869"
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,11-Mar-19,7:11 PM,0.245,0.245,0.245,0.245,200,0.245 / 100,0.280 / 13
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,11-Mar-19,7:11 PM,-,-,-,0.58,0,0.450 / 100,0.620 / 12
AMVERTON BERHAD,5959,11-Mar-19,7:11 PM,-,-,-,1.02,0,"1.000 / 1,000",1.060 / 40
ARK RESOURCES HOLDINGS BERHAD,7007,11-Mar-19,7:11 PM,-,-,-,0.5,0,0.400 / 50,0.500 / 164
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,11-Mar-19,7:11 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
ASIAN PAC HOLDINGS BHD,4057,11-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,972,"0.115 / 8,923","0.120 / 16,682"
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,11-Mar-19,7:11 PM,-,-,-,0.055,0,"0.035 / 1,550",0.055 / 561
AYER HOLDINGS BERHAD,2305,11-Mar-19,7:11 PM,-,-,-,4.5,0,4.210 / 3,4.800 / 15
BCB BHD,6602,11-Mar-19,7:11 PM,0.28,0.28,0.28,0.28,371,0.270 / 650,0.280 / 189
BINA DARULAMAN BHD,6173,11-Mar-19,7:11 PM,0.34,0.34,0.345,0.34,108,0.340 / 250,0.345 / 40
BERTAM ALLIANCE BHD,9814,11-Mar-19,7:11 PM,-,-,-,0.28,0,0.275 / 900,0.280 / 300
BERJAYA ASSETS BERHAD,3239,11-Mar-19,7:11 PM,0.31,0.305,0.315,0.315,"8,880",0.310 / 372,"0.315 / 4,290"
BERJAYA ASSETS BERHAD - WARRANTS B 2018/2023,3239WB,11-Mar-19,7:11 PM,0.06,0.06,0.065,0.065,"1,330",0.065 / 170,"0.070 / 3,087"
COUNTRY HEIGHTS HOLDINGS BHD,5738,11-Mar-19,7:11 PM,1.48,1.48,1.49,1.48,"1,390",1.480 / 50,1.490 / 310
COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,5738WB,11-Mar-19,7:11 PM,0.38,0.375,0.41,0.41,200,0.375 / 20,0.410 / 503
CRESCENDO CORPORATION BHD,6718,11-Mar-19,7:11 PM,1.27,1.27,1.27,1.27,50,1.270 / 950,1.300 / 30
COUNTRY VIEW BHD,5049,11-Mar-19,7:11 PM,-,-,-,1.51,0,1.430 / 20,1.520 / 60
DAIMAN DEVELOPMENT BHD,5355,11-Mar-19,7:11 PM,-,-,-,2.99,0,0.000 / 0,0.000 / 0
DAMANSARA REALTY BHD,3484,11-Mar-19,7:11 PM,0.47,0.465,0.49,0.48,"24,162",0.475 / 366,0.480 / 800
DAMANSARA REALTY BHD-WARRANT A 2017/2020,3484WA,11-Mar-19,7:11 PM,0.085,0.085,0.095,0.095,"7,364","0.085 / 2,440",0.090 / 300
DPS RESOURCES BHD,7198,11-Mar-19,7:11 PM,0.06,0.06,0.065,0.065,"2,121","0.060 / 4,830","0.065 / 6,372"
DPS RESOURCES BERHAD - WARRANTS B 2015/2025,7198WB,11-Mar-19,7:11 PM,-,-,-,0.03,0,0.025 / 10,0.030 / 967
EASTERN & ORIENTAL BHD,3417,11-Mar-19,7:11 PM,0.86,0.845,0.86,0.85,"8,449","0.845 / 1,810","0.850 / 14,207"
EASTERN & ORIENTAL BERHAD - WARRANTS B 15/19,3417WB,11-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,908"
ECOFIRST CONSOLIDATED BHD,3557,11-Mar-19,7:11 PM,0.295,0.29,0.295,0.295,"11,896","0.290 / 3,000",0.295 / 864
ECOFIRST CONSOLIDATED BHD-WARRANTS 14/19,3557WC,11-Mar-19,7:11 PM,0.015,0.01,0.015,0.01,"4,618","0.010 / 3,362","0.015 / 2,700"
ECO WORLD DEVELOPMENT GROUP BERHAD,8206,11-Mar-19,7:11 PM,0.94,0.93,0.94,0.93,"8,388",0.925 / 603,"0.930 / 1,938"
ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022,8206WA,11-Mar-19,7:11 PM,0.18,0.175,0.18,0.175,600,0.175 / 480,"0.190 / 1,070"
ENCORP BHD,6076,11-Mar-19,7:11 PM,0.37,0.36,0.38,0.36,250,0.360 / 40,0.365 / 22
ENRA GROUP BERHAD,8613,11-Mar-19,7:11 PM,-,-,-,1.55,0,1.460 / 20,1.550 / 100
EUPE CORPORATION BHD,6815,11-Mar-19,7:11 PM,0.665,0.64,0.665,0.64,293,0.640 / 17,0.655 / 358
EWEIN BERHAD,7249,11-Mar-19,7:11 PM,0.61,0.585,0.61,0.59,"26,814",0.585 / 603,0.590 / 878
ECO WORLD INTERNATIONAL BERHAD,5283,11-Mar-19,7:11 PM,0.755,0.745,0.755,0.755,"1,661",0.750 / 207,0.755 / 255
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022,5283WA,11-Mar-19,7:11 PM,0.15,0.145,0.15,0.145,"3,290",0.145 / 9,"0.150 / 2,513"
FARLIM GROUP (M) BHD,6041,11-Mar-19,7:11 PM,0.355,0.355,0.355,0.355,108,0.360 / 10,0.365 / 165
GLOMAC BHD,5020,11-Mar-19,7:11 PM,0.375,0.36,0.375,0.37,"12,298",0.365 / 261,0.370 / 775
GROMUTUAL BHD,9962,11-Mar-19,7:11 PM,0.28,0.265,0.28,0.265,300,"0.270 / 1,000",0.295 / 401
GLOBAL ORIENTAL BERHAD,1147,11-Mar-19,7:11 PM,0.185,0.18,0.185,0.18,140,"0.175 / 3,600",0.180 / 58
GLOBAL ORIENTAL BERHAD-WA 2014/2019,1147WA,11-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,600,0.000 / 0,"0.010 / 5,275"
GSB GROUP BHD,7077,11-Mar-19,7:11 PM,0.19,0.18,0.21,0.205,"79,335","0.200 / 1,203",0.205 / 470
GUOCOLAND (MALAYSIA) BHD,1503,11-Mar-19,7:11 PM,0.745,0.735,0.745,0.74,"1,083",0.740 / 20,0.745 / 183
HCK CAPITAL GROUP BERHAD,7105,11-Mar-19,7:11 PM,1.21,1.2,1.24,1.24,280,1.230 / 40,1.240 / 30
HCK CAPITAL GROUP BERHAD - WARRANTS,7105WA,11-Mar-19,7:11 PM,-,-,-,0.295,0,0.245 / 100,"0.295 / 1,000"
GRAND HOOVER BHD,7010,11-Mar-19,7:11 PM,-,-,-,0.6,0,0.555 / 50,0.580 / 40
HUA YANG BHD,5062,11-Mar-19,7:11 PM,0.4,0.395,0.405,0.405,"1,322",0.395 / 478,0.405 / 526
I-BHD,4251,11-Mar-19,7:11 PM,0.425,0.425,0.44,0.435,"3,206",0.435 / 47,0.440 / 5
I-BERHAD-WARRANTS A 14/19,4251WA,11-Mar-19,7:11 PM,-,-,-,0.01,0,"0.005 / 8,221",0.010 / 600
IBRACO BHD,5084,11-Mar-19,7:11 PM,-,-,-,0.705,0,0.705 / 40,0.740 / 33
IDEAL UNITED BINTANG INTERNATIONAL BERHAD,9687,11-Mar-19,7:11 PM,1.19,1.11,1.19,1.12,"3,044",1.110 / 118,1.130 / 38
IDEAL UNITED BINTANG INTERNATIONAL BERHAD-WARRANTS B 2016/2021,9687WB,11-Mar-19,7:11 PM,0.4,0.355,0.4,0.365,"2,135",0.365 / 10,0.385 / 200
IGB BERHAD,5606,11-Mar-19,7:11 PM,2.5,2.5,2.51,2.51,182,2.510 / 19,2.540 / 10
IGB BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS) 2015/2020,5606PA,11-Mar-19,7:11 PM,-,-,-,1.12,0,1.110 / 70,0.000 / 0
IGB BERHAD - REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2018/2025,5606PB,11-Mar-19,7:11 PM,-,-,-,3.2,0,0.000 / 0,3.250 / 40
IOI PROPERTIES GROUP BERHAD,5249,11-Mar-19,7:11 PM,1.51,1.47,1.53,1.47,"5,279",1.470 / 520,1.500 / 281
IVORY PROPERTIES GROUP BERHAD,5175,11-Mar-19,7:11 PM,0.21,0.21,0.22,0.22,"2,220","0.205 / 1,956","0.220 / 1,653"
ISKANDAR WATERFRONT CITY BERHAD,1589,11-Mar-19,7:11 PM,0.715,0.705,0.785,0.74,"878,985","0.735 / 2,151","0.740 / 3,911"
JIANKUN INTERNATIONAL BERHAD,8923,11-Mar-19,7:11 PM,-,-,-,0.325,0,0.290 / 100,0.325 / 320
JIANKUN INTERNATIONAL BERHAD - WARRANTS A,8923WA,11-Mar-19,7:11 PM,-,-,-,0.075,0,0.070 / 100,0.075 / 900
JKG LAND BERHAD,6769,11-Mar-19,7:11 PM,0.08,0.075,0.08,0.075,"2,302","0.075 / 3,038","0.080 / 42,085"
KARAMBUNAI CORP BHD,3115,11-Mar-19,7:11 PM,0.08,0.08,0.09,0.09,"47,713","0.085 / 24,401","0.090 / 23,041"
KARAMBUNAI CORP BHD -WC 13/23,3115WC,11-Mar-19,7:11 PM,0.015,0.015,0.02,0.02,"4,695","0.020 / 2,365","0.025 / 99,446"
KEN HOLDINGS BHD,7323,11-Mar-19,7:11 PM,0.68,0.675,0.68,0.675,230,0.655 / 50,0.675 / 32
KSL HOLDINGS BHD,5038,11-Mar-19,7:11 PM,0.915,0.915,0.96,0.93,"16,890","0.930 / 4,351",0.935 / 600
LAND & GENERAL BHD,3174,11-Mar-19,7:11 PM,0.15,0.145,0.15,0.15,"3,399","0.145 / 35,783","0.150 / 14,860"
LBI CAPITAL BHD,8494,11-Mar-19,7:11 PM,-,-,-,0.81,0,0.810 / 65,0.900 / 105
LBS BINA GROUP BHD,5789,11-Mar-19,7:11 PM,0.67,0.66,0.675,0.67,"5,498",0.665 / 170,0.670 / 460
LBS BINA GROUP BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES,5789PA,11-Mar-19,7:11 PM,-,-,-,0.84,0,0.840 / 300,1.100 / 60
LBS BINA GROUP BERHAD - WARRANTS B,5789WB,11-Mar-19,7:11 PM,0.2,0.2,0.2,0.2,293,0.200 / 256,0.230 / 353
LIEN HOE CORPORATION BHD,3573,11-Mar-19,7:11 PM,0.275,0.275,0.28,0.28,"3,120",0.275 / 490,0.285 / 100
MAGNA PRIMA BHD,7617,11-Mar-19,7:11 PM,0.895,0.88,0.895,0.88,230,0.855 / 30,0.880 / 410
MAGNA PRIMA BERHAD-WARRANTS B 15/20,7617WB,11-Mar-19,7:11 PM,0.2,0.2,0.2,0.2,5,0.190 / 10,0.200 / 245
MAH SING GROUP BHD,8583,11-Mar-19,7:11 PM,0.94,0.925,0.94,0.93,"5,157",0.925 / 377,"0.930 / 9,849"
MAH SING GROUP BERHAD - WARRANTS C,8583WC,11-Mar-19,7:11 PM,-,-,-,0.02,0,"0.015 / 1,585","0.020 / 2,588"
MALTON BHD,6181,11-Mar-19,7:11 PM,0.51,0.51,0.53,0.515,"28,390","0.515 / 2,617",0.520 / 730
MATRIX CONCEPTS HOLDINGS BHD,5236,11-Mar-19,7:11 PM,1.95,1.95,1.96,1.96,"1,055",1.960 / 9,1.970 / 310
MATRIX CONCEPTS HOLDINGS BERHAD - WARRANTS A,5236WA,11-Mar-19,7:11 PM,0.13,0.13,0.14,0.14,454,0.135 / 1,"0.140 / 1,299"
MB WORLD GROUP BERHAD,7189,11-Mar-19,7:11 PM,1.63,1.63,1.63,1.63,30,1.630 / 70,1.690 / 56
MCT BERHAD,5182,11-Mar-19,7:11 PM,-,-,-,0.665,0,0.625 / 101,0.660 / 200
MEDA INC. BHD,5040,11-Mar-19,7:11 PM,0.295,0.295,0.3,0.3,"5,040","0.295 / 2,770","0.300 / 3,750"
MEDA INC. BHD-WARRANTS 11/21,5040WA,11-Mar-19,7:11 PM,-,-,-,0.095,0,0.055 / 600,"0.090 / 1,000"
MEDA INC.BHD-WB 2012/2022,5040WB,11-Mar-19,7:11 PM,-,-,-,0.025,0,"0.015 / 10,400","0.025 / 4,130"
