name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
AAX-C21: CW AIRASIA X BERHAD (MACQ),523821,15-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,15-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,"56,312",0.050 / 100,"0.055 / 29,819"
ABF MALAYSIA BOND INDEX FUND,0800EA,15-Mar-19,7:11 PM,-,-,-,1.173,0,"1.168 / 1,000","1.173 / 1,000"
ABLEGROUP BERHAD,7086,15-Mar-19,7:11 PM,-,-,-,0.07,0,"0.070 / 11,610","0.075 / 3,917"
ALLIANCE BANK MALAYSIA BERHAD,2488,15-Mar-19,7:11 PM,4.17,4.15,4.18,4.15,"20,503",4.140 / 493,"4.150 / 1,691"
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,15-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,15-Mar-19,7:11 PM,-,-,-,0.25,0,0.250 / 60,0.300 / 47
ACOUSTECH BHD,7120,15-Mar-19,7:11 PM,0.44,0.44,0.46,0.45,"24,078",0.445 / 5,0.450 / 162
ADVANCECON HOLDINGS BERHAD,5281,15-Mar-19,7:11 PM,0.425,0.415,0.43,0.43,"10,004","0.425 / 1,655",0.430 / 545
ADVENTA BHD,7191,15-Mar-19,7:11 PM,-,-,-,0.36,0,"0.350 / 12,365",0.380 / 320
ADVANCED PACKAGING TECHNOLOGY,9148,15-Mar-19,7:11 PM,1.81,1.81,1.86,1.86,42,1.850 / 200,2.000 / 179
AE MULTI HOLDINGS BHD,7146,15-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,"1,681","0.115 / 1,078",0.120 / 769
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,15-Mar-19,7:11 PM,-,-,-,0.005,0,"0.005 / 12,435","0.010 / 16,582"
AEMULUS HOLDINGS BERHAD,181,15-Mar-19,7:11 PM,0.255,0.245,0.255,0.25,"8,717","0.245 / 6,548",0.250 / 172
AEON CO. (M) BHD,6599,15-Mar-19,7:11 PM,1.6,1.57,1.6,1.57,"4,685","1.570 / 2,472",1.590 / 270
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,15-Mar-19,7:11 PM,0.045,0.045,0.045,0.045,"2,057",0.045 / 943,"0.050 / 1,000"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,15-Mar-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,15-Mar-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,15-Mar-19,7:11 PM,17.18,16.98,17.18,17.04,"22,298",17.020 / 5,"17.040 / 5,940"
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,15-Mar-19,7:11 PM,-,-,-,1.57,0,1.510 / 10,1.600 / 69
AFFIN BANK BERHAD,5185,15-Mar-19,7:11 PM,2.27,2.27,2.28,2.28,296,2.270 / 50,2.280 / 24
ABM FUJIYA BERHAD,5198,15-Mar-19,7:11 PM,0.59,0.54,0.59,0.56,560,0.530 / 50,0.560 / 70
AHB HOLDINGS BHD,7315,15-Mar-19,7:11 PM,0.135,0.135,0.155,0.145,"45,118","0.145 / 3,273","0.150 / 2,180"
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,15-Mar-19,7:11 PM,0.01,0.01,0.015,0.01,"41,905","0.005 / 24,029","0.010 / 1,603"
APEX HEALTHCARE BHD,7090,15-Mar-19,7:11 PM,9.1,9.1,9.44,9.3,239,9.250 / 1,9.300 / 50
AMANAH HARTA TANAH PNB,4952,15-Mar-19,7:11 PM,0.745,0.745,0.78,0.78,202,0.750 / 50,0.780 / 54
ADVANCE INFORMATION MARKETING,122,15-Mar-19,7:11 PM,0.25,0.24,0.26,0.24,"2,035",0.245 / 100,0.260 / 100
AIRASIA GROUP BERHAD,5099,15-Mar-19,7:11 PM,2.78,2.73,2.79,2.79,"89,842",2.750 / 100,2.790 / 721
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,15-Mar-19,7:11 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,15-Mar-19,7:11 PM,0.09,0.09,0.09,0.09,"1,080",0.090 / 732,0.000 / 0
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,15-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 1,200"
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,15-Mar-19,7:11 PM,0.02,0.02,0.02,0.02,100,0.000 / 0,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,15-Mar-19,7:11 PM,0.01,0.01,0.01,0.01,"1,000",0.010 / 50,0.025 / 500
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,15-Mar-19,7:11 PM,-,-,-,0.085,0,"0.080 / 1,050",0.090 / 538
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,15-Mar-19,7:11 PM,0.19,0.185,0.19,0.185,620,0.000 / 0,0.000 / 0
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,15-Mar-19,7:11 PM,0.215,0.215,0.215,0.215,500,0.000 / 0,0.230 / 500
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,15-Mar-19,7:11 PM,-,-,-,0.32,0,0.000 / 0,0.000 / 0
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,15-Mar-19,7:11 PM,-,-,-,0.14,0,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,15-Mar-19,7:11 PM,0.065,0.065,0.065,0.065,"4,500",0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,15-Mar-19,7:11 PM,0.075,0.075,0.075,0.075,"16,000",0.075 / 500,"0.080 / 3,000"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,15-Mar-19,7:11 PM,-,-,-,0.105,0,0.090 / 300,0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,15-Mar-19,7:11 PM,0.055,0.055,0.055,0.055,"3,800","0.050 / 1,780","0.070 / 1,120"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,15-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,"16,000",0.000 / 0,0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,15-Mar-19,7:11 PM,7.75,7.7,7.78,7.76,"35,602","7.760 / 5,548",7.770 / 110
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,15-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM),5014C3,15-Mar-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,15-Mar-19,7:11 PM,-,-,-,0.06,0,0.000 / 0,"0.055 / 1,505"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,15-Mar-19,7:11 PM,-,-,-,0.055,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,15-Mar-19,7:11 PM,-,-,-,0.12,0,0.000 / 0,0.125 / 500
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,15-Mar-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
AMALGAMATED INDUSTRIAL STEEL,2682,15-Mar-19,7:11 PM,-,-,-,0.255,0,0.255 / 244,0.295 / 451
AJINOMOTO (M) BHD,2658,15-Mar-19,7:11 PM,18.46,18.38,18.48,18.38,264,18.380 / 22,18.500 / 20
AJIYA BHD,7609,15-Mar-19,7:11 PM,0.525,0.525,0.53,0.53,"1,292","0.525 / 1,270",0.530 / 108
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,15-Mar-19,7:11 PM,0.1,0.1,0.1,0.1,200,"0.090 / 1,920","0.100 / 1,666"
ALAM MARITIM RESOURCES BHD,5115,15-Mar-19,7:11 PM,0.155,0.145,0.155,0.15,"100,480","0.145 / 26,666",0.150 / 834
AL-AQAR HEALTHCARE REIT,5116,15-Mar-19,7:11 PM,1.36,1.34,1.36,1.36,"1,173",1.330 / 382,"1.370 / 1,019"
ALCOM GROUP BERHAD,2674,15-Mar-19,7:12 PM,0.53,0.53,0.55,0.55,"1,233",0.540 / 24,0.555 / 6
ALLIANZ MALAYSIA BHD,1163,15-Mar-19,7:12 PM,14.48,14.4,14.48,14.42,89,14.380 / 1,14.460 / 17
ALLIANZ MALAYSIA BHD-ICPS,1163PA,15-Mar-19,7:12 PM,-,-,-,14.3,0,13.820 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,15-Mar-19,7:12 PM,0.845,0.845,0.85,0.85,126,0.845 / 889,0.850 / 195
AMMB HOLDINGS BHD,1015,15-Mar-19,7:12 PM,4.53,4.51,4.6,4.6,"51,907",4.530 / 19,4.600 / 224
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,15-Mar-19,7:12 PM,-,-,-,0.16,0,0.000 / 0,0.300 / 30
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,15-Mar-19,7:12 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,15-Mar-19,7:12 PM,-,-,-,0.135,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,15-Mar-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.115 / 500
ASIA MEDIA GROUP BERHAD,159,15-Mar-19,7:12 PM,0.155,0.155,0.16,0.155,"1,827","0.155 / 2,130","0.160 / 4,397"
AMFIRST REITS,5120,15-Mar-19,7:12 PM,0.535,0.53,0.535,0.535,572,0.530 / 959,0.540 / 824
AMLEX HOLDINGS BERHAD,3011,15-Mar-19,7:12 PM,-,-,-,0.18,0,0.010 / 50,0.000 / 0
AMCORP PROPERTIES BERHAD,1007,15-Mar-19,7:12 PM,0.515,0.51,0.52,0.515,"1,031",0.515 / 319,0.530 / 363
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,15-Mar-19,7:12 PM,0.24,0.24,0.245,0.245,145,"0.245 / 1,863",0.255 / 13
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,15-Mar-19,7:12 PM,-,-,-,0.58,0,0.450 / 100,0.620 / 12
AMTEK HOLDINGS BHD,7051,15-Mar-19,7:12 PM,0.135,0.135,0.18,0.175,"1,295",0.140 / 473,0.175 / 688
AMTEL HOLDINGS BHD,7031,15-Mar-19,7:12 PM,-,-,-,0.665,0,0.665 / 196,0.795 / 3
AMVERTON BERHAD,5959,15-Mar-19,7:12 PM,1.1,1.1,1.1,1.1,90,1.100 / 100,1.150 / 250
AMWAY (M) HOLDINGS BHD,6351,15-Mar-19,7:12 PM,5.96,5.96,5.96,5.96,30,5.960 / 46,6.200 / 29
ANALABS RESOURCES BHD,7083,15-Mar-19,7:12 PM,1.12,1.12,1.12,1.12,70,1.120 / 30,1.180 / 20
ANCOM BHD,4758,15-Mar-19,7:12 PM,0.475,0.47,0.485,0.48,"4,247",0.480 / 371,0.490 / 200
ANCOM LOGISTICS BERHAD,48,15-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,"1,300",0.085 / 940,0.090 / 960
ANN JOO RESOURCES BHD,6556,15-Mar-19,7:12 PM,1.61,1.56,1.61,1.56,"10,018",1.560 / 112,1.570 / 114
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,15-Mar-19,7:12 PM,0.55,0.545,0.55,0.545,265,0.545 / 10,0.580 / 50
ANZO HOLDINGS BERHAD,9342,15-Mar-19,7:12 PM,0.035,0.035,0.04,0.04,"2,600","0.035 / 217,730","0.040 / 84,967"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 42,608"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,15-Mar-19,7:12 PM,-,-,-,0.025,0,"0.010 / 29,700",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,15-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"10,000",0.000 / 0,"0.005 / 28,803"
APB RESOURCES BHD,5568,15-Mar-19,7:12 PM,-,-,-,0.73,0,0.710 / 50,0.750 / 62
APEX EQUITY HOLDINGS BHD,5088,15-Mar-19,7:12 PM,0.995,0.995,1,0.995,169,0.995 / 111,1.010 / 30
APFT BERHAD,5194,15-Mar-19,7:12 PM,0.015,0.015,0.015,0.015,"10,050","0.015 / 255,088","0.020 / 125,615"
APM AUTOMOTIVE HOLDINGS BHD,5015,15-Mar-19,7:12 PM,3.1,3.1,3.1,3.1,22,3.100 / 8,3.200 / 30
APOLLO FOOD HOLDINGS BHD,6432,15-Mar-19,7:12 PM,3.9,3.9,3.9,3.9,5,3.850 / 40,3.900 / 166
APPASIA BERHAD,119,15-Mar-19,7:12 PM,0.09,0.085,0.09,0.09,"7,646","0.085 / 3,061","0.090 / 8,258"
APPASIA BERHAD - WARRANTS A,0119WA,15-Mar-19,7:12 PM,0.04,0.035,0.04,0.04,"1,361","0.035 / 3,310",0.040 / 799
A-RANK BHD,7214,15-Mar-19,7:12 PM,0.515,0.515,0.515,0.515,100,0.515 / 150,0.525 / 160
ARK RESOURCES HOLDINGS BERHAD,7007,15-Mar-19,7:12 PM,-,-,-,0.5,0,0.360 / 100,0.495 / 3
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,15-Mar-19,7:12 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
BUMI ARMADA BERHAD,5210,15-Mar-19,7:12 PM,0.195,0.19,0.21,0.19,"1,812,314","0.190 / 94,395","0.195 / 79,692"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 11,099"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 29,240"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 78,657"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 23,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,100"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,15-Mar-19,7:12 PM,0.01,0.01,0.01,0.01,"13,000","0.005 / 22,000","0.010 / 5,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,15-Mar-19,7:12 PM,-,-,-,0.015,0,"0.015 / 1,000",0.045 / 750
AMANAHRAYA REITS,5127,15-Mar-19,7:12 PM,0.84,0.835,0.84,0.835,717,0.835 / 511,0.850 / 710
ADVANCE SYNERGY BHD,1481,15-Mar-19,7:12 PM,0.135,0.135,0.15,0.14,"197,251","0.135 / 24,173","0.145 / 14,303"
ASDION BHD,68,15-Mar-19,7:12 PM,0.29,0.275,0.29,0.28,"39,696","0.275 / 17,461",0.280 / 494
ASDION BERHAD - WARRANTS 2014/2019,0068WB,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ASIA BRANDS BERHAD,7722,15-Mar-19,7:12 PM,0.48,0.48,0.5,0.495,90,0.420 / 100,0.495 / 59
ASIA FILE CORPORATION BHD,7129,15-Mar-19,7:12 PM,2.55,2.55,2.58,2.58,120,2.550 / 9,2.580 / 87
ASIAN PAC HOLDINGS BHD,4057,15-Mar-19,7:12 PM,0.125,0.12,0.13,0.12,"21,975","0.120 / 9,855","0.125 / 2,931"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,15-Mar-19,7:12 PM,-,-,-,0.58,0,0.580 / 80,0.805 / 30
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,15-Mar-19,7:12 PM,-,-,-,0.045,0,0.040 / 500,"0.055 / 1,045"
ASIA POLY HOLDINGS BHD,105,15-Mar-19,7:12 PM,0.075,0.075,0.08,0.08,"5,115","0.075 / 5,700","0.080 / 10,389"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,15-Mar-19,7:12 PM,0.035,0.035,0.035,0.035,600,"0.035 / 10,900","0.040 / 15,730"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,15-Mar-19,7:12 PM,-,-,-,0.015,0,"0.015 / 12,621","0.030 / 1,510"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,15-Mar-19,7:12 PM,0.025,0.025,0.025,0.025,25,"0.025 / 7,496","0.030 / 1,705"
ASTINO BHD,7162,15-Mar-19,7:12 PM,0.65,0.65,0.66,0.66,535,0.660 / 50,0.675 / 67
ASTRO MALAYSIA HOLDINGS BERHAD,6399,15-Mar-19,7:12 PM,1.54,1.53,1.6,1.55,"33,560","1.550 / 6,509",1.590 / 181
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,15-Mar-19,7:12 PM,0.115,0.115,0.115,0.115,"2,469",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,15-Mar-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,15-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,"2,500",0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,15-Mar-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,15-Mar-19,7:12 PM,-,-,-,0.06,0,"0.055 / 1,000",0.075 / 250
AT SYSTEMATIZATION BHD,72,15-Mar-19,7:12 PM,0.05,0.05,0.05,0.05,"2,832","0.050 / 3,968","0.055 / 18,429"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,15-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"11,516",0.000 / 0,0.005 / 299
ATA IMS BERHAD,8176,15-Mar-19,7:12 PM,1.76,1.73,1.76,1.75,824,1.730 / 251,1.750 / 337
ATLAN HOLDINGS BHD,7048,15-Mar-19,7:12 PM,-,-,-,4.38,0,4.230 / 25,4.390 / 40
ATRIUM REITS,5130,15-Mar-19,7:12 PM,1.13,1.12,1.13,1.12,"1,860","1.110 / 2,051",1.120 / 27
ATTA GLOBAL GROUP BERHAD,7099,15-Mar-19,7:12 PM,0.635,0.635,0.635,0.635,40,0.625 / 100,0.680 / 40
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,15-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,500,"0.080 / 8,985","0.085 / 1,730"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,15-Mar-19,7:12 PM,-,-,-,0.125,0,0.125 / 886,0.130 / 100
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,15-Mar-19,7:12 PM,-,-,-,0.09,0,0.080 / 300,0.145 / 147
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,15-Mar-19,7:12 PM,-,-,-,0.095,0,0.080 / 481,0.125 / 80
ATURMAJU RESOURCES BHD,7181,15-Mar-19,7:12 PM,0.38,0.37,0.4,0.38,"157,632",0.380 / 116,"0.385 / 1,411"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,15-Mar-19,7:12 PM,0.17,0.17,0.2,0.195,"150,075",0.190 / 901,"0.195 / 13,780"
AVILLION BERHAD,8885,15-Mar-19,7:12 PM,0.23,0.22,0.25,0.23,"24,100",0.220 / 800,0.230 / 815
AWC BERHAD,7579,15-Mar-19,7:12 PM,0.785,0.77,0.785,0.775,"4,297","0.770 / 2,236",0.775 / 44
AWC BERHAD - WARRANTS 2018/2023,7579WA,15-Mar-19,7:12 PM,0.245,0.245,0.255,0.255,"4,968","0.250 / 1,000",0.255 / 185
AXIATA GROUP BERHAD,6888,15-Mar-19,7:12 PM,4.13,4.11,4.2,4.2,"75,744",4.190 / 628,"4.200 / 6,784"
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,15-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,"0.040 / 1,000"
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,15-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,15-Mar-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,15-Mar-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,15-Mar-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,15-Mar-19,7:12 PM,-,-,-,0.18,0,0.000 / 0,0.220 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,15-Mar-19,7:12 PM,0.175,0.17,0.185,0.18,"2,448",0.000 / 0,0.350 / 30
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,15-Mar-19,7:12 PM,-,-,-,0.155,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,15-Mar-19,7:12 PM,0.19,0.19,0.19,0.19,"2,000",0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,15-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,4,0.000 / 0,0.000 / 0
AXIS REITS,5106,15-Mar-19,7:12 PM,1.74,1.73,1.75,1.73,"8,282",1.720 / 20,"1.730 / 7,498"
AYER HOLDINGS BERHAD,2305,15-Mar-19,7:12 PM,-,-,-,4.3,0,4.210 / 20,4.800 / 15
AYS VENTURES BHD,5021,15-Mar-19,7:12 PM,0.35,0.345,0.355,0.35,"2,015","0.345 / 1,349",0.350 / 546
AHMAD ZAKI RESOURCES BHD,7078,15-Mar-19,7:12 PM,0.475,0.465,0.475,0.475,"23,801","0.470 / 2,107","0.475 / 4,688"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,15-Mar-19,7:12 PM,0.205,0.205,0.21,0.21,"1,630",0.205 / 790,0.210 / 177
BAHVEST RESOURCES BERHAD,98,15-Mar-19,7:12 PM,0.67,0.66,0.72,0.71,"258,561",0.705 / 405,"0.710 / 2,948"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,15-Mar-19,7:12 PM,0.405,0.405,0.46,0.44,"100,086",0.435 / 850,"0.440 / 11,603"
BARAKAH OFFSHORE PETROLEUM BHD,7251,15-Mar-19,7:12 PM,0.12,0.115,0.13,0.125,"219,738","0.120 / 45,851","0.125 / 24,061"
BRITISH AMERICAN TOBACCO (M),4162,15-Mar-19,7:12 PM,34.06,33.86,34.56,34.56,"10,542","34.560 / 2,700",34.580 / 27
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,15-Mar-19,7:12 PM,0.065,0.065,0.065,0.065,690,0.000 / 0,0.000 / 0
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,15-Mar-19,7:12 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
