name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,25-Feb-19,6:15 PM,0.16,0.16,0.16,0.16,350,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,25-Feb-19,6:15 PM,0.14,0.14,0.145,0.145,980,0.000 / 0,0.175 / 400
AMALGAMATED INDUSTRIAL STEEL,2682,25-Feb-19,6:15 PM,-,-,-,0.265,0,0.260 / 156,0.295 / 252
AJINOMOTO (M) BHD,2658,25-Feb-19,6:15 PM,18.82,18.8,18.82,18.82,249,18.780 / 10,18.820 / 100
AJIYA BHD,7609,25-Feb-19,6:15 PM,0.54,0.54,0.565,0.565,791,0.545 / 3,0.565 / 199
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,25-Feb-19,6:15 PM,0.105,0.095,0.105,0.105,271,0.095 / 480,0.105 / 829
ALAM MARITIM RESOURCES BHD,5115,25-Feb-19,6:15 PM,0.105,0.105,0.11,0.105,"55,553","0.105 / 21,392","0.110 / 17,597"
AL-AQAR HEALTHCARE REIT,5116,25-Feb-19,6:15 PM,1.33,1.32,1.33,1.33,"11,729","1.320 / 1,716",1.330 / 190
ALCOM GROUP BERHAD,2674,25-Feb-19,6:15 PM,0.5,0.495,0.5,0.5,"1,920",0.495 / 330,0.520 / 790
ALLIANZ MALAYSIA BHD,1163,25-Feb-19,6:15 PM,14.44,14.4,14.5,14.46,236,14.400 / 12,14.480 / 12
ALLIANZ MALAYSIA BHD-ICPS,1163PA,25-Feb-19,6:15 PM,-,-,-,14.5,0,14.000 / 100,14.500 / 16
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,25-Feb-19,6:15 PM,0.8,0.8,0.815,0.81,239,0.810 / 39,0.815 / 11
AMMB HOLDINGS BHD,1015,25-Feb-19,6:15 PM,4.58,4.54,4.58,4.55,"16,818",4.530 / 314,"4.550 / 1,855"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,25-Feb-19,6:15 PM,0.19,0.19,0.19,0.19,300,0.185 / 10,0.300 / 30
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,25-Feb-19,6:15 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,25-Feb-19,6:15 PM,-,-,-,0.155,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,25-Feb-19,6:15 PM,0.11,0.11,0.11,0.11,400,0.000 / 0,0.115 / 500
ASIA MEDIA GROUP BERHAD,159,25-Feb-19,6:15 PM,0.16,0.155,0.165,0.16,"18,773",0.160 / 597,"0.170 / 1,080"
AMFIRST REITS,5120,25-Feb-19,6:15 PM,0.535,0.525,0.535,0.535,"8,528","0.535 / 1,822",0.540 / 239
AMLEX HOLDINGS BERHAD,3011,25-Feb-19,6:15 PM,-,-,-,0.18,0,0.010 / 500,0.170 / 500
AMCORP PROPERTIES BERHAD,1007,25-Feb-19,6:15 PM,0.525,0.52,0.54,0.52,"1,646",0.520 / 302,0.525 / 106
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,25-Feb-19,6:15 PM,0.25,0.245,0.25,0.25,549,0.250 / 56,0.280 / 13
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,25-Feb-19,6:15 PM,-,-,-,0.58,0,0.440 / 100,0.620 / 12
AMTEK HOLDINGS BHD,7051,25-Feb-19,6:15 PM,0.28,0.28,0.28,0.28,201,0.260 / 500,0.285 / 100
AMTEL HOLDINGS BHD,7031,25-Feb-19,6:15 PM,0.655,0.655,0.655,0.655,10,0.660 / 200,0.795 / 3
AMVERTON BERHAD,5959,25-Feb-19,6:15 PM,1,0.965,1,1,200,1.000 / 50,1.080 / 10
AMWAY (M) HOLDINGS BHD,6351,25-Feb-19,6:15 PM,6.15,6,6.15,6,47,5.950 / 1,6.050 / 2
ANALABS RESOURCES BHD,7083,25-Feb-19,6:15 PM,1.2,1.2,1.2,1.2,20,1.200 / 10,1.240 / 20
ANCOM BHD,4758,25-Feb-19,6:15 PM,0.52,0.495,0.52,0.505,"2,050",0.490 / 200,0.505 / 146
ANCOM LOGISTICS BERHAD,48,25-Feb-19,6:15 PM,0.09,0.09,0.09,0.09,300,"0.085 / 1,982",0.090 / 47
ANN JOO RESOURCES BHD,6556,25-Feb-19,6:15 PM,1.5,1.49,1.61,1.59,"34,971",1.580 / 222,1.590 / 183
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,25-Feb-19,6:15 PM,-,-,-,0.43,0,0.430 / 20,0.600 / 200
ANZO HOLDINGS BERHAD,9342,25-Feb-19,6:15 PM,0.04,0.035,0.04,0.035,"7,975","0.035 / 204,564","0.040 / 60,254"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 39,981"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,25-Feb-19,6:15 PM,-,-,-,0.025,0,"0.015 / 2,000",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,25-Feb-19,6:15 PM,0.005,0.005,0.005,0.005,800,0.000 / 0,"0.005 / 16,477"
APB RESOURCES BHD,5568,25-Feb-19,6:15 PM,-,-,-,0.785,0,0.710 / 50,0.790 / 70
APEX EQUITY HOLDINGS BHD,5088,25-Feb-19,6:15 PM,0.995,0.995,1.01,1.01,170,1.010 / 500,1.030 / 60
APFT BERHAD,5194,25-Feb-19,6:15 PM,0.025,0.015,0.025,0.015,"6,200","0.015 / 307,075","0.020 / 26,900"
APM AUTOMOTIVE HOLDINGS BHD,5015,25-Feb-19,6:15 PM,-,-,-,2.93,0,2.930 / 100,3.100 / 20
APOLLO FOOD HOLDINGS BHD,6432,25-Feb-19,6:15 PM,3.94,3.88,3.94,3.88,9,3.880 / 9,3.950 / 95
APPASIA BERHAD,119,25-Feb-19,6:15 PM,0.105,0.095,0.11,0.095,"27,645","0.095 / 9,932","0.100 / 4,990"
APPASIA BERHAD - WARRANTS A,0119WA,25-Feb-19,6:15 PM,0.05,0.05,0.055,0.05,511,"0.045 / 2,700","0.050 / 1,000"
A-RANK BHD,7214,25-Feb-19,6:15 PM,0.53,0.53,0.535,0.535,518,0.530 / 847,0.550 / 85
ARK RESOURCES HOLDINGS BERHAD,7007,25-Feb-19,6:15 PM,-,-,-,0.38,0,0.400 / 50,0.480 / 150
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,25-Feb-19,6:15 PM,-,-,-,0.09,0,"0.020 / 1,100",0.390 / 1
BUMI ARMADA BERHAD,5210,25-Feb-19,6:15 PM,0.2,0.2,0.21,0.2,"494,502","0.200 / 273,995","0.205 / 71,196"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 11,500"
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB),521042,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 38,215"
ARMADA-C44: CW BUMI ARMADA BERHAD (AM),521044,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 44,370"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 48,657"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 29,650"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,25-Feb-19,6:15 PM,0.005,0.005,0.01,0.005,"4,002",0.000 / 0,"0.005 / 2,600"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,25-Feb-19,6:15 PM,-,-,-,0.015,0,"0.010 / 30,000","0.015 / 33,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,25-Feb-19,6:15 PM,0.025,0.025,0.025,0.025,"1,396","0.020 / 49,431","0.025 / 1,570"
AMANAHRAYA REITS,5127,25-Feb-19,6:15 PM,-,-,-,0.84,0,0.845 / 10,0.850 / 784
ADVANCE SYNERGY BHD,1481,25-Feb-19,6:15 PM,0.135,0.135,0.14,0.14,"18,169","0.130 / 13,620","0.140 / 13,860"
ASDION BHD,68,25-Feb-19,6:15 PM,0.225,0.225,0.26,0.255,"77,157",0.255 / 806,"0.260 / 2,159"
ASDION BERHAD - WARRANTS 2014/2019,0068WB,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 11,100"
ASIA BRANDS BERHAD,7722,25-Feb-19,6:15 PM,0.39,0.39,0.43,0.43,"2,783",0.425 / 300,0.000 / 0
ASIA FILE CORPORATION BHD,7129,25-Feb-19,6:15 PM,2.61,2.61,2.61,2.61,50,2.560 / 31,2.620 / 20
ASIAN PAC HOLDINGS BHD,4057,25-Feb-19,6:15 PM,0.12,0.12,0.125,0.12,"1,516","0.120 / 5,520","0.125 / 12,194"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,25-Feb-19,6:15 PM,-,-,-,0.6,0,0.600 / 100,0.800 / 80
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,25-Feb-19,6:15 PM,0.045,0.045,0.045,0.045,868,0.045 / 32,0.050 / 600
ASIA POLY HOLDINGS BHD,105,25-Feb-19,6:15 PM,0.08,0.075,0.08,0.075,"2,400","0.075 / 12,600","0.080 / 1,200"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,25-Feb-19,6:15 PM,-,-,-,0.04,0,"0.035 / 27,673",0.040 / 500
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,25-Feb-19,6:15 PM,-,-,-,0.035,0,0.020 / 500,"0.035 / 8,249"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,25-Feb-19,6:15 PM,-,-,-,0.035,0,"0.030 / 11,000","0.035 / 2,015"
ASTINO BHD,7162,25-Feb-19,6:15 PM,0.7,0.7,0.7,0.7,771,0.705 / 260,0.715 / 100
ASTRO MALAYSIA HOLDINGS BERHAD,6399,25-Feb-19,6:15 PM,1.65,1.64,1.67,1.64,"46,665","1.640 / 2,964",1.650 / 48
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,25-Feb-19,6:15 PM,0.15,0.15,0.15,0.15,"24,000",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,25-Feb-19,6:15 PM,0.13,0.13,0.13,0.13,"10,000",0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,25-Feb-19,6:15 PM,-,-,-,0.115,0,0.110 / 400,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,25-Feb-19,6:15 PM,0.105,0.105,0.105,0.105,"8,000",0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,25-Feb-19,6:15 PM,0.055,0.05,0.055,0.05,"2,300","0.050 / 30,142","0.055 / 3,904"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,25-Feb-19,6:15 PM,0.005,0.005,0.005,0.005,500,0.000 / 0,"0.010 / 31,470"
ATA IMS BERHAD,8176,25-Feb-19,6:15 PM,1.8,1.8,1.81,1.8,"3,439","1.800 / 1,191",1.810 / 100
ATLAN HOLDINGS BHD,7048,25-Feb-19,6:15 PM,4.36,4.36,4.4,4.4,20,4.350 / 7,4.400 / 55
ATRIUM REITS,5130,25-Feb-19,6:15 PM,1.12,1.12,1.13,1.12,426,1.110 / 873,1.130 / 647
ATTA GLOBAL GROUP BERHAD,7099,25-Feb-19,6:15 PM,0.725,0.725,0.73,0.73,230,0.705 / 10,0.745 / 20
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,25-Feb-19,6:15 PM,0.11,0.1,0.12,0.12,745,0.100 / 495,0.120 / 790
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,25-Feb-19,6:15 PM,0.15,0.15,0.15,0.15,500,0.140 / 750,0.150 / 480
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,25-Feb-19,6:15 PM,0.115,0.115,0.115,0.115,300,0.110 / 230,0.125 / 235
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,25-Feb-19,6:15 PM,-,-,-,0.095,0,0.100 / 180,0.175 / 28
ATURMAJU RESOURCES BHD,7181,25-Feb-19,6:15 PM,0.295,0.295,0.31,0.3,"3,741","0.300 / 1,233",0.310 / 217
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,25-Feb-19,6:15 PM,0.055,0.05,0.06,0.055,"61,248","0.055 / 30,908","0.060 / 40,695"
AVILLION BERHAD,8885,25-Feb-19,6:15 PM,-,-,-,0.245,0,"0.235 / 1,008",0.245 / 80
AWC BERHAD,7579,25-Feb-19,6:15 PM,0.755,0.75,0.77,0.76,"16,494",0.760 / 28,0.765 / 460
AWC BERHAD - WARRANTS 2018/2023,7579WA,25-Feb-19,6:15 PM,0.21,0.205,0.22,0.205,"8,550","0.205 / 2,210","0.215 / 1,158"
AXIATA GROUP BERHAD,6888,25-Feb-19,6:15 PM,4.01,4.01,4.19,4.17,"58,904","4.170 / 6,569",4.190 / 216
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,25-Feb-19,6:15 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,25-Feb-19,6:15 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,25-Feb-19,6:15 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,25-Feb-19,6:15 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,25-Feb-19,6:29 PM,-,-,-,0.135,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,25-Feb-19,6:29 PM,0.175,0.175,0.18,0.18,"2,948",0.180 / 50,0.000 / 0
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,25-Feb-19,6:29 PM,0.165,0.165,0.18,0.18,"2,239",0.165 / 500,0.200 / 2
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,25-Feb-19,6:29 PM,0.16,0.16,0.16,0.16,"1,000",0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,25-Feb-19,6:29 PM,-,-,-,0.205,0,0.125 / 50,0.000 / 0
AXIS REITS,5106,25-Feb-19,6:29 PM,1.73,1.71,1.75,1.74,"2,730","1.740 / 2,682",1.750 / 47
AYER HOLDINGS BERHAD,2305,25-Feb-19,6:29 PM,-,-,-,4.2,0,4.200 / 15,5.300 / 8
AYS VENTURES BHD,5021,25-Feb-19,6:29 PM,0.355,0.355,0.375,0.375,"2,384",0.370 / 38,0.375 / 498
AHMAD ZAKI RESOURCES BHD,7078,25-Feb-19,6:29 PM,0.41,0.405,0.425,0.42,"49,368",0.415 / 821,"0.420 / 3,094"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,25-Feb-19,6:29 PM,0.195,0.195,0.205,0.195,"1,751","0.195 / 2,200",0.200 / 139
BAHVEST RESOURCES BERHAD,98,25-Feb-19,6:29 PM,0.515,0.5,0.52,0.515,"30,920","0.515 / 1,034","0.520 / 3,225"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,25-Feb-19,6:29 PM,0.325,0.305,0.325,0.31,"6,496",0.310 / 50,"0.315 / 1,205"
BARAKAH OFFSHORE PETROLEUM BHD,7251,25-Feb-19,6:29 PM,0.105,0.105,0.115,0.11,"341,364","0.110 / 20,097","0.115 / 77,128"
BRITISH AMERICAN TOBACCO (M),4162,25-Feb-19,6:29 PM,36.4,34.8,36.6,35.26,"3,218",35.000 / 1,35.260 / 35
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,25-Feb-19,6:29 PM,0.095,0.075,0.095,0.075,"3,600",0.000 / 0,0.000 / 0
