name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
AAX-C20: CW AIRASIA X BERHAD (RHB),523820,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,330"
AAX-C21: CW AIRASIA X BERHAD (MACQ),523821,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,8-Mar-19,7:11 PM,0.055,0.05,0.055,0.05,"2,747","0.050 / 38,009","0.055 / 11,606"
ABF MALAYSIA BOND INDEX FUND,0800EA,8-Mar-19,7:11 PM,-,-,-,1.167,0,1.167 / 13,"1.170 / 1,000"
ABLEGROUP BERHAD,7086,8-Mar-19,7:11 PM,0.075,0.07,0.08,0.075,"8,102","0.075 / 6,890","0.080 / 6,429"
ALLIANCE BANK MALAYSIA BERHAD,2488,8-Mar-19,7:11 PM,4.21,4.14,4.22,4.14,"4,362",4.140 / 147,4.190 / 50
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,8-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,8-Mar-19,7:11 PM,-,-,-,0.25,0,0.250 / 60,0.300 / 47
ACOUSTECH BHD,7120,8-Mar-19,7:11 PM,0.455,0.45,0.46,0.455,"11,561",0.450 / 211,0.455 / 562
ADVANCECON HOLDINGS BERHAD,5281,8-Mar-19,7:11 PM,0.385,0.385,0.395,0.39,"50,972",0.390 / 16,"0.395 / 4,343"
ADVENTA BHD,7191,8-Mar-19,7:11 PM,-,-,-,0.385,0,0.355 / 150,0.380 / 500
ADVANCED PACKAGING TECHNOLOGY,9148,8-Mar-19,7:11 PM,-,-,-,1.9,0,1.820 / 20,2.000 / 179
AE MULTI HOLDINGS BHD,7146,8-Mar-19,7:11 PM,-,-,-,0.11,0,"0.110 / 3,170",0.115 / 500
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,8-Mar-19,7:11 PM,-,-,-,0.005,0,"0.005 / 12,435","0.010 / 22,582"
AEMULUS HOLDINGS BERHAD,181,8-Mar-19,7:11 PM,0.255,0.25,0.255,0.25,"9,041","0.250 / 1,478","0.255 / 1,937"
AEON CO. (M) BHD,6599,8-Mar-19,7:11 PM,1.6,1.58,1.62,1.6,"9,026",1.580 / 619,"1.600 / 1,699"
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,8-Mar-19,7:11 PM,0.05,0.05,0.055,0.055,"4,393",0.050 / 640,"0.055 / 1,520"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,8-Mar-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,8-Mar-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
AEON CREDIT SERVICE (M) BHD,5139,8-Mar-19,7:11 PM,17.1,16.98,17.26,17.2,"2,412",17.160 / 15,17.200 / 103
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,8-Mar-19,7:11 PM,1.59,1.55,1.59,1.57,409,1.520 / 10,1.570 / 8
AFFIN BANK BERHAD,5185,8-Mar-19,7:11 PM,2.28,2.26,2.3,2.27,661,2.270 / 359,2.300 / 270
ABM FUJIYA BERHAD,5198,8-Mar-19,7:11 PM,0.51,0.51,0.51,0.51,100,0.510 / 50,0.525 / 37
AHB HOLDINGS BHD,7315,8-Mar-19,7:11 PM,0.13,0.13,0.135,0.135,"1,191","0.130 / 1,056",0.135 / 689
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,8-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"4,103","0.005 / 13,059","0.010 / 20,026"
APEX HEALTHCARE BHD,7090,8-Mar-19,7:11 PM,9.63,9.37,9.63,9.39,315,9.380 / 12,9.390 / 20
AMANAH HARTA TANAH PNB,4952,8-Mar-19,7:11 PM,-,-,-,0.75,0,0.740 / 10,0.750 / 37
ADVANCE INFORMATION MARKETING,122,8-Mar-19,7:11 PM,-,-,-,0.28,0,0.250 / 250,0.300 / 250
AIRASIA GROUP BERHAD,5099,8-Mar-19,7:11 PM,2.84,2.83,2.9,2.87,"103,606","2.860 / 3,754","2.870 / 2,054"
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,8-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,8-Mar-19,7:11 PM,0.1,0.085,0.1,0.085,"16,587",0.085 / 424,0.090 / 883
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.005 / 100
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,8-Mar-19,7:11 PM,0.035,0.035,0.04,0.035,"48,886",0.030 / 300,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,8-Mar-19,7:11 PM,0.02,0.02,0.02,0.02,"5,000",0.015 / 500,"0.020 / 1,000"
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,8-Mar-19,7:11 PM,0.08,0.08,0.09,0.085,"14,563","0.080 / 3,645","0.085 / 1,177"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,8-Mar-19,7:11 PM,0.19,0.19,0.195,0.195,"2,126",0.195 / 20,0.200 / 500
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,8-Mar-19,7:11 PM,0.215,0.215,0.22,0.22,"3,838",0.000 / 0,0.000 / 0
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,8-Mar-19,7:11 PM,0.31,0.31,0.31,0.31,60,0.315 / 4,0.000 / 0
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,8-Mar-19,7:11 PM,0.14,0.14,0.14,0.14,"1,444",0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,8-Mar-19,7:11 PM,0.075,0.075,0.08,0.08,"4,000",0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,8-Mar-19,7:11 PM,0.08,0.08,0.09,0.085,"139,424","0.080 / 33,000","0.090 / 1,300"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,8-Mar-19,7:11 PM,0.1,0.1,0.105,0.1,"29,000","0.100 / 1,000",0.105 / 500
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,8-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,900,0.050 / 370,"0.055 / 1,104"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,8-Mar-19,7:11 PM,0.055,0.055,0.055,0.055,"15,400","0.050 / 5,000",0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,8-Mar-19,7:11 PM,7.8,7.68,7.86,7.75,"35,468",7.720 / 11,7.750 / 15
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,8-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM),5014C3,8-Mar-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,8-Mar-19,7:11 PM,-,-,-,0.045,0,0.000 / 0,0.050 / 200
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,8-Mar-19,7:11 PM,-,-,-,0.06,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,8-Mar-19,7:11 PM,-,-,-,0.16,0,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,8-Mar-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
AMALGAMATED INDUSTRIAL STEEL,2682,8-Mar-19,7:11 PM,0.26,0.26,0.295,0.26,35,0.255 / 300,0.270 / 20
AJINOMOTO (M) BHD,2658,8-Mar-19,7:11 PM,18.68,18.6,18.68,18.6,21,18.580 / 1,18.600 / 36
AJIYA BHD,7609,8-Mar-19,7:11 PM,0.53,0.525,0.53,0.525,296,0.535 / 200,0.540 / 300
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,8-Mar-19,7:11 PM,-,-,-,0.095,0,"0.090 / 1,041",0.100 / 450
ALAM MARITIM RESOURCES BHD,5115,8-Mar-19,7:11 PM,0.105,0.105,0.115,0.115,"79,515","0.110 / 55,632","0.115 / 38,853"
AL-AQAR HEALTHCARE REIT,5116,8-Mar-19,7:11 PM,-,-,-,1.35,0,1.350 / 169,1.380 / 100
ALCOM GROUP BERHAD,2674,8-Mar-19,7:11 PM,0.52,0.52,0.52,0.52,176,0.525 / 25,0.540 / 50
ALLIANZ MALAYSIA BHD,1163,8-Mar-19,7:11 PM,14.34,14.34,14.4,14.34,75,14.320 / 1,14.400 / 24
ALLIANZ MALAYSIA BHD-ICPS,1163PA,8-Mar-19,7:11 PM,-,-,-,14.3,0,14.000 / 100,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,8-Mar-19,7:11 PM,0.825,0.825,0.83,0.825,268,0.825 / 194,0.830 / 69
AMMB HOLDINGS BHD,1015,8-Mar-19,7:11 PM,4.53,4.46,4.53,4.5,"34,550","4.490 / 3,439",4.500 / 89
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,8-Mar-19,7:11 PM,-,-,-,0.17,0,0.000 / 0,0.300 / 30
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,8-Mar-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,8-Mar-19,7:11 PM,0.135,0.135,0.135,0.135,"5,084",0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,8-Mar-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.195 / 8
ASIA MEDIA GROUP BERHAD,159,8-Mar-19,7:11 PM,0.165,0.16,0.175,0.165,"13,940","0.160 / 2,500",0.165 / 104
AMFIRST REITS,5120,8-Mar-19,7:11 PM,0.535,0.53,0.535,0.53,664,0.530 / 8,0.535 / 221
AMLEX HOLDINGS BERHAD,3011,8-Mar-19,7:11 PM,-,-,-,0.18,0,0.010 / 50,0.000 / 0
AMCORP PROPERTIES BERHAD,1007,8-Mar-19,7:11 PM,0.515,0.515,0.525,0.52,"1,242",0.515 / 339,0.520 / 448
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,8-Mar-19,7:11 PM,0.25,0.245,0.25,0.25,"12,242",0.250 / 878,"0.255 / 4,000"
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,8-Mar-19,7:11 PM,-,-,-,0.58,0,0.450 / 50,0.620 / 12
AMTEK HOLDINGS BHD,7051,8-Mar-19,7:11 PM,0.31,0.31,0.37,0.37,101,0.310 / 100,0.370 / 99
AMTEL HOLDINGS BHD,7031,8-Mar-19,7:11 PM,-,-,-,0.665,0,0.665 / 257,0.795 / 3
AMVERTON BERHAD,5959,8-Mar-19,7:11 PM,-,-,-,1.02,0,"1.000 / 1,000",1.050 / 165
AMWAY (M) HOLDINGS BHD,6351,8-Mar-19,7:11 PM,6.15,6.14,6.16,6.14,206,6.140 / 209,"6.150 / 2,847"
ANALABS RESOURCES BHD,7083,8-Mar-19,7:11 PM,1.2,1.2,1.2,1.2,40,1.200 / 10,1.230 / 20
ANCOM BHD,4758,8-Mar-19,7:11 PM,0.49,0.485,0.49,0.49,"1,375","0.480 / 1,220",0.490 / 330
ANCOM LOGISTICS BERHAD,48,8-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,518,"0.085 / 1,300",0.095 / 827
ANN JOO RESOURCES BHD,6556,8-Mar-19,7:11 PM,1.59,1.58,1.64,1.6,"21,290",1.590 / 830,"1.600 / 4,021"
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,8-Mar-19,7:11 PM,0.55,0.55,0.55,0.55,8,0.550 / 22,0.735 / 160
ANZO HOLDINGS BERHAD,9342,8-Mar-19,7:11 PM,0.04,0.035,0.04,0.035,"2,280","0.035 / 266,105","0.040 / 50,599"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 42,680"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,8-Mar-19,7:11 PM,-,-,-,0.025,0,"0.010 / 26,800",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 26,177"
APB RESOURCES BHD,5568,8-Mar-19,7:11 PM,-,-,-,0.73,0,0.710 / 50,0.750 / 62
APEX EQUITY HOLDINGS BHD,5088,8-Mar-19,7:11 PM,1.02,1.02,1.02,1.02,40,0.985 / 80,1.020 / 20
APFT BERHAD,5194,8-Mar-19,7:11 PM,-,-,-,0.02,0,"0.015 / 364,726","0.020 / 78,839"
APM AUTOMOTIVE HOLDINGS BHD,5015,8-Mar-19,7:11 PM,-,-,-,3.1,0,3.100 / 10,3.250 / 59
APOLLO FOOD HOLDINGS BHD,6432,8-Mar-19,7:11 PM,3.86,3.86,3.89,3.89,40,3.880 / 100,3.900 / 75
APPASIA BERHAD,119,8-Mar-19,7:11 PM,0.09,0.085,0.09,0.085,681,"0.085 / 1,171","0.090 / 5,421"
APPASIA BERHAD - WARRANTS A,0119WA,8-Mar-19,7:11 PM,0.035,0.035,0.035,0.035,"4,700","0.035 / 5,800","0.040 / 2,200"
A-RANK BHD,7214,8-Mar-19,7:11 PM,0.52,0.515,0.52,0.52,468,0.515 / 755,0.530 / 97
ARK RESOURCES HOLDINGS BERHAD,7007,8-Mar-19,7:11 PM,-,-,-,0.5,0,0.400 / 100,0.500 / 164
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,8-Mar-19,7:11 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
BUMI ARMADA BERHAD,5210,8-Mar-19,7:11 PM,0.175,0.165,0.175,0.165,"310,802","0.165 / 145,418","0.170 / 43,173"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 12,581"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 27,915"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 47,957"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 25,840"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,300"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,8-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"4,200","0.005 / 1,800","0.010 / 1,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,8-Mar-19,7:11 PM,-,-,-,0.015,0,"0.010 / 25,000",0.015 / 700
AMANAHRAYA REITS,5127,8-Mar-19,7:11 PM,0.85,0.845,0.85,0.85,69,0.845 / 318,0.850 / 809
ADVANCE SYNERGY BHD,1481,8-Mar-19,7:11 PM,0.125,0.125,0.13,0.125,"12,929","0.125 / 22,892","0.130 / 5,990"
ASDION BHD,68,8-Mar-19,7:11 PM,0.25,0.25,0.26,0.26,"35,322","0.255 / 2,201","0.260 / 1,291"
ASDION BERHAD - WARRANTS 2014/2019,0068WB,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ASIA BRANDS BERHAD,7722,8-Mar-19,7:11 PM,0.45,0.45,0.49,0.49,170,0.470 / 30,0.490 / 60
ASIA FILE CORPORATION BHD,7129,8-Mar-19,7:11 PM,2.55,2.53,2.55,2.53,92,2.520 / 35,2.590 / 200
ASIAN PAC HOLDINGS BHD,4057,8-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,570,"0.115 / 9,625","0.120 / 6,805"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,8-Mar-19,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 30
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,8-Mar-19,7:11 PM,0.035,0.035,0.055,0.055,161,"0.035 / 1,860",0.055 / 561
ASIA POLY HOLDINGS BHD,105,8-Mar-19,7:11 PM,0.075,0.075,0.08,0.08,"3,915","0.070 / 16,352","0.080 / 5,090"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,8-Mar-19,7:11 PM,0.035,0.035,0.035,0.035,"13,000","0.035 / 10,000","0.040 / 13,670"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,8-Mar-19,7:11 PM,-,-,-,0.02,0,"0.015 / 10,900",0.020 / 49
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,8-Mar-19,7:11 PM,0.025,0.025,0.025,0.025,250,"0.025 / 10,588",0.030 / 412
ASTINO BHD,7162,8-Mar-19,7:11 PM,0.64,0.64,0.64,0.64,135,0.640 / 215,0.655 / 45
ASTRO MALAYSIA HOLDINGS BERHAD,6399,8-Mar-19,7:11 PM,1.58,1.58,1.62,1.61,"13,549","1.600 / 7,380",1.610 / 150
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,8-Mar-19,7:11 PM,-,-,-,0.135,0,0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,8-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,"2,000",0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,8-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,"1,500",0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,8-Mar-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,8-Mar-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,8-Mar-19,7:11 PM,0.045,0.045,0.045,0.045,"1,205","0.045 / 26,725","0.050 / 1,700"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,316"
ATA IMS BERHAD,8176,8-Mar-19,7:11 PM,1.75,1.68,1.75,1.73,"3,025",1.720 / 48,"1.730 / 1,000"
ATLAN HOLDINGS BHD,7048,8-Mar-19,7:11 PM,-,-,-,4.38,0,4.230 / 5,4.390 / 20
ATRIUM REITS,5130,8-Mar-19,7:11 PM,1.12,1.12,1.13,1.12,"1,270","1.110 / 1,012",1.120 / 19
ATTA GLOBAL GROUP BERHAD,7099,8-Mar-19,7:11 PM,0.715,0.66,0.73,0.69,"1,446",0.665 / 70,0.690 / 53
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,8-Mar-19,7:11 PM,0.09,0.085,0.09,0.085,"11,480","0.080 / 5,025",0.085 / 1
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,8-Mar-19,7:11 PM,-,-,-,0.145,0,0.135 / 100,0.145 / 250
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,8-Mar-19,7:11 PM,-,-,-,0.09,0,0.080 / 300,0.135 / 127
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,8-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,145,0.090 / 700,0.125 / 95
ATURMAJU RESOURCES BHD,7181,8-Mar-19,7:11 PM,0.44,0.4,0.44,0.415,"43,046",0.415 / 65,0.420 / 54
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,8-Mar-19,7:11 PM,0.14,0.14,0.15,0.145,"67,735",0.140 / 684,"0.145 / 3,665"
AVILLION BERHAD,8885,8-Mar-19,7:11 PM,0.235,0.235,0.245,0.245,59,0.240 / 50,0.245 / 174
AWC BERHAD,7579,8-Mar-19,7:11 PM,0.76,0.75,0.765,0.765,"18,091","0.760 / 3,200","0.765 / 1,155"
AWC BERHAD - WARRANTS 2018/2023,7579WA,8-Mar-19,7:11 PM,0.21,0.205,0.21,0.21,"4,894","0.205 / 2,736",0.210 / 325
AXIATA GROUP BERHAD,6888,8-Mar-19,7:11 PM,4.12,4.12,4.19,4.16,"32,038","4.160 / 6,903","4.190 / 3,335"
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,8-Mar-19,7:11 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,8-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,8-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,8-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,8-Mar-19,7:11 PM,-,-,-,0.12,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,8-Mar-19,7:11 PM,-,-,-,0.18,0,0.115 / 100,0.180 / 500
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,8-Mar-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.350 / 30
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,8-Mar-19,7:11 PM,-,-,-,0.155,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,8-Mar-19,7:11 PM,-,-,-,0.185,0,0.125 / 50,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,8-Mar-19,7:11 PM,0.09,0.085,0.09,0.085,12,0.000 / 0,0.000 / 0
AXIS REITS,5106,8-Mar-19,7:11 PM,1.74,1.73,1.75,1.74,"4,367","1.740 / 17,677","1.750 / 3,909"
AYER HOLDINGS BERHAD,2305,8-Mar-19,7:11 PM,-,-,-,4.5,0,4.210 / 3,4.800 / 15
AYS VENTURES BHD,5021,8-Mar-19,7:11 PM,0.345,0.34,0.35,0.35,"4,825",0.345 / 1,"0.350 / 1,254"
AHMAD ZAKI RESOURCES BHD,7078,8-Mar-19,7:11 PM,0.475,0.47,0.5,0.475,"184,717","0.470 / 6,341",0.475 / 597
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,8-Mar-19,7:11 PM,0.21,0.205,0.225,0.21,"14,109","0.210 / 2,789",0.215 / 159
BAHVEST RESOURCES BERHAD,98,8-Mar-19,7:11 PM,0.625,0.62,0.675,0.665,"188,248","0.660 / 4,326","0.670 / 2,186"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,8-Mar-19,7:11 PM,0.365,0.365,0.39,0.38,"48,828",0.375 / 472,"0.385 / 2,660"
BARAKAH OFFSHORE PETROLEUM BHD,7251,8-Mar-19,7:11 PM,0.11,0.105,0.11,0.11,"70,971","0.105 / 63,222","0.110 / 11,367"
BRITISH AMERICAN TOBACCO (M),4162,8-Mar-19,7:11 PM,34.2,34,34.36,34.12,"1,937",34.120 / 305,34.300 / 35
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,8-Mar-19,7:11 PM,-,-,-,0.065,0,0.005 / 300,0.000 / 0
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,8-Mar-19,7:11 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,8-Mar-19,7:11 PM,-,-,-,0.15,0,0.055 / 100,0.000 / 0
