name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
A50CHIN-H23: PW ETF ISHARES FTSE A50 CHINA INDEX ETF (MACQ),70323,26-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"1,326",0.000 / 0,"0.045 / 2,605"
A50CHIN-H25: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),70325,26-Mar-19,7:12 PM,-,-,-,0.035,0,"0.005 / 1,000",0.000 / 0
A50CHIN-H27: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),70327,26-Mar-19,7:12 PM,0.07,0.07,0.08,0.08,"8,367","0.075 / 1,000",0.085 / 351
A50CHIN-H29: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),70329,26-Mar-19,7:12 PM,0.425,0.42,0.445,0.44,"174,030",0.000 / 0,"0.470 / 1,700"
ASTRAL ASIA BHD,7054,26-Mar-19,7:12 PM,-,-,-,0.16,0,0.150 / 300,0.170 / 80
AIRASIA X BERHAD,5238,26-Mar-19,7:12 PM,0.245,0.245,0.255,0.25,"46,249","0.245 / 86,840","0.250 / 19,747"
AAX-C20: CW AIRASIA X BERHAD (RHB),523820,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AAX-C21: CW AIRASIA X BERHAD (MACQ),523821,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,26-Mar-19,7:12 PM,0.05,0.05,0.05,0.05,"10,000","0.045 / 30,788","0.050 / 22,795"
ABF MALAYSIA BOND INDEX FUND,0800EA,26-Mar-19,7:12 PM,1.179,1.179,1.179,1.179,43,"1.174 / 1,000",1.179 / 957
ABLEGROUP BERHAD,7086,26-Mar-19,7:12 PM,0.07,0.07,0.07,0.07,102,"0.070 / 12,737","0.075 / 3,123"
ALLIANCE BANK MALAYSIA BERHAD,2488,26-Mar-19,7:12 PM,4.13,4.12,4.15,4.14,"8,212",4.130 / 133,"4.140 / 1,452"
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,26-Mar-19,7:12 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,26-Mar-19,7:12 PM,-,-,-,0.25,0,0.250 / 60,0.300 / 47
ACOUSTECH BHD,7120,26-Mar-19,7:12 PM,0.43,0.42,0.44,0.42,"9,065",0.420 / 50,0.425 / 253
ADVANCECON HOLDINGS BERHAD,5281,26-Mar-19,7:12 PM,0.425,0.415,0.43,0.43,"13,610",0.425 / 46,"0.430 / 4,086"
ADVENTA BHD,7191,26-Mar-19,7:12 PM,0.35,0.35,0.35,0.35,60,"0.350 / 12,204",0.360 / 510
ADVANCED PACKAGING TECHNOLOGY,9148,26-Mar-19,7:12 PM,-,-,-,1.86,0,1.850 / 50,1.980 / 100
AE MULTI HOLDINGS BHD,7146,26-Mar-19,7:12 PM,-,-,-,0.105,0,0.105 / 700,"0.110 / 2,129"
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,26-Mar-19,7:12 PM,0.005,0.005,0.01,0.01,"2,000","0.005 / 3,000","0.010 / 9,259"
AEMULUS HOLDINGS BERHAD,181,26-Mar-19,7:12 PM,0.245,0.24,0.245,0.24,"3,872","0.240 / 8,418","0.245 / 2,122"
AEON CO. (M) BHD,6599,26-Mar-19,7:12 PM,1.51,1.46,1.51,1.46,"21,586","1.460 / 1,480",1.490 / 130
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,26-Mar-19,7:12 PM,0.03,0.025,0.03,0.03,"1,082",0.025 / 650,"0.035 / 1,000"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,26-Mar-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,26-Mar-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,26-Mar-19,7:12 PM,17.04,16.9,17.04,16.96,"2,761",16.920 / 11,16.960 / 660
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,26-Mar-19,7:12 PM,1.53,1.53,1.53,1.53,10,1.520 / 55,1.570 / 58
AFFIN BANK BERHAD,5185,26-Mar-19,7:12 PM,2.23,2.22,2.23,2.23,671,2.220 / 168,2.240 / 78
ABM FUJIYA BERHAD,5198,26-Mar-19,7:12 PM,-,-,-,0.51,0,0.490 / 140,0.515 / 60
AHB HOLDINGS BHD,7315,26-Mar-19,7:12 PM,0.15,0.145,0.155,0.145,"8,314","0.140 / 5,300","0.145 / 1,554"
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,26-Mar-19,7:12 PM,0.015,0.015,0.015,0.015,"3,446","0.010 / 60,673","0.015 / 1,554"
APEX HEALTHCARE BHD,7090,26-Mar-19,7:12 PM,9.16,9.12,9.18,9.14,333,9.140 / 80,9.170 / 34
AMANAH HARTA TANAH PNB,4952,26-Mar-19,7:12 PM,0.76,0.76,0.76,0.76,495,0.755 / 25,0.760 / 2
ADVANCE INFORMATION MARKETING,122,26-Mar-19,7:12 PM,0.25,0.25,0.25,0.25,248,0.250 / 117,0.300 / 300
AIRASIA GROUP BERHAD,5099,26-Mar-19,7:12 PM,2.73,2.73,2.75,2.74,"30,082","2.730 / 2,444",2.740 / 774
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,26-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,26-Mar-19,7:12 PM,0.08,0.08,0.085,0.085,"2,708","0.075 / 2,190",0.110 / 310
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 1,700"
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,26-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,200,0.000 / 0,0.005 / 50
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,26-Mar-19,7:12 PM,0.07,0.065,0.07,0.065,"5,200",0.065 / 467,"0.080 / 1,250"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,26-Mar-19,7:12 PM,0.175,0.175,0.175,0.175,700,0.000 / 0,0.200 / 20
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,26-Mar-19,7:12 PM,0.19,0.19,0.19,0.19,"2,500",0.000 / 0,0.000 / 0
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,26-Mar-19,7:12 PM,-,-,-,0.325,0,0.000 / 0,0.340 / 50
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,26-Mar-19,7:12 PM,0.12,0.12,0.12,0.12,900,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,26-Mar-19,7:12 PM,-,-,-,0.07,0,"0.060 / 2,500",0.075 / 500
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,26-Mar-19,7:12 PM,0.07,0.07,0.07,0.07,"4,000","0.065 / 1,275","0.075 / 11,000"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,26-Mar-19,7:12 PM,0.095,0.095,0.095,0.095,"29,000",0.090 / 500,0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,26-Mar-19,7:12 PM,-,-,-,0.045,0,"0.040 / 2,300",0.055 / 700
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,26-Mar-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,26-Mar-19,7:12 PM,7.18,7.18,7.38,7.34,"11,474",7.310 / 68,7.340 / 1
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,26-Mar-19,7:12 PM,-,-,-,0.025,0,"0.020 / 9,000","0.030 / 1,550"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,26-Mar-19,7:12 PM,0.03,0.03,0.03,0.03,800,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,26-Mar-19,7:12 PM,-,-,-,0.075,0,0.060 / 500,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,26-Mar-19,7:12 PM,0.055,0.05,0.055,0.05,252,"0.040 / 1,000",0.000 / 0
AMALGAMATED INDUSTRIAL STEEL,2682,26-Mar-19,7:12 PM,-,-,-,0.265,0,0.230 / 800,0.295 / 251
AJINOMOTO (M) BHD,2658,26-Mar-19,7:12 PM,18.1,17.98,18.1,17.98,85,17.960 / 29,17.980 / 70
AJIYA BHD,7609,26-Mar-19,7:12 PM,-,-,-,0.53,0,0.530 / 50,0.540 / 160
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,26-Mar-19,7:12 PM,0.09,0.09,0.09,0.09,320,0.090 / 30,"0.100 / 1,227"
ALAM MARITIM RESOURCES BHD,5115,26-Mar-19,7:12 PM,0.11,0.105,0.11,0.11,"30,295","0.100 / 15,376","0.110 / 14,713"
AL-AQAR HEALTHCARE REIT,5116,26-Mar-19,7:12 PM,1.34,1.34,1.35,1.34,"10,418","1.340 / 1,032","1.350 / 1,626"
ALCOM GROUP BERHAD,2674,26-Mar-19,7:12 PM,0.52,0.52,0.525,0.525,965,0.520 / 355,0.530 / 9
ALLIANZ MALAYSIA BHD,1163,26-Mar-19,7:12 PM,14.5,14.48,14.5,14.48,20,14.480 / 2,14.500 / 20
ALLIANZ MALAYSIA BHD-ICPS,1163PA,26-Mar-19,7:12 PM,-,-,-,14.3,0,13.900 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,26-Mar-19,7:12 PM,0.845,0.84,0.845,0.845,16,0.845 / 28,0.850 / 23
AMMB HOLDINGS BHD,1015,26-Mar-19,7:12 PM,4.5,4.5,4.59,4.52,"35,283","4.510 / 2,669",4.520 / 587
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,26-Mar-19,7:12 PM,0.15,0.15,0.175,0.175,8,0.000 / 0,0.000 / 0
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,26-Mar-19,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,26-Mar-19,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,26-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,"6,240",0.000 / 0,0.100 / 300
ASIA MEDIA GROUP BERHAD,159,26-Mar-19,7:12 PM,0.155,0.155,0.155,0.155,"1,250","0.150 / 4,370",0.155 / 775
AMFIRST REITS,5120,26-Mar-19,7:12 PM,0.53,0.53,0.535,0.53,"1,886",0.530 / 204,0.535 / 300
AMLEX HOLDINGS BERHAD,3011,26-Mar-19,7:12 PM,0.2,0.2,0.2,0.2,10,0.010 / 50,0.200 / 40
AMCORP PROPERTIES BERHAD,1007,26-Mar-19,7:12 PM,0.52,0.52,0.525,0.52,272,0.520 / 78,0.530 / 108
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,26-Mar-19,7:12 PM,0.25,0.25,0.25,0.25,10,"0.250 / 1,736",0.260 / 16
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,26-Mar-19,7:12 PM,-,-,-,0.58,0,0.510 / 200,0.720 / 12
AMTEL HOLDINGS BHD,7031,26-Mar-19,7:12 PM,-,-,-,0.665,0,0.665 / 167,0.795 / 3
AMVERTON BERHAD,5959,26-Mar-19,7:12 PM,1.15,1.15,1.17,1.17,650,1.170 / 100,1.230 / 200
AMWAY (M) HOLDINGS BHD,6351,26-Mar-19,7:12 PM,6,6,6,6,1,6.000 / 1,6.190 / 4
ANALABS RESOURCES BHD,7083,26-Mar-19,7:12 PM,1.11,1.11,1.11,1.11,50,1.100 / 30,1.160 / 8
ANCOM BHD,4758,26-Mar-19,7:12 PM,0.485,0.485,0.485,0.485,101,0.475 / 1,0.485 / 319
ANCOM LOGISTICS BERHAD,48,26-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,"4,195","0.080 / 6,620",0.085 / 618
ANN JOO RESOURCES BHD,6556,26-Mar-19,7:12 PM,1.53,1.52,1.54,1.53,"2,155",1.530 / 811,1.540 / 43
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,26-Mar-19,7:12 PM,-,-,-,0.49,0,0.470 / 10,0.760 / 160
ANZO HOLDINGS BERHAD,9342,26-Mar-19,7:12 PM,0.035,0.035,0.04,0.04,"3,990","0.035 / 142,661","0.040 / 127,050"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 31,210"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,26-Mar-19,7:12 PM,-,-,-,0.025,0,"0.010 / 24,800",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 55,138"
APB RESOURCES BHD,5568,26-Mar-19,7:12 PM,-,-,-,0.665,0,0.650 / 79,0.710 / 50
APEX EQUITY HOLDINGS BHD,5088,26-Mar-19,7:12 PM,-,-,-,1.06,0,1.030 / 50,1.050 / 10
APFT BERHAD,5194,26-Mar-19,7:12 PM,0.02,0.015,0.02,0.015,"46,830","0.015 / 264,145","0.020 / 114,674"
APM AUTOMOTIVE HOLDINGS BHD,5015,26-Mar-19,7:12 PM,3,3,3.01,3.01,34,3.000 / 134,3.280 / 30
APOLLO FOOD HOLDINGS BHD,6432,26-Mar-19,7:12 PM,-,-,-,3.9,0,3.900 / 100,3.950 / 25
APPASIA BERHAD,119,26-Mar-19,7:12 PM,0.085,0.085,0.09,0.085,"1,426",0.085 / 339,"0.090 / 1,920"
APPASIA BERHAD - WARRANTS A,0119WA,26-Mar-19,7:12 PM,0.04,0.04,0.04,0.04,250,"0.035 / 4,908","0.040 / 2,544"
A-RANK BHD,7214,26-Mar-19,7:12 PM,0.52,0.52,0.52,0.52,100,0.515 / 264,0.535 / 410
ARK RESOURCES HOLDINGS BERHAD,7007,26-Mar-19,7:12 PM,-,-,-,0.36,0,0.400 / 1,0.500 / 150
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,26-Mar-19,7:12 PM,-,-,-,0.09,0,0.035 / 200,0.390 / 1
BUMI ARMADA BERHAD,5210,26-Mar-19,7:12 PM,0.205,0.18,0.21,0.185,"3,490,641","0.185 / 151,911","0.190 / 140,550"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 11,099"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 26,440"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 71,713"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,26-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 8,100"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,26-Mar-19,7:12 PM,-,-,-,0.005,0,"0.005 / 10,000","0.010 / 2,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,26-Mar-19,7:12 PM,-,-,-,0.015,0,"0.010 / 1,000",0.150 / 500
AMANAHRAYA REITS,5127,26-Mar-19,7:12 PM,0.835,0.835,0.835,0.835,499,0.835 / 585,0.840 / 110
ADVANCE SYNERGY BHD,1481,26-Mar-19,7:12 PM,0.135,0.135,0.14,0.135,"5,170","0.135 / 4,070","0.140 / 5,812"
ASDION BHD,68,26-Mar-19,7:12 PM,0.275,0.26,0.275,0.27,"17,089","0.265 / 3,000","0.270 / 2,737"
ASIA BRANDS BERHAD,7722,26-Mar-19,7:12 PM,-,-,-,0.48,0,0.440 / 100,0.475 / 50
ASIA FILE CORPORATION BHD,7129,26-Mar-19,7:12 PM,2.48,2.48,2.49,2.48,42,2.480 / 44,2.520 / 45
ASIAN PAC HOLDINGS BHD,4057,26-Mar-19,7:12 PM,0.12,0.12,0.12,0.12,160,0.120 / 40,"0.125 / 5,080"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,26-Mar-19,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.875 / 20
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,26-Mar-19,7:12 PM,-,-,-,0.045,0,"0.035 / 1,105","0.055 / 1,045"
ASIA POLY HOLDINGS BHD,105,26-Mar-19,7:12 PM,-,-,-,0.08,0,"0.070 / 9,227","0.080 / 15,774"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,26-Mar-19,7:12 PM,-,-,-,0.035,0,"0.035 / 20,272","0.040 / 15,200"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,26-Mar-19,7:12 PM,0.015,0.015,0.015,0.015,"1,481",0.015 / 420,"0.020 / 4,114"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,26-Mar-19,7:12 PM,0.025,0.025,0.025,0.025,"4,000","0.025 / 1,670","0.030 / 1,275"
ASTINO BHD,7162,26-Mar-19,7:12 PM,0.655,0.655,0.67,0.67,275,0.670 / 325,0.680 / 100
ASTRO MALAYSIA HOLDINGS BERHAD,6399,26-Mar-19,7:12 PM,1.5,1.5,1.54,1.53,"10,983",1.530 / 98,"1.540 / 4,751"
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,26-Mar-19,7:12 PM,-,-,-,0.115,0,0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,26-Mar-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,26-Mar-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,26-Mar-19,7:12 PM,-,-,-,0.07,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,26-Mar-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,26-Mar-19,7:12 PM,0.05,0.05,0.05,0.05,8,"0.045 / 19,547",0.050 / 232
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,26-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"1,541",0.005 / 459,"0.010 / 20,674"
ATA IMS BERHAD,8176,26-Mar-19,7:12 PM,1.75,1.75,1.75,1.75,466,1.730 / 50,1.750 / 30
ATLAN HOLDINGS BHD,7048,26-Mar-19,7:12 PM,4.49,4.48,4.5,4.5,100,4.380 / 10,4.500 / 95
ATRIUM REITS,5130,26-Mar-19,7:12 PM,1.12,1.12,1.12,1.12,236,"1.110 / 1,080",1.120 / 769
ATTA GLOBAL GROUP BERHAD,7099,26-Mar-19,7:12 PM,0.605,0.605,0.605,0.605,20,0.605 / 70,0.645 / 50
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,26-Mar-19,7:12 PM,0.075,0.07,0.075,0.075,"3,600","0.075 / 2,113","0.080 / 3,597"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,26-Mar-19,7:12 PM,-,-,-,0.12,0,0.120 / 210,0.130 / 540
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,26-Mar-19,7:12 PM,-,-,-,0.11,0,0.095 / 100,0.110 / 500
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,26-Mar-19,7:12 PM,-,-,-,0.09,0,0.080 / 500,0.125 / 80
ATURMAJU RESOURCES BHD,7181,26-Mar-19,7:12 PM,0.355,0.35,0.37,0.37,"22,562","0.365 / 4,328","0.370 / 4,049"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,26-Mar-19,7:12 PM,0.175,0.175,0.19,0.19,"23,514","0.185 / 4,810","0.190 / 14,742"
AVILLION BERHAD,8885,26-Mar-19,7:12 PM,0.14,0.13,0.145,0.14,"39,529",0.140 / 74,"0.145 / 7,084"
AWC BERHAD,7579,26-Mar-19,7:12 PM,0.785,0.77,0.785,0.775,"5,776","0.770 / 5,512",0.775 / 307
AWC BERHAD - WARRANTS 2018/2023,7579WA,26-Mar-19,7:12 PM,0.275,0.26,0.275,0.265,"4,128","0.260 / 1,640",0.265 / 594
AXIATA GROUP BERHAD,6888,26-Mar-19,7:12 PM,4.15,4.15,4.2,4.18,"47,576",4.170 / 648,"4.180 / 3,335"
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,26-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,26-Mar-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,26-Mar-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,26-Mar-19,7:12 PM,0.105,0.105,0.105,0.105,"4,000",0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,26-Mar-19,7:12 PM,0.17,0.17,0.17,0.17,"1,600",0.000 / 0,0.220 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,26-Mar-19,7:12 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,26-Mar-19,7:12 PM,0.135,0.135,0.135,0.135,500,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,26-Mar-19,7:12 PM,-,-,-,0.2,0,0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,26-Mar-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
AXIS REITS,5106,26-Mar-19,7:12 PM,1.78,1.78,1.84,1.79,"25,597","1.790 / 4,556",1.830 / 590
AYER HOLDINGS BERHAD,2305,26-Mar-19,7:12 PM,4.41,4.41,4.41,4.41,1,4.420 / 5,4.800 / 10
AYS VENTURES BHD,5021,26-Mar-19,7:12 PM,-,-,-,0.34,0,"0.330 / 4,278","0.340 / 1,049"
AHMAD ZAKI RESOURCES BHD,7078,26-Mar-19,7:12 PM,0.51,0.51,0.525,0.515,"24,658",0.515 / 9,"0.520 / 2,120"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,26-Mar-19,7:12 PM,0.26,0.26,0.27,0.27,"2,957",0.260 / 473,"0.270 / 1,219"
BAHVEST RESOURCES BERHAD,98,26-Mar-19,7:12 PM,0.66,0.65,0.67,0.665,"46,100",0.660 / 836,0.665 / 6
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,26-Mar-19,7:12 PM,0.42,0.41,0.425,0.425,"16,919",0.420 / 100,"0.425 / 2,141"
BARAKAH OFFSHORE PETROLEUM BHD,7251,26-Mar-19,7:12 PM,0.105,0.1,0.11,0.1,"127,056","0.100 / 72,336","0.105 / 62,345"
BRITISH AMERICAN TOBACCO (M),4162,26-Mar-19,7:12 PM,34.68,34.68,35.9,35.7,962,35.340 / 11,35.700 / 15
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,26-Mar-19,7:12 PM,0.09,0.09,0.09,0.09,7,0.000 / 0,0.000 / 0
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,26-Mar-19,7:12 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,26-Mar-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,26-Mar-19,7:12 PM,2.33,2.31,2.33,2.32,"29,362",2.310 / 235,2.330 / 407
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,26-Mar-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
