name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
ALLIANCE BANK MALAYSIA BERHAD,2488,6-Mar-19,7:11 PM,4.22,4.2,4.23,4.21,"9,637","4.210 / 4,812",4.240 / 56
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,6-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,6-Mar-19,7:11 PM,-,-,-,0.23,0,0.250 / 280,0.300 / 47
ACOUSTECH BHD,7120,6-Mar-19,7:11 PM,0.44,0.43,0.455,0.455,"23,742",0.450 / 101,0.455 / 545
ADVANCECON HOLDINGS BERHAD,5281,6-Mar-19,7:11 PM,0.35,0.35,0.35,0.35,"4,602",0.350 / 40,"0.355 / 2,104"
ADVENTA BHD,7191,6-Mar-19,7:11 PM,0.355,0.355,0.355,0.355,200,0.355 / 450,0.385 / 70
ADVANCED PACKAGING TECHNOLOGY,9148,6-Mar-19,7:11 PM,-,-,-,1.9,0,1.820 / 20,2.000 / 179
AE MULTI HOLDINGS BHD,7146,6-Mar-19,7:11 PM,0.115,0.115,0.12,0.12,"3,188","0.110 / 3,588",0.120 / 159
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,6-Mar-19,7:11 PM,-,-,-,0.005,0,"0.005 / 13,435","0.010 / 25,316"
AEMULUS HOLDINGS BERHAD,181,6-Mar-19,7:11 PM,0.245,0.245,0.25,0.25,"3,897","0.245 / 2,700","0.250 / 4,632"
AEON CO. (M) BHD,6599,6-Mar-19,7:11 PM,1.61,1.58,1.61,1.59,"8,324",1.580 / 420,1.590 / 449
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,6-Mar-19,7:11 PM,0.06,0.055,0.06,0.055,"1,700","0.050 / 1,000","0.060 / 2,000"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,6-Mar-19,7:11 PM,0.055,0.05,0.055,0.05,2,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,6-Mar-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,6-Mar-19,7:11 PM,17,17,17.32,17.2,"1,763",17.100 / 30,17.200 / 16
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,6-Mar-19,7:11 PM,-,-,-,1.5,0,1.500 / 550,1.600 / 60
AFFIN BANK BERHAD,5185,6-Mar-19,7:11 PM,2.29,2.28,2.31,2.31,999,2.300 / 10,2.310 / 239
ABM FUJIYA BERHAD,5198,6-Mar-19,7:11 PM,0.54,0.54,0.54,0.54,10,0.510 / 100,0.530 / 37
AHB HOLDINGS BHD,7315,6-Mar-19,7:11 PM,0.13,0.13,0.13,0.13,"1,805",0.130 / 16,"0.135 / 1,149"
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,6-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"2,400","0.005 / 8,000","0.010 / 18,500"
APEX HEALTHCARE BHD,7090,6-Mar-19,7:11 PM,9.74,9.66,9.74,9.66,269,9.660 / 3,9.740 / 22
AMANAH HARTA TANAH PNB,4952,6-Mar-19,7:11 PM,0.74,0.74,0.755,0.755,35,0.740 / 25,0.755 / 247
ADVANCE INFORMATION MARKETING,122,6-Mar-19,7:11 PM,-,-,-,0.28,0,0.245 / 200,"0.400 / 2,000"
AIRASIA GROUP BERHAD,5099,6-Mar-19,7:11 PM,2.8,2.78,2.82,2.8,"77,790","2.800 / 1,685","2.810 / 2,158"
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,6-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,6-Mar-19,7:11 PM,0.1,0.085,0.1,0.09,"2,600",0.090 / 150,"0.100 / 3,000"
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,6-Mar-19,7:11 PM,-,-,-,0.01,0,0.000 / 0,"0.010 / 2,300"
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,6-Mar-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,6-Mar-19,7:11 PM,0.015,0.015,0.015,0.015,"9,000","0.010 / 3,000","0.020 / 4,170"
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,6-Mar-19,7:11 PM,0.08,0.08,0.085,0.08,"6,275","0.080 / 1,105","0.085 / 1,352"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,6-Mar-19,7:11 PM,0.18,0.175,0.18,0.18,"3,080",0.000 / 0,0.000 / 0
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,6-Mar-19,7:11 PM,0.195,0.195,0.2,0.195,"9,970",0.195 / 500,"0.200 / 5,000"
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,6-Mar-19,7:11 PM,-,-,-,0.28,0,0.270 / 20,0.000 / 0
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,6-Mar-19,7:11 PM,0.13,0.13,0.13,0.13,800,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,6-Mar-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,6-Mar-19,7:11 PM,0.075,0.075,0.075,0.075,"42,363","0.075 / 1,000","0.080 / 3,960"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,6-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,"48,000",0.000 / 0,0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,6-Mar-19,7:11 PM,0.055,0.055,0.055,0.055,300,0.050 / 100,0.055 / 360
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,6-Mar-19,7:11 PM,-,-,-,0.05,0,"0.045 / 5,000",0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,6-Mar-19,7:11 PM,7.95,7.8,7.96,7.87,"43,503",7.850 / 30,7.870 / 150
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,6-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM),5014C3,6-Mar-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,6-Mar-19,7:11 PM,0.05,0.045,0.05,0.045,263,"0.040 / 1,200",0.050 / 200
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,6-Mar-19,7:11 PM,0.065,0.065,0.065,0.065,"6,472",0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,6-Mar-19,7:11 PM,-,-,-,0.16,0,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,6-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,400,0.000 / 0,0.100 / 502
AMALGAMATED INDUSTRIAL STEEL,2682,6-Mar-19,7:11 PM,-,-,-,0.26,0,0.260 / 117,0.295 / 252
AJINOMOTO (M) BHD,2658,6-Mar-19,7:11 PM,18.68,18.48,18.68,18.52,140,18.520 / 2,18.580 / 2
AJIYA BHD,7609,6-Mar-19,7:11 PM,0.545,0.54,0.545,0.545,"1,770",0.540 / 30,0.545 / 85
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,6-Mar-19,7:11 PM,-,-,-,0.095,0,"0.090 / 1,241","0.105 / 2,174"
ALAM MARITIM RESOURCES BHD,5115,6-Mar-19,7:11 PM,0.1,0.1,0.115,0.11,"88,527","0.105 / 30,165","0.110 / 8,917"
AL-AQAR HEALTHCARE REIT,5116,6-Mar-19,7:11 PM,1.37,1.35,1.37,1.35,"10,593","1.350 / 2,642",1.370 / 200
ALCOM GROUP BERHAD,2674,6-Mar-19,7:11 PM,0.52,0.52,0.55,0.55,802,0.530 / 100,0.550 / 530
ALLIANZ MALAYSIA BHD,1163,6-Mar-19,7:11 PM,14.3,14.28,14.4,14.3,"2,347",14.260 / 1,14.300 / 575
ALLIANZ MALAYSIA BHD-ICPS,1163PA,6-Mar-19,7:11 PM,-,-,-,14.3,0,14.000 / 100,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,6-Mar-19,7:11 PM,0.82,0.82,0.83,0.82,320,0.820 / 311,0.830 / 35
AMMB HOLDINGS BHD,1015,6-Mar-19,7:11 PM,4.51,4.45,4.51,4.5,"20,975","4.500 / 3,804",4.510 / 100
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,6-Mar-19,7:11 PM,-,-,-,0.19,0,0.000 / 0,0.300 / 30
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,6-Mar-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,6-Mar-19,7:11 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,6-Mar-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.110 / 500
ASIA MEDIA GROUP BERHAD,159,6-Mar-19,7:11 PM,0.155,0.155,0.155,0.155,630,"0.155 / 1,811","0.160 / 2,101"
AMFIRST REITS,5120,6-Mar-19,7:11 PM,0.53,0.53,0.535,0.53,316,"0.530 / 3,154",0.535 / 520
AMLEX HOLDINGS BERHAD,3011,6-Mar-19,7:11 PM,-,-,-,0.18,0,0.010 / 10,0.000 / 0
AMCORP PROPERTIES BERHAD,1007,6-Mar-19,7:11 PM,0.52,0.52,0.525,0.525,257,"0.520 / 1,087",0.525 / 1
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,6-Mar-19,7:11 PM,0.25,0.25,0.25,0.25,79,0.250 / 200,0.280 / 43
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,6-Mar-19,7:11 PM,-,-,-,0.58,0,0.450 / 50,0.620 / 12
AMTEK HOLDINGS BHD,7051,6-Mar-19,7:11 PM,-,-,-,0.275,0,0.280 / 500,0.340 / 100
AMTEL HOLDINGS BHD,7031,6-Mar-19,7:11 PM,-,-,-,0.665,0,0.670 / 100,0.795 / 3
AMVERTON BERHAD,5959,6-Mar-19,7:11 PM,1,1,1.02,1.02,"1,027",1.000 / 175,1.020 / 8
AMWAY (M) HOLDINGS BHD,6351,6-Mar-19,7:11 PM,6.2,6.17,6.3,6.25,64,6.190 / 10,6.300 / 9
ANALABS RESOURCES BHD,7083,6-Mar-19,7:11 PM,-,-,-,1.2,0,1.110 / 30,1.200 / 20
ANCOM BHD,4758,6-Mar-19,7:11 PM,0.5,0.49,0.505,0.505,"1,064","0.490 / 1,044",0.505 / 100
ANCOM LOGISTICS BERHAD,48,6-Mar-19,7:11 PM,0.105,0.095,0.105,0.095,"9,044","0.090 / 1,350","0.095 / 1,296"
ANN JOO RESOURCES BHD,6556,6-Mar-19,7:11 PM,1.5,1.49,1.57,1.56,"11,553",1.560 / 826,1.570 / 890
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,6-Mar-19,7:11 PM,-,-,-,0.5,0,0.440 / 200,0.500 / 130
ANZO HOLDINGS BERHAD,9342,6-Mar-19,7:11 PM,0.04,0.04,0.04,0.04,"5,475","0.035 / 252,669","0.040 / 51,368"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 42,280"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,6-Mar-19,7:11 PM,-,-,-,0.025,0,"0.010 / 26,800",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 31,177"
APB RESOURCES BHD,5568,6-Mar-19,7:11 PM,-,-,-,0.79,0,0.740 / 60,0.790 / 37
APEX EQUITY HOLDINGS BHD,5088,6-Mar-19,7:11 PM,1,1,1,1,110,0.985 / 80,1.010 / 50
APFT BERHAD,5194,6-Mar-19,7:11 PM,0.02,0.015,0.02,0.015,"66,351","0.015 / 364,526","0.020 / 66,337"
APM AUTOMOTIVE HOLDINGS BHD,5015,6-Mar-19,7:11 PM,3,3,3,3,4,3.000 / 162,3.200 / 18
APOLLO FOOD HOLDINGS BHD,6432,6-Mar-19,7:11 PM,3.86,3.86,3.86,3.86,10,3.860 / 10,3.900 / 85
APPASIA BERHAD,119,6-Mar-19,7:11 PM,0.085,0.085,0.09,0.09,"4,873","0.085 / 3,417","0.090 / 3,799"
APPASIA BERHAD - WARRANTS A,0119WA,6-Mar-19,7:11 PM,-,-,-,0.04,0,"0.035 / 2,400",0.040 / 10
A-RANK BHD,7214,6-Mar-19,7:11 PM,0.52,0.52,0.52,0.52,224,0.520 / 46,0.535 / 92
ARK RESOURCES HOLDINGS BERHAD,7007,6-Mar-19,7:11 PM,0.495,0.495,0.5,0.5,129,0.495 / 51,"0.500 / 1,164"
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,6-Mar-19,7:11 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
BUMI ARMADA BERHAD,5210,6-Mar-19,7:11 PM,0.165,0.165,0.17,0.165,"442,495","0.165 / 139,377","0.170 / 103,959"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 13,081"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 33,715"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 50,957"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 23,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 2,600"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,6-Mar-19,7:11 PM,-,-,-,0.005,0,"0.005 / 1,200","0.010 / 10,999"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,6-Mar-19,7:11 PM,-,-,-,0.015,0,"0.010 / 24,000",0.045 / 750
AMANAHRAYA REITS,5127,6-Mar-19,7:11 PM,0.85,0.845,0.85,0.85,189,0.845 / 42,0.850 / 66
ADVANCE SYNERGY BHD,1481,6-Mar-19,7:11 PM,0.135,0.13,0.135,0.13,"17,258","0.125 / 21,730",0.130 / 129
ASDION BHD,68,6-Mar-19,7:11 PM,0.25,0.245,0.265,0.255,"42,667","0.255 / 6,629",0.260 / 835
ASDION BERHAD - WARRANTS 2014/2019,0068WB,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 120,519"
ASIA BRANDS BERHAD,7722,6-Mar-19,7:11 PM,0.43,0.43,0.465,0.43,300,0.430 / 20,0.460 / 50
ASIA FILE CORPORATION BHD,7129,6-Mar-19,7:11 PM,2.6,2.59,2.6,2.6,80,2.530 / 10,2.580 / 10
ASIAN PAC HOLDINGS BHD,4057,6-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,"1,510","0.115 / 9,240","0.120 / 4,869"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,6-Mar-19,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 30
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,6-Mar-19,7:11 PM,-,-,-,0.055,0,0.035 / 855,0.055 / 562
ASIA POLY HOLDINGS BHD,105,6-Mar-19,7:11 PM,0.075,0.075,0.08,0.08,"3,082",0.075 / 284,"0.080 / 6,044"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,6-Mar-19,7:11 PM,0.035,0.035,0.04,0.04,"23,000","0.035 / 29,500","0.040 / 3,856"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,6-Mar-19,7:11 PM,-,-,-,0.02,0,"0.015 / 10,900",0.030 / 998
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,6-Mar-19,7:11 PM,0.025,0.025,0.025,0.025,37,"0.025 / 11,838",0.030 / 162
ASTINO BHD,7162,6-Mar-19,7:11 PM,0.63,0.63,0.665,0.64,"1,405",0.640 / 13,0.655 / 65
ASTRO MALAYSIA HOLDINGS BERHAD,6399,6-Mar-19,7:11 PM,1.64,1.6,1.66,1.61,"20,850",1.610 / 244,1.620 / 301
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,6-Mar-19,7:11 PM,0.135,0.135,0.135,0.135,"2,772",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,6-Mar-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,6-Mar-19,7:11 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,6-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,6-Mar-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,6-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,"6,383",0.050 / 4,"0.055 / 15,200"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,982"
ATA IMS BERHAD,8176,6-Mar-19,7:11 PM,1.75,1.72,1.75,1.72,"7,171",1.720 / 305,"1.730 / 5,211"
ATLAN HOLDINGS BHD,7048,6-Mar-19,7:11 PM,-,-,-,4.4,0,4.350 / 5,4.390 / 70
ATRIUM REITS,5130,6-Mar-19,7:11 PM,1.13,1.13,1.13,1.13,64,1.120 / 100,1.130 / 347
ATTA GLOBAL GROUP BERHAD,7099,6-Mar-19,7:11 PM,0.65,0.63,0.69,0.63,350,0.620 / 50,0.680 / 94
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,6-Mar-19,7:11 PM,0.075,0.075,0.09,0.09,"11,105","0.085 / 6,202","0.090 / 1,255"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,6-Mar-19,7:11 PM,0.13,0.13,0.14,0.14,500,0.135 / 63,0.145 / 401
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,6-Mar-19,7:11 PM,-,-,-,0.09,0,0.085 / 210,0.090 / 885
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,6-Mar-19,7:11 PM,-,-,-,0.095,0,0.090 / 200,0.175 / 184
ATURMAJU RESOURCES BHD,7181,6-Mar-19,7:11 PM,0.48,0.44,0.48,0.455,"36,504","0.450 / 1,631","0.455 / 1,004"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,6-Mar-19,7:11 PM,0.155,0.145,0.16,0.16,"65,970","0.150 / 7,750","0.160 / 5,037"
AVILLION BERHAD,8885,6-Mar-19,7:11 PM,0.235,0.23,0.24,0.24,501,0.235 / 10,0.240 / 69
AWC BERHAD,7579,6-Mar-19,7:11 PM,0.765,0.765,0.79,0.78,"31,997","0.775 / 5,997","0.780 / 2,719"
AWC BERHAD - WARRANTS 2018/2023,7579WA,6-Mar-19,7:11 PM,0.205,0.205,0.225,0.22,"12,919",0.215 / 772,"0.220 / 2,212"
AXIATA GROUP BERHAD,6888,6-Mar-19,7:11 PM,4.14,4.14,4.19,4.16,"22,171","4.160 / 17,931",4.180 / 263
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,6-Mar-19,7:11 PM,-,-,-,0.02,0,0.025 / 992,"0.035 / 1,000"
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,6-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,6-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,6-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,6-Mar-19,7:11 PM,0.12,0.12,0.12,0.12,3,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,6-Mar-19,7:11 PM,0.18,0.18,0.18,0.18,"1,300",0.115 / 100,0.220 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,6-Mar-19,7:11 PM,-,-,-,0.175,0,0.175 / 431,0.185 / 986
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,6-Mar-19,7:11 PM,-,-,-,0.155,0,0.000 / 0,"0.165 / 1,200"
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,6-Mar-19,7:11 PM,0.19,0.185,0.19,0.185,2,0.125 / 50,0.000 / 0
AXIS REITS,5106,6-Mar-19,7:11 PM,1.73,1.7,1.75,1.73,"5,909",1.730 / 576,"1.750 / 6,731"
AYER HOLDINGS BERHAD,2305,6-Mar-19,7:11 PM,4.5,4.5,4.5,4.5,10,4.220 / 2,4.850 / 10
AYS VENTURES BHD,5021,6-Mar-19,7:11 PM,0.345,0.345,0.35,0.35,185,0.345 / 205,"0.350 / 1,327"
AHMAD ZAKI RESOURCES BHD,7078,6-Mar-19,7:11 PM,0.43,0.43,0.47,0.46,"174,081","0.460 / 3,957","0.465 / 8,128"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,6-Mar-19,7:11 PM,0.195,0.195,0.21,0.205,"11,161",0.200 / 921,"0.205 / 1,687"
BAHVEST RESOURCES BERHAD,98,6-Mar-19,7:11 PM,0.615,0.605,0.63,0.62,"48,344","0.620 / 2,493","0.625 / 1,100"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,6-Mar-19,7:11 PM,0.36,0.355,0.37,0.365,"14,726","0.360 / 2,384",0.365 / 150
BARAKAH OFFSHORE PETROLEUM BHD,7251,6-Mar-19,7:11 PM,0.09,0.09,0.115,0.11,"484,596","0.110 / 32,454","0.115 / 54,968"
BRITISH AMERICAN TOBACCO (M),4162,6-Mar-19,7:11 PM,33.5,33,34.4,34.36,"2,978",34.160 / 11,34.380 / 8
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,6-Mar-19,7:11 PM,0.045,0.045,0.07,0.065,"10,012",0.005 / 300,0.000 / 0
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,6-Mar-19,7:11 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,6-Mar-19,7:11 PM,2.12,2.11,2.18,2.15,"18,137","2.150 / 2,205",2.160 / 63
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,6-Mar-19,7:11 PM,-,-,-,0.06,0,0.060 / 20,"0.105 / 1,100"
