name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
ADVENTA BHD,7191,04 Apr 2019,7:12 PM,0.355,0.355,0.355,0.355,50,"0.350 / 12,155",0.355 / 210
ADVANCED PACKAGING TECHNOLOGY,9148,04 Apr 2019,7:12 PM,-,-,-,1.840,0,1.840 / 20,1.880 / 50
AE MULTI HOLDINGS BHD,7146,04 Apr 2019,7:12 PM,0.105,0.105,0.105,0.105,800,"0.100 / 4,720",0.105 / 500
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 13,793"
AEMULUS HOLDINGS BERHAD,0181,04 Apr 2019,7:12 PM,0.240,0.240,0.240,0.240,"3,033",0.240 / 183,"0.245 / 3,577"
AEON CO. (M) BHD,6599,04 Apr 2019,7:12 PM,1.480,1.470,1.490,1.490,"4,972",1.470 / 968,1.490 / 16
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,04 Apr 2019,7:12 PM,0.025,0.020,0.030,0.020,"1,533",0.020 / 668,"0.030 / 5,998"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,04 Apr 2019,7:12 PM,-,-,-,0.050,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,04 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,04 Apr 2019,7:12 PM,16.940,16.860,16.940,16.900,"1,268",16.880 / 25,16.900 / 205
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,04 Apr 2019,7:12 PM,-,-,-,1.530,0,1.520 / 56,1.550 / 30
AFFIN BANK BERHAD,5185,04 Apr 2019,7:12 PM,2.210,2.190,2.210,2.190,"1,848",2.190 / 67,2.200 / 359
ABM FUJIYA BERHAD,5198,04 Apr 2019,7:12 PM,0.520,0.520,0.525,0.525,101,0.500 / 200,0.525 / 100
AHB HOLDINGS BHD,7315,04 Apr 2019,7:12 PM,0.140,0.140,0.145,0.140,"1,909","0.140 / 7,760",0.145 / 881
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,04 Apr 2019,7:12 PM,-,-,-,0.010,0,"0.010 / 16,676","0.015 / 12,089"
APEX HEALTHCARE BHD,7090,04 Apr 2019,7:12 PM,8.900,8.820,8.900,8.880,138,8.880 / 95,8.900 / 35
AMANAH HARTA TANAH PNB,4952,04 Apr 2019,7:12 PM,0.750,0.750,0.750,0.750,4,0.750 / 73,0.785 / 100
ADVANCE INFORMATION MARKETING,0122,04 Apr 2019,7:12 PM,-,-,-,0.250,0,0.245 / 100,0.280 / 354
AIRASIA GROUP BERHAD,5099,04 Apr 2019,7:12 PM,2.660,2.650,2.680,2.670,"45,485",2.670 / 387,2.680 / 606
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,04 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,04 Apr 2019,7:12 PM,0.055,0.055,0.060,0.055,"22,126",0.055 / 274,"0.060 / 2,085"
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,04 Apr 2019,7:12 PM,0.060,0.055,0.060,0.060,"8,380","0.055 / 1,750",0.060 / 600
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,04 Apr 2019,7:12 PM,0.145,0.145,0.145,0.145,"3,338",0.000 / 0,0.000 / 0
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,04 Apr 2019,7:12 PM,0.165,0.165,0.165,0.165,100,0.000 / 0,0.000 / 0
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,04 Apr 2019,7:12 PM,-,-,-,0.285,0,0.000 / 0,0.340 / 50
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,04 Apr 2019,7:12 PM,-,-,-,0.100,0,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,04 Apr 2019,7:12 PM,-,-,-,0.055,0,0.000 / 0,0.075 / 500
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,04 Apr 2019,7:12 PM,0.055,0.050,0.055,0.050,"8,000","0.050 / 5,000","0.055 / 1,500"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,04 Apr 2019,7:12 PM,-,-,-,0.080,0,0.000 / 0,0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,04 Apr 2019,7:12 PM,0.040,0.040,0.040,0.040,"7,600","0.035 / 8,940","0.045 / 2,000"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,04 Apr 2019,7:12 PM,-,-,-,0.040,0,0.000 / 0,"0.045 / 2,500"
MALAYSIA AIRPORTS HOLDINGS BHD,5014,04 Apr 2019,7:12 PM,7.090,7.030,7.120,7.090,"60,799",7.080 / 110,"7.090 / 1,857"
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,04 Apr 2019,7:12 PM,0.025,0.020,0.025,0.025,"6,660","0.015 / 7,460","0.025 / 4,698"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,04 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,04 Apr 2019,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,04 Apr 2019,7:12 PM,-,-,-,0.040,0,0.000 / 0,0.000 / 0
AIRPORT-C8: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MIBB),5014C8,04 Apr 2019,7:12 PM,-,-,-,0.080,0,0.000 / 0,0.090 / 150
AMALGAMATED INDUSTRIAL STEEL,2682,04 Apr 2019,7:12 PM,-,-,-,0.260,0,0.260 / 300,0.280 / 40
AJINOMOTO (M) BHD,2658,04 Apr 2019,7:12 PM,-,-,-,17.980,0,17.980 / 1,18.000 / 25
AJIYA BHD,7609,04 Apr 2019,7:12 PM,0.545,0.545,0.550,0.550,570,"0.545 / 2,010",0.550 / 934
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,04 Apr 2019,7:12 PM,-,-,-,0.090,0,"0.085 / 1,749",0.095 / 100
ALAM MARITIM RESOURCES BHD,5115,04 Apr 2019,7:12 PM,0.135,0.130,0.145,0.135,"148,992","0.135 / 63,609","0.140 / 49,167"
ALAM MARITIM RESOURCES BERHAD - WARRANTS 2019/2022,5115WA,04 Apr 2019,7:12 PM,0.050,0.050,0.060,0.055,"217,379","0.055 / 4,880","0.060 / 96,388"
AL-AQAR HEALTHCARE REIT,5116,04 Apr 2019,7:12 PM,1.380,1.380,1.420,1.400,"5,895","1.400 / 7,164",1.420 / 305
ALCOM GROUP BERHAD,2674,04 Apr 2019,7:12 PM,-,-,-,0.535,0,0.520 / 600,0.550 / 446
ALLIANZ MALAYSIA BHD,1163,04 Apr 2019,7:12 PM,14.560,14.540,14.560,14.540,12,14.520 / 11,14.560 / 52
ALLIANZ MALAYSIA BHD-ICPS,1163PA,04 Apr 2019,7:12 PM,-,-,-,14.300,0,14.000 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,04 Apr 2019,7:12 PM,0.865,0.865,0.865,0.865,30,0.865 / 120,0.890 / 100
AMMB HOLDINGS BHD,1015,04 Apr 2019,7:12 PM,4.470,4.430,4.480,4.450,"24,320",4.440 / 112,"4.450 / 2,066"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,04 Apr 2019,7:12 PM,0.135,0.135,0.135,0.135,300,0.000 / 0,0.000 / 0
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,04 Apr 2019,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,04 Apr 2019,7:12 PM,-,-,-,0.110,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,04 Apr 2019,7:12 PM,0.075,0.075,0.075,0.075,"1,139",0.000 / 0,0.105 / 500
ASIA MEDIA GROUP BERHAD,0159,04 Apr 2019,7:12 PM,0.145,0.135,0.150,0.135,"20,690","0.130 / 1,000",0.135 / 60
AMFIRST REITS,5120,04 Apr 2019,7:12 PM,0.535,0.530,0.535,0.530,"4,050","0.530 / 1,823","0.535 / 2,329"
AMLEX HOLDINGS BERHAD,03011,04 Apr 2019,7:12 PM,-,-,-,0.200,0,0.010 / 50,"0.150 / 1,000"
AMCORP PROPERTIES BERHAD,1007,04 Apr 2019,7:12 PM,0.550,0.545,0.555,0.545,"1,063",0.545 / 8,0.555 / 279
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,04 Apr 2019,7:12 PM,0.260,0.260,0.260,0.260,107,0.260 / 93,0.290 / 20
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,04 Apr 2019,7:12 PM,-,-,-,0.580,0,0.510 / 90,0.720 / 12
AMTEL HOLDINGS BHD,7031,04 Apr 2019,7:12 PM,0.665,0.665,0.665,0.665,46,0.665 / 109,0.795 / 3
AMVERTON BERHAD,5959,04 Apr 2019,7:12 PM,1.240,1.240,1.240,1.240,"3,040",1.230 / 80,1.280 / 570
AMWAY (M) HOLDINGS BHD,6351,04 Apr 2019,7:12 PM,5.990,5.990,6.050,6.000,242,5.990 / 2,6.010 / 40
ANALABS RESOURCES BHD,7083,04 Apr 2019,7:12 PM,1.050,1.050,1.050,1.050,200,1.070 / 4,1.150 / 85
ANCOM BHD,4758,04 Apr 2019,7:12 PM,0.465,0.460,0.465,0.465,"2,183","0.460 / 1,181",0.465 / 563
ANCOM LOGISTICS BERHAD,0048,04 Apr 2019,7:12 PM,0.090,0.090,0.090,0.090,"2,800","0.085 / 2,201",0.090 / 177
ANN JOO RESOURCES BHD,6556,04 Apr 2019,7:12 PM,1.600,1.600,1.640,1.620,"14,082",1.620 / 177,1.630 / 144
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,04 Apr 2019,7:12 PM,-,-,-,0.550,0,0.550 / 3,0.750 / 2
ANZO HOLDINGS BERHAD,9342,04 Apr 2019,7:12 PM,-,-,-,0.040,0,"0.035 / 151,017","0.040 / 113,951"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 43,635"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,04 Apr 2019,7:12 PM,-,-,-,0.025,0,"0.010 / 21,888",0.025 / 800
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 40,838"
APB RESOURCES BHD,5568,04 Apr 2019,7:12 PM,-,-,-,0.600,0,0.580 / 1,0.650 / 30
APEX EQUITY HOLDINGS BHD,5088,04 Apr 2019,7:12 PM,1.030,1.020,1.030,1.020,365,1.010 / 80,1.060 / 50
APFT BERHAD,5194,04 Apr 2019,7:12 PM,0.020,0.015,0.020,0.015,"2,900","0.015 / 375,821","0.020 / 202,188"
APM AUTOMOTIVE HOLDINGS BHD,5015,04 Apr 2019,7:12 PM,3.000,3.000,3.000,3.000,755,3.000 / 141,3.300 / 50
APOLLO FOOD HOLDINGS BHD,6432,04 Apr 2019,7:12 PM,3.890,3.880,3.890,3.880,211,3.880 / 58,3.890 / 3
APPASIA BERHAD,0119,04 Apr 2019,7:12 PM,0.095,0.090,0.095,0.095,447,"0.090 / 1,815",0.095 / 433
APPASIA BERHAD - WARRANTS A,0119WA,04 Apr 2019,7:12 PM,0.035,0.035,0.035,0.035,"1,881","0.035 / 2,480","0.040 / 4,656"
A-RANK BHD,7214,04 Apr 2019,7:12 PM,-,-,-,0.520,0,0.520 / 238,0.525 / 400
ARK RESOURCES HOLDINGS BERHAD,7007,04 Apr 2019,7:12 PM,-,-,-,0.360,0,0.400 / 1,0.520 / 150
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,04 Apr 2019,7:12 PM,-,-,-,0.090,0,"0.040 / 1,152",0.390 / 1
BUMI ARMADA BERHAD,5210,04 Apr 2019,7:12 PM,0.195,0.190,0.200,0.195,"726,520","0.190 / 306,494","0.195 / 96,011"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 73,713"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 8,100"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 2,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,04 Apr 2019,7:12 PM,-,-,-,0.015,0,0.000 / 0,0.015 / 500
AMANAHRAYA REITS,5127,04 Apr 2019,7:12 PM,0.845,0.840,0.845,0.845,174,0.840 / 358,0.850 / 230
ADVANCE SYNERGY BHD,1481,04 Apr 2019,7:12 PM,0.140,0.135,0.140,0.140,"7,863","0.135 / 22,723","0.140 / 3,199"
ASDION BHD,0068,04 Apr 2019,7:12 PM,0.270,0.265,0.275,0.270,"36,608",0.270 / 113,"0.275 / 2,872"
ASIA BRANDS BERHAD,7722,04 Apr 2019,7:12 PM,0.480,0.480,0.480,0.480,20,0.435 / 50,0.480 / 59
ASIA FILE CORPORATION BHD,7129,04 Apr 2019,7:12 PM,2.540,2.540,2.540,2.540,10,2.500 / 39,2.550 / 12
ASIAN PAC HOLDINGS BHD,4057,04 Apr 2019,7:12 PM,0.125,0.125,0.125,0.125,"2,300","0.120 / 5,750",0.125 / 850
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,04 Apr 2019,7:12 PM,-,-,-,0.580,0,0.620 / 5,0.800 / 60
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,04 Apr 2019,7:12 PM,-,-,-,0.055,0,"0.035 / 2,105","0.055 / 1,824"
ASIA POLY HOLDINGS BHD,0105,04 Apr 2019,7:12 PM,0.070,0.070,0.075,0.075,"3,272","0.070 / 11,229","0.075 / 8,925"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,04 Apr 2019,7:12 PM,0.035,0.035,0.035,0.035,"4,000","0.035 / 11,000","0.040 / 20,200"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,04 Apr 2019,7:12 PM,-,-,-,0.015,0,"0.010 / 18,900",0.015 / 149
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,04 Apr 2019,7:12 PM,-,-,-,0.025,0,0.025 / 914,"0.030 / 2,400"
ASTINO BHD,7162,04 Apr 2019,7:12 PM,0.660,0.660,0.660,0.660,645,0.655 / 200,0.670 / 10
ASTRO MALAYSIA HOLDINGS BERHAD,6399,04 Apr 2019,7:12 PM,1.590,1.560,1.610,1.600,"24,633","1.600 / 22,817",1.610 / 802
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,04 Apr 2019,7:12 PM,0.110,0.110,0.110,0.110,"4,160",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,04 Apr 2019,7:12 PM,-,-,-,0.090,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,04 Apr 2019,7:12 PM,0.070,0.070,0.075,0.075,"1,544",0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,04 Apr 2019,7:12 PM,0.060,0.060,0.060,0.060,"1,000",0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,04 Apr 2019,7:12 PM,0.060,0.060,0.065,0.065,4,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,0072,04 Apr 2019,7:12 PM,0.050,0.050,0.050,0.050,500,"0.050 / 21,352","0.055 / 2,323"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,04 Apr 2019,7:12 PM,0.005,0.005,0.005,0.005,"2,000",0.000 / 0,"0.005 / 3,732"
ATA IMS BERHAD,8176,04 Apr 2019,7:12 PM,1.700,1.700,1.720,1.720,"3,790",1.720 / 33,1.750 / 80
ATLAN HOLDINGS BHD,7048,04 Apr 2019,7:12 PM,4.460,4.450,4.470,4.470,50,4.380 / 10,4.490 / 65
ATRIUM REITS,5130,04 Apr 2019,7:12 PM,1.120,1.120,1.120,1.120,120,"1.110 / 1,013",1.120 / 683
ATTA GLOBAL GROUP BERHAD,7099,04 Apr 2019,7:12 PM,0.610,0.610,0.615,0.615,60,0.600 / 150,0.615 / 80
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,04 Apr 2019,7:12 PM,-,-,-,0.075,0,"0.075 / 2,197","0.080 / 3,297"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,04 Apr 2019,7:12 PM,-,-,-,0.130,0,0.115 / 800,0.130 / 500
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,04 Apr 2019,7:12 PM,-,-,-,0.095,0,0.090 / 150,0.095 / 100
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,04 Apr 2019,7:12 PM,-,-,-,0.090,0,0.080 / 594,0.125 / 80
ATURMAJU RESOURCES BHD,7181,04 Apr 2019,7:12 PM,0.345,0.345,0.360,0.350,"9,517","0.345 / 7,164",0.350 / 131
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,04 Apr 2019,7:12 PM,0.175,0.170,0.175,0.170,"15,449","0.170 / 1,656","0.175 / 1,986"
AVILLION BERHAD,8885,04 Apr 2019,7:12 PM,0.155,0.145,0.155,0.150,"9,909","0.145 / 8,844","0.150 / 5,869"
AWC BERHAD,7579,04 Apr 2019,7:12 PM,0.790,0.775,0.790,0.780,"10,215","0.775 / 3,207",0.780 / 20
AWC BERHAD - WARRANTS 2018/2023,7579WA,04 Apr 2019,7:12 PM,0.270,0.265,0.275,0.270,"3,048","0.265 / 1,190","0.270 / 3,048"
AXIATA GROUP BERHAD,6888,04 Apr 2019,7:12 PM,4.150,4.140,4.190,4.180,"43,870",4.160 / 769,4.180 / 437
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,04 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,"0.040 / 1,000"
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,04 Apr 2019,7:12 PM,-,-,-,0.040,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,04 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,04 Apr 2019,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,04 Apr 2019,7:12 PM,0.165,0.165,0.165,0.165,"7,400",0.000 / 0,0.195 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,04 Apr 2019,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,04 Apr 2019,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,04 Apr 2019,7:12 PM,0.175,0.175,0.175,0.175,"4,000",0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,04 Apr 2019,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AXIS REITS,5106,04 Apr 2019,7:12 PM,1.820,1.790,1.830,1.800,"11,491",1.790 / 523,"1.800 / 9,549"
AYER HOLDINGS BERHAD,2305,04 Apr 2019,7:12 PM,-,-,-,4.430,0,4.420 / 7,4.990 / 10
AYS VENTURES BHD,5021,04 Apr 2019,7:12 PM,0.330,0.330,0.340,0.340,949,"0.330 / 1,445",0.340 / 678
AHMAD ZAKI RESOURCES BHD,7078,04 Apr 2019,7:12 PM,0.530,0.525,0.555,0.550,"123,674",0.550 / 13,"0.555 / 7,566"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,04 Apr 2019,7:12 PM,0.260,0.260,0.290,0.285,"14,448",0.285 / 684,"0.290 / 1,421"
BAHVEST RESOURCES BERHAD,0098,04 Apr 2019,7:12 PM,0.700,0.685,0.705,0.695,"60,970",0.690 / 38,"0.695 / 2,403"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,04 Apr 2019,7:12 PM,0.430,0.420,0.430,0.425,"25,731","0.420 / 3,591",0.425 / 856
BARAKAH OFFSHORE PETROLEUM BHD,7251,04 Apr 2019,7:12 PM,0.100,0.095,0.110,0.105,"1,045,537","0.105 / 31,131","0.110 / 188,260"
BRITISH AMERICAN TOBACCO (M),4162,04 Apr 2019,7:12 PM,36.300,35.740,36.300,36.180,"1,017",35.800 / 12,36.200 / 14
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,04 Apr 2019,7:12 PM,-,-,-,0.130,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,04 Apr 2019,7:12 PM,0.085,0.080,0.085,0.080,4,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,04 Apr 2019,7:12 PM,2.400,2.400,2.480,2.420,"156,058","2.420 / 1,216",2.430 / 10
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,04 Apr 2019,7:12 PM,0.090,0.090,0.105,0.095,"5,804",0.050 / 50,0.000 / 0
BAUTO-CY: CW BERMAZ AUTO BERHAD (KIBB),5248CY,04 Apr 2019,7:12 PM,0.160,0.160,0.170,0.160,"14,448",0.000 / 0,0.000 / 0
BAUTO-CZ: CW BERMAZ AUTO BERHAD (RHB),5248CZ,04 Apr 2019,7:12 PM,0.235,0.235,0.255,0.240,"12,235",0.000 / 0,0.255 / 300
BCB BHD,6602,04 Apr 2019,7:12 PM,0.275,0.270,0.280,0.275,"9,572",0.265 / 850,0.270 / 200
BCM ALLIANCE BERHAD,0187,04 Apr 2019,7:12 PM,0.195,0.195,0.195,0.195,"5,369","0.195 / 6,416","0.200 / 14,162"
BINA DARULAMAN BHD,6173,04 Apr 2019,7:12 PM,0.420,0.420,0.455,0.445,"32,361",0.440 / 760,0.445 / 446
BENALEC HOLDINGS BERHAD,5190,04 Apr 2019,7:12 PM,0.185,0.185,0.195,0.185,"23,052","0.185 / 3,199","0.190 / 5,507"
BERTAM ALLIANCE BHD,9814,04 Apr 2019,7:12 PM,-,-,-,0.275,0,0.270 / 500,0.280 / 200
BOUSTEAD HEAVY INDUSTRIES CORP,8133,04 Apr 2019,7:12 PM,1.250,1.250,1.300,1.300,53,1.250 / 151,1.300 / 45
