name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
ADVENTA BHD,7191,18-Mar-19,7:12 PM,0.375,0.375,0.375,0.375,2,0.355 / 50,0.375 / 18
ADVANCED PACKAGING TECHNOLOGY,9148,18-Mar-19,7:12 PM,-,-,-,1.86,0,1.880 / 500,2.000 / 179
AE MULTI HOLDINGS BHD,7146,18-Mar-19,7:12 PM,-,-,-,0.115,0,"0.115 / 1,419",0.120 / 769
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,18-Mar-19,7:12 PM,-,-,-,0.005,0,"0.005 / 12,435","0.010 / 20,674"
AEMULUS HOLDINGS BERHAD,181,18-Mar-19,7:12 PM,0.25,0.25,0.26,0.255,"18,089","0.250 / 3,816",0.255 / 545
AEON CO. (M) BHD,6599,18-Mar-19,7:12 PM,1.57,1.57,1.59,1.58,"4,613",1.580 / 745,1.590 / 994
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,18-Mar-19,7:12 PM,0.045,0.045,0.05,0.05,"1,400","0.045 / 2,000","0.050 / 3,490"
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,18-Mar-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,18-Mar-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,18-Mar-19,7:12 PM,17.32,17.04,17.32,17.16,218,17.060 / 5,17.160 / 24
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,18-Mar-19,7:12 PM,1.6,1.6,1.62,1.61,190,1.510 / 100,1.560 / 8
AFFIN BANK BERHAD,5185,18-Mar-19,7:12 PM,2.28,2.25,2.28,2.26,535,2.250 / 393,2.280 / 78
ABM FUJIYA BERHAD,5198,18-Mar-19,7:12 PM,0.54,0.52,0.54,0.52,"3,220",0.520 / 10,0.545 / 90
AHB HOLDINGS BHD,7315,18-Mar-19,7:12 PM,0.15,0.145,0.155,0.145,"18,136","0.140 / 6,050",0.145 / 6
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,18-Mar-19,7:12 PM,0.01,0.01,0.01,0.01,"6,873","0.005 / 23,229","0.010 / 5,270"
APEX HEALTHCARE BHD,7090,18-Mar-19,7:12 PM,9.4,9.32,9.4,9.35,156,9.350 / 24,9.380 / 20
AMANAH HARTA TANAH PNB,4952,18-Mar-19,7:12 PM,0.78,0.78,0.78,0.78,20,0.750 / 10,0.770 / 50
ADVANCE INFORMATION MARKETING,122,18-Mar-19,7:12 PM,-,-,-,0.24,0,0.245 / 100,0.300 / 100
AIRASIA GROUP BERHAD,5099,18-Mar-19,7:12 PM,2.8,2.77,2.81,2.79,"32,303","2.780 / 3,648",2.790 / 33
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,18-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,18-Mar-19,7:12 PM,0.095,0.095,0.1,0.1,"5,532","0.090 / 2,000","0.100 / 2,500"
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 2,700"
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,18-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,18-Mar-19,7:12 PM,0.01,0.01,0.01,0.01,"2,000",0.000 / 0,0.000 / 0
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,18-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,304,0.085 / 748,"0.095 / 1,799"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,18-Mar-19,7:12 PM,0.19,0.19,0.19,0.19,"2,200",0.000 / 0,0.000 / 0
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,18-Mar-19,7:12 PM,0.215,0.215,0.215,0.215,"2,000",0.000 / 0,0.225 / 500
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,18-Mar-19,7:12 PM,-,-,-,0.32,0,0.000 / 0,0.370 / 50
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,18-Mar-19,7:12 PM,-,-,-,0.14,0,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,18-Mar-19,7:12 PM,0.065,0.065,0.065,0.065,"8,000",0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,18-Mar-19,7:12 PM,0.08,0.08,0.08,0.08,"30,500","0.075 / 8,500",0.080 / 500
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,18-Mar-19,7:12 PM,0.105,0.105,0.105,0.105,"2,000","0.100 / 5,000",0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,18-Mar-19,7:12 PM,-,-,-,0.055,0,0.050 / 600,"0.070 / 1,120"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,18-Mar-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,18-Mar-19,7:12 PM,7.75,7.7,7.78,7.71,"21,692",7.700 / 324,7.710 / 55
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,18-Mar-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,"0.055 / 1,505"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,18-Mar-19,7:12 PM,-,-,-,0.055,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,18-Mar-19,7:12 PM,-,-,-,0.12,0,0.000 / 0,0.130 / 500
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,18-Mar-19,7:12 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
AMALGAMATED INDUSTRIAL STEEL,2682,18-Mar-19,7:12 PM,0.26,0.26,0.26,0.26,23,0.260 / 277,0.295 / 251
AJINOMOTO (M) BHD,2658,18-Mar-19,7:12 PM,18.38,18.3,18.38,18.32,98,18.300 / 14,18.320 / 10
AJIYA BHD,7609,18-Mar-19,7:12 PM,0.53,0.53,0.53,0.53,618,0.530 / 160,0.540 / 200
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,18-Mar-19,7:12 PM,0.09,0.09,0.1,0.1,"2,330",0.095 / 10,"0.100 / 1,950"
ALAM MARITIM RESOURCES BHD,5115,18-Mar-19,7:12 PM,0.15,0.145,0.155,0.145,"36,016","0.145 / 18,696","0.150 / 34,125"
AL-AQAR HEALTHCARE REIT,5116,18-Mar-19,7:12 PM,1.35,1.34,1.36,1.36,"2,278","1.350 / 3,982",1.360 / 782
ALCOM GROUP BERHAD,2674,18-Mar-19,7:12 PM,0.54,0.54,0.55,0.55,980,0.540 / 20,0.550 / 293
ALLIANZ MALAYSIA BHD,1163,18-Mar-19,7:12 PM,14.5,14.4,14.5,14.4,"1,411",14.380 / 1,"14.400 / 1,110"
ALLIANZ MALAYSIA BHD-ICPS,1163PA,18-Mar-19,7:12 PM,-,-,-,14.3,0,13.900 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,18-Mar-19,7:12 PM,0.845,0.845,0.85,0.85,337,0.845 / 349,0.850 / 83
AMMB HOLDINGS BHD,1015,18-Mar-19,7:12 PM,4.53,4.53,4.6,4.58,"26,070",4.570 / 261,"4.580 / 8,415"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,18-Mar-19,7:12 PM,0.18,0.18,0.18,0.18,80,0.000 / 0,0.000 / 0
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,18-Mar-19,7:12 PM,0.155,0.155,0.16,0.16,"3,998",0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,18-Mar-19,7:12 PM,0.14,0.14,0.145,0.14,"4,000",0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,18-Mar-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.115 / 500
ASIA MEDIA GROUP BERHAD,159,18-Mar-19,7:12 PM,0.155,0.155,0.155,0.155,"4,615","0.150 / 7,350",0.155 / 100
AMFIRST REITS,5120,18-Mar-19,7:12 PM,0.53,0.53,0.535,0.535,750,0.535 / 280,0.540 / 684
AMLEX HOLDINGS BERHAD,3011,18-Mar-19,7:12 PM,-,-,-,0.18,0,0.010 / 50,0.000 / 0
AMCORP PROPERTIES BERHAD,1007,18-Mar-19,7:12 PM,0.515,0.515,0.52,0.515,370,0.515 / 40,0.520 / 60
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,18-Mar-19,7:12 PM,0.24,0.24,0.255,0.255,59,"0.250 / 2,145","0.260 / 1,020"
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,18-Mar-19,7:12 PM,-,-,-,0.58,0,0.450 / 100,0.620 / 12
AMTEK HOLDINGS BHD,7051,18-Mar-19,7:12 PM,-,-,-,0.175,0,0.000 / 0,0.000 / 0
AMTEL HOLDINGS BHD,7031,18-Mar-19,7:12 PM,-,-,-,0.665,0,0.665 / 196,0.795 / 3
AMVERTON BERHAD,5959,18-Mar-19,7:12 PM,1.13,1.12,1.17,1.17,101,1.120 / 200,1.170 / 109
AMWAY (M) HOLDINGS BHD,6351,18-Mar-19,7:12 PM,6.12,5.94,6.12,5.96,105,5.920 / 40,5.960 / 943
ANALABS RESOURCES BHD,7083,18-Mar-19,7:12 PM,-,-,-,1.12,0,"1.120 / 1,000",1.180 / 20
ANCOM BHD,4758,18-Mar-19,7:12 PM,0.48,0.48,0.48,0.48,500,0.480 / 700,0.495 / 100
ANCOM LOGISTICS BERHAD,48,18-Mar-19,7:12 PM,0.085,0.085,0.085,0.085,"1,257",0.085 / 45,"0.090 / 1,592"
ANN JOO RESOURCES BHD,6556,18-Mar-19,7:12 PM,1.58,1.53,1.59,1.54,"5,361",1.540 / 419,1.550 / 54
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,18-Mar-19,7:12 PM,0.55,0.55,0.55,0.55,90,0.450 / 500,0.600 / 10
ANZO HOLDINGS BERHAD,9342,18-Mar-19,7:12 PM,0.04,0.04,0.04,0.04,"1,000","0.035 / 223,234","0.040 / 72,861"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 42,580"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,18-Mar-19,7:12 PM,-,-,-,0.025,0,"0.015 / 2,000",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 24,410"
APB RESOURCES BHD,5568,18-Mar-19,7:12 PM,0.71,0.68,0.71,0.7,275,0.680 / 20,0.720 / 60
APEX EQUITY HOLDINGS BHD,5088,18-Mar-19,7:12 PM,0.995,0.995,1.02,1.02,140,1.010 / 50,1.030 / 50
APFT BERHAD,5194,18-Mar-19,7:12 PM,0.015,0.015,0.025,0.02,"732,794","0.020 / 339,401","0.025 / 732,363"
APM AUTOMOTIVE HOLDINGS BHD,5015,18-Mar-19,7:12 PM,3.1,3.01,3.1,3.01,30,3.000 / 250,3.180 / 59
APOLLO FOOD HOLDINGS BHD,6432,18-Mar-19,7:12 PM,3.9,3.9,3.92,3.92,59,3.920 / 1,3.970 / 55
APPASIA BERHAD,119,18-Mar-19,7:12 PM,0.09,0.09,0.095,0.095,"14,479","0.090 / 5,530","0.095 / 1,244"
APPASIA BERHAD - WARRANTS A,0119WA,18-Mar-19,7:12 PM,0.04,0.035,0.045,0.04,"6,563","0.035 / 6,774",0.040 / 379
A-RANK BHD,7214,18-Mar-19,7:12 PM,0.515,0.515,0.525,0.52,940,0.515 / 583,0.525 / 100
ARK RESOURCES HOLDINGS BERHAD,7007,18-Mar-19,7:12 PM,-,-,-,0.5,0,0.380 / 100,0.490 / 3
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,18-Mar-19,7:12 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
BUMI ARMADA BERHAD,5210,18-Mar-19,7:12 PM,0.195,0.19,0.205,0.2,"707,129","0.195 / 98,467","0.200 / 172,348"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,099"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 26,440"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 76,657"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 2,600"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,18-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"10,000","0.005 / 37,000","0.010 / 1,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,18-Mar-19,7:12 PM,-,-,-,0.015,0,"0.010 / 1,000",0.150 / 500
AMANAHRAYA REITS,5127,18-Mar-19,7:12 PM,0.835,0.835,0.845,0.845,135,0.835 / 200,0.845 / 15
ADVANCE SYNERGY BHD,1481,18-Mar-19,7:12 PM,0.14,0.14,0.155,0.15,"125,351","0.145 / 29,074","0.150 / 2,646"
ASDION BHD,68,18-Mar-19,7:12 PM,0.29,0.28,0.3,0.29,"84,619","0.285 / 6,048","0.290 / 4,941"
ASDION BERHAD - WARRANTS 2014/2019,0068WB,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ASIA BRANDS BERHAD,7722,18-Mar-19,7:12 PM,-,-,-,0.495,0,0.420 / 100,0.495 / 49
ASIA FILE CORPORATION BHD,7129,18-Mar-19,7:12 PM,2.54,2.54,2.54,2.54,30,2.540 / 1,2.560 / 50
ASIAN PAC HOLDINGS BHD,4057,18-Mar-19,7:12 PM,0.12,0.12,0.125,0.125,"2,935","0.120 / 5,615","0.125 / 4,571"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,18-Mar-19,7:12 PM,0.58,0.58,0.58,0.58,100,0.580 / 170,0.805 / 30
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,18-Mar-19,7:12 PM,-,-,-,0.045,0,"0.035 / 1,835",0.045 / 10
ASIA POLY HOLDINGS BHD,105,18-Mar-19,7:12 PM,0.075,0.075,0.08,0.08,"1,202",0.075 / 50,"0.080 / 12,287"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,18-Mar-19,7:12 PM,0.035,0.035,0.035,0.035,"1,000","0.035 / 16,900","0.040 / 14,900"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,18-Mar-19,7:12 PM,0.015,0.015,0.015,0.015,229,"0.015 / 8,271",0.020 / 229
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,18-Mar-19,7:12 PM,-,-,-,0.025,0,"0.025 / 7,496","0.030 / 1,705"
ASTINO BHD,7162,18-Mar-19,7:12 PM,0.65,0.65,0.66,0.66,"1,639",0.660 / 13,0.680 / 50
ASTRO MALAYSIA HOLDINGS BERHAD,6399,18-Mar-19,7:12 PM,1.56,1.55,1.6,1.59,"7,986","1.580 / 1,139",1.590 / 62
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,18-Mar-19,7:12 PM,0.115,0.115,0.115,0.115,"12,951",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,18-Mar-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,18-Mar-19,7:12 PM,-,-,-,0.085,0,0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,18-Mar-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,18-Mar-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,18-Mar-19,7:12 PM,0.05,0.05,0.05,0.05,"4,100",0.050 / 88,"0.055 / 17,129"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,18-Mar-19,7:12 PM,0.005,0.005,0.005,0.005,"10,316",0.000 / 0,"0.010 / 21,736"
ATA IMS BERHAD,8176,18-Mar-19,7:12 PM,1.76,1.74,1.8,1.8,"7,057",1.770 / 10,1.780 / 100
ATLAN HOLDINGS BHD,7048,18-Mar-19,7:12 PM,4.39,4.39,4.8,4.49,827,4.380 / 20,4.490 / 60
ATRIUM REITS,5130,18-Mar-19,7:12 PM,1.12,1.11,1.13,1.11,"2,692","1.110 / 3,776",1.130 / 100
ATTA GLOBAL GROUP BERHAD,7099,18-Mar-19,7:12 PM,0.64,0.615,0.64,0.615,914,0.615 / 196,0.655 / 110
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,18-Mar-19,7:12 PM,0.085,0.08,0.085,0.085,"2,930","0.080 / 5,645","0.090 / 2,330"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,18-Mar-19,7:12 PM,0.135,0.135,0.145,0.145,"4,605",0.145 / 95,0.150 / 200
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,18-Mar-19,7:12 PM,-,-,-,0.09,0,0.080 / 300,0.105 / 350
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,18-Mar-19,7:12 PM,0.09,0.09,0.09,0.09,56,0.090 / 144,0.125 / 80
ATURMAJU RESOURCES BHD,7181,18-Mar-19,7:12 PM,0.39,0.37,0.395,0.385,"48,886",0.385 / 386,"0.390 / 4,099"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,18-Mar-19,7:12 PM,0.2,0.18,0.205,0.18,"51,714","0.180 / 3,597","0.190 / 1,500"
AVILLION BERHAD,8885,18-Mar-19,7:12 PM,0.23,0.22,0.23,0.225,695,0.220 / 860,0.225 / 255
AWC BERHAD,7579,18-Mar-19,7:12 PM,0.775,0.76,0.785,0.78,"16,653",0.775 / 100,"0.780 / 1,725"
AWC BERHAD - WARRANTS 2018/2023,7579WA,18-Mar-19,7:12 PM,0.26,0.255,0.27,0.265,"9,566",0.265 / 246,0.270 / 320
AXIATA GROUP BERHAD,6888,18-Mar-19,7:12 PM,4.19,4.19,4.28,4.25,"19,711",4.240 / 382,4.250 / 40
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,18-Mar-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,18-Mar-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,18-Mar-19,7:12 PM,0.04,0.04,0.04,0.04,"3,000",0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,18-Mar-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,18-Mar-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,18-Mar-19,7:12 PM,0.185,0.185,0.19,0.19,"2,974",0.000 / 0,0.220 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,18-Mar-19,7:12 PM,0.195,0.19,0.195,0.19,44,0.000 / 0,0.350 / 30
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,18-Mar-19,7:12 PM,-,-,-,0.155,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,18-Mar-19,7:12 PM,0.2,0.2,0.2,0.2,"6,000",0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,18-Mar-19,7:12 PM,0.09,0.09,0.095,0.095,12,0.000 / 0,0.000 / 0
AXIS REITS,5106,18-Mar-19,7:12 PM,1.73,1.72,1.75,1.74,"2,085","1.740 / 1,020",1.750 / 108
AYER HOLDINGS BERHAD,2305,18-Mar-19,7:12 PM,-,-,-,4.3,0,4.320 / 20,4.800 / 15
AYS VENTURES BHD,5021,18-Mar-19,7:12 PM,0.345,0.34,0.35,0.345,"4,035","0.340 / 1,463",0.345 / 900
AHMAD ZAKI RESOURCES BHD,7078,18-Mar-19,7:12 PM,0.475,0.47,0.535,0.53,"209,945","0.530 / 1,563","0.535 / 3,998"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,18-Mar-19,7:12 PM,0.21,0.21,0.275,0.27,"25,171",0.270 / 684,"0.275 / 1,608"
BAHVEST RESOURCES BERHAD,98,18-Mar-19,7:12 PM,0.715,0.715,0.74,0.74,"248,187","0.735 / 1,524","0.740 / 2,957"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,18-Mar-19,7:12 PM,0.445,0.445,0.475,0.475,"83,402","0.475 / 1,568","0.480 / 2,126"
BARAKAH OFFSHORE PETROLEUM BHD,7251,18-Mar-19,7:12 PM,0.115,0.11,0.12,0.115,"220,082","0.110 / 49,521","0.115 / 22,986"
BRITISH AMERICAN TOBACCO (M),4162,18-Mar-19,7:12 PM,34.56,34.06,34.56,34.26,"1,700",34.260 / 57,34.300 / 27
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,18-Mar-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,18-Mar-19,7:12 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,18-Mar-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
