name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
A50CHIN-C26: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB),070326,01 Apr 2019,7:12 PM,-,-,-,0.495,0,0.000 / 0,0.000 / 0
A50CHIN-C28: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB),070328,01 Apr 2019,7:12 PM,0.295,0.295,0.315,0.305,"38,337",0.100 / 100,0.000 / 0
A50CHIN-C30: CW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070330,01 Apr 2019,7:12 PM,0.375,0.375,0.445,0.430,"18,429",0.390 / 200,0.430 / 50
A50CHIN-C32: CW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070332,01 Apr 2019,7:12 PM,0.930,0.930,0.930,0.930,5,0.000 / 0,0.930 / 50
A50CHIN-C34: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB),070334,01 Apr 2019,7:12 PM,-,-,-,0.985,0,0.000 / 0,0.000 / 0
A50CHIN-C36: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB),070336,01 Apr 2019,7:12 PM,0.620,0.620,0.665,0.665,"2,373",0.000 / 0,0.000 / 0
A50CHIN-C38: CW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070338,01 Apr 2019,7:12 PM,0.285,0.285,0.300,0.285,"86,166",0.285 / 433,0.295 / 100
A50CHIN-H25: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070325,01 Apr 2019,7:12 PM,-,-,-,0.035,0,"0.005 / 6,000",0.000 / 0
A50CHIN-H27: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070327,01 Apr 2019,7:12 PM,0.055,0.040,0.060,0.040,"3,082",0.040 / 340,0.050 / 100
A50CHIN-H29: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ),070329,01 Apr 2019,7:12 PM,0.340,0.290,0.350,0.295,"140,984",0.290 / 100,0.300 / 100
ASTRAL ASIA BHD,7054,01 Apr 2019,7:12 PM,-,-,-,0.150,0,0.150 / 267,0.170 / 80
AIRASIA X BERHAD,5238,01 Apr 2019,7:12 PM,0.245,0.240,0.245,0.240,"28,295","0.240 / 92,746","0.245 / 12,400"
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,01 Apr 2019,7:12 PM,0.045,0.045,0.050,0.045,805,"0.045 / 15,466","0.050 / 16,197"
ABF MALAYSIA BOND INDEX FUND,0800EA,01 Apr 2019,7:12 PM,1.182,1.182,1.182,1.182,100,"1.177 / 1,000",1.182 / 900
ABLEGROUP BERHAD,7086,01 Apr 2019,7:12 PM,0.075,0.075,0.075,0.075,300,"0.070 / 9,609","0.075 / 5,194"
ALLIANCE BANK MALAYSIA BERHAD,2488,01 Apr 2019,7:12 PM,4.090,4.010,4.090,4.010,"3,948",4.010 / 10,4.040 / 33
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,01 Apr 2019,7:12 PM,-,-,-,0.100,0,0.000 / 0,0.000 / 0
