name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
AIRASIA X BERHAD,5238,5-Mar-19,7:11 PM,0.245,0.245,0.25,0.245,"63,812","0.245 / 31,239","0.250 / 20,038"
AAX-C20: CW AIRASIA X BERHAD (RHB),523820,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,330"
AAX-C21: CW AIRASIA X BERHAD (MACQ),523821,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AIRASIA X BERHAD - WARRANTS  A  2015/2020,5238WA,5-Mar-19,7:11 PM,0.05,0.05,0.055,0.055,"2,207","0.050 / 39,586","0.055 / 12,332"
ABF MALAYSIA BOND INDEX FUND,0800EA,5-Mar-19,7:11 PM,-,-,-,1.167,0,1.167 / 13,"1.168 / 1,000"
ABLEGROUP BERHAD,7086,5-Mar-19,7:11 PM,0.07,0.07,0.07,0.07,65,"0.070 / 9,184","0.075 / 1,908"
ALLIANCE BANK MALAYSIA BERHAD,2488,5-Mar-19,7:11 PM,4.16,4.16,4.23,4.23,"6,929",4.200 / 600,4.230 / 53
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB),2488CY,5-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ACME HOLDINGS BERHAD,7131,5-Mar-19,7:11 PM,-,-,-,0.23,0,0.250 / 280,0.300 / 47
ACOUSTECH BHD,7120,5-Mar-19,7:11 PM,0.43,0.43,0.44,0.435,"14,706","0.430 / 1,085","0.435 / 1,343"
ADVANCECON HOLDINGS BERHAD,5281,5-Mar-19,7:11 PM,0.345,0.345,0.35,0.35,"2,964",0.345 / 685,"0.350 / 1,178"
ADVENTA BHD,7191,5-Mar-19,7:11 PM,0.36,0.355,0.36,0.355,58,0.355 / 198,0.390 / 332
ADVANCED PACKAGING TECHNOLOGY,9148,5-Mar-19,7:11 PM,-,-,-,1.9,0,1.800 / 50,2.000 / 179
AE MULTI HOLDINGS BHD,7146,5-Mar-19,7:11 PM,0.12,0.12,0.12,0.12,"1,300","0.115 / 1,497",0.120 / 760
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019,7146WA,5-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"7,765","0.005 / 13,535","0.010 / 25,316"
AEMULUS HOLDINGS BERHAD,181,5-Mar-19,7:11 PM,0.25,0.24,0.25,0.245,"6,275",0.245 / 596,"0.250 / 5,480"
AEON CO. (M) BHD,6599,5-Mar-19,7:11 PM,1.63,1.58,1.65,1.61,"10,373","1.590 / 1,313",1.620 / 243
AEON-CO: CW AEON CO. (M) BERHAD (CIMB),6599CO,5-Mar-19,7:11 PM,-,-,-,0.06,0,"0.050 / 2,100",0.060 / 81
AEON-CP: CW AEON CO (M) BERHAD (RHB),6599CP,5-Mar-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),6599CQ,5-Mar-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.040 / 500
AEON CREDIT SERVICE (M) BHD,5139,5-Mar-19,7:11 PM,16.84,16.84,17.04,16.98,760,16.880 / 15,16.980 / 328
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020,5139LA,5-Mar-19,7:11 PM,1.5,1.5,1.5,1.5,300,1.500 / 110,1.540 / 5
AFFIN BANK BERHAD,5185,5-Mar-19,7:11 PM,2.31,2.27,2.32,2.31,503,2.290 / 50,2.310 / 34
ABM FUJIYA BERHAD,5198,5-Mar-19,7:11 PM,-,-,-,0.535,0,0.510 / 50,0.530 / 37
AHB HOLDINGS BHD,7315,5-Mar-19,7:11 PM,0.13,0.13,0.13,0.13,"2,075",0.130 / 3,"0.135 / 1,649"
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019,7315WB,5-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"2,500",0.000 / 0,0.005 / 138
APEX HEALTHCARE BHD,7090,5-Mar-19,7:11 PM,9.78,9.7,9.8,9.77,427,9.700 / 6,9.780 / 46
AMANAH HARTA TANAH PNB,4952,5-Mar-19,7:11 PM,0.765,0.735,0.765,0.735,130,0.735 / 87,0.770 / 202
ADVANCE INFORMATION MARKETING,122,5-Mar-19,7:11 PM,-,-,-,0.28,0,0.245 / 200,"0.400 / 2,000"
AIRASIA GROUP BERHAD,5099,5-Mar-19,7:11 PM,2.8,2.76,2.82,2.79,"102,196","2.790 / 1,440",2.800 / 55
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),509959,5-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),509967,5-Mar-19,7:11 PM,0.1,0.09,0.1,0.095,"9,470",0.095 / 253,"0.100 / 1,806"
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),509968,5-Mar-19,7:11 PM,-,-,-,0.01,0,0.000 / 0,"0.010 / 1,100"
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),509969,5-Mar-19,7:11 PM,0.03,0.03,0.03,0.03,"1,100",0.000 / 0,0.000 / 0
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),509970,5-Mar-19,7:11 PM,0.02,0.015,0.02,0.02,"2,500","0.010 / 6,000","0.020 / 5,000"
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,5-Mar-19,7:11 PM,0.085,0.08,0.085,0.085,"11,553","0.080 / 2,028","0.090 / 1,470"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,5-Mar-19,7:11 PM,0.175,0.175,0.18,0.18,"8,325",0.165 / 55,0.190 / 50
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,5-Mar-19,7:11 PM,0.195,0.185,0.195,0.195,"7,800",0.195 / 100,0.205 / 950
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,5-Mar-19,7:11 PM,-,-,-,0.28,0,0.000 / 0,0.000 / 0
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,5-Mar-19,7:11 PM,0.125,0.125,0.13,0.13,"1,600",0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,5-Mar-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,5-Mar-19,7:11 PM,0.075,0.075,0.075,0.075,"58,859","0.075 / 7,082","0.080 / 3,700"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,5-Mar-19,7:11 PM,0.09,0.09,0.095,0.095,"4,000","0.090 / 2,000",0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,5-Mar-19,7:11 PM,0.055,0.05,0.055,0.05,104,0.050 / 198,0.060 / 360
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,5-Mar-19,7:11 PM,0.045,0.045,0.05,0.05,"1,000","0.045 / 5,500",0.000 / 0
MALAYSIA AIRPORTS HOLDINGS BHD,5014,5-Mar-19,7:11 PM,7.95,7.95,8.04,7.99,"25,976","7.990 / 1,953",8.030 / 163
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C2,5-Mar-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM),5014C3,5-Mar-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,5-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,150,0.050 / 263,0.065 / 204
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,5-Mar-19,7:11 PM,0.07,0.07,0.07,0.07,"1,800",0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,5-Mar-19,7:11 PM,-,-,-,0.16,0,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,5-Mar-19,7:11 PM,0.105,0.105,0.105,0.105,"1,000",0.100 / 500,0.175 / 400
AMALGAMATED INDUSTRIAL STEEL,2682,5-Mar-19,7:11 PM,-,-,-,0.26,0,0.260 / 117,0.290 / 79
AJINOMOTO (M) BHD,2658,5-Mar-19,7:11 PM,18.6,18.6,18.7,18.6,28,18.600 / 17,18.700 / 13
AJIYA BHD,7609,5-Mar-19,7:11 PM,0.52,0.52,0.555,0.555,221,0.525 / 50,0.555 / 269
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,5-Mar-19,7:11 PM,0.105,0.095,0.105,0.095,201,0.095 / 298,0.105 / 647
ALAM MARITIM RESOURCES BHD,5115,5-Mar-19,7:11 PM,0.1,0.1,0.105,0.105,"7,100","0.095 / 19,197","0.105 / 17,213"
AL-AQAR HEALTHCARE REIT,5116,5-Mar-19,7:11 PM,1.36,1.36,1.37,1.37,850,"1.350 / 2,226",1.370 / 160
ALCOM GROUP BERHAD,2674,5-Mar-19,7:11 PM,0.51,0.51,0.535,0.515,"1,151",0.515 / 79,0.540 / 250
ALLIANZ MALAYSIA BHD,1163,5-Mar-19,7:11 PM,14.3,14.28,14.46,14.3,"1,316",14.260 / 23,14.300 / 230
ALLIANZ MALAYSIA BHD-ICPS,1163PA,5-Mar-19,7:11 PM,-,-,-,14.3,0,14.000 / 100,14.300 / 3
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,5-Mar-19,7:11 PM,0.815,0.815,0.83,0.825,243,0.820 / 299,0.830 / 132
AMMB HOLDINGS BHD,1015,5-Mar-19,7:11 PM,4.45,4.45,4.52,4.49,"28,392","4.490 / 7,106","4.500 / 4,457"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,5-Mar-19,7:11 PM,-,-,-,0.19,0,0.000 / 0,0.300 / 30
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,5-Mar-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,5-Mar-19,7:11 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,5-Mar-19,7:11 PM,0.095,0.095,0.095,0.095,500,0.000 / 0,0.205 / 3
ASIA MEDIA GROUP BERHAD,159,5-Mar-19,7:11 PM,0.155,0.155,0.155,0.155,820,"0.155 / 2,848","0.160 / 2,581"
AMFIRST REITS,5120,5-Mar-19,7:11 PM,0.535,0.525,0.535,0.53,"5,330",0.530 / 200,0.535 / 795
AMLEX HOLDINGS BERHAD,3011,5-Mar-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
AMCORP PROPERTIES BERHAD,1007,5-Mar-19,7:11 PM,0.525,0.525,0.53,0.53,952,0.525 / 45,0.530 / 520
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,5-Mar-19,7:11 PM,0.25,0.25,0.255,0.255,29,0.255 / 2,0.260 / 40
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,5-Mar-19,7:11 PM,-,-,-,0.58,0,0.440 / 100,0.590 / 10
AMTEK HOLDINGS BHD,7051,5-Mar-19,7:11 PM,-,-,-,0.275,0,0.280 / 100,0.350 / 10
AMTEL HOLDINGS BHD,7031,5-Mar-19,7:11 PM,0.66,0.66,0.665,0.665,"3,095",0.665 / 457,0.795 / 3
AMVERTON BERHAD,5959,5-Mar-19,7:11 PM,1,1,1,1,120,1.000 / 180,1.020 / 10
AMWAY (M) HOLDINGS BHD,6351,5-Mar-19,7:11 PM,6.13,6.13,6.18,6.15,937,6.140 / 4,"6.150 / 1,089"
ANALABS RESOURCES BHD,7083,5-Mar-19,7:11 PM,-,-,-,1.2,0,1.110 / 30,1.270 / 100
ANCOM BHD,4758,5-Mar-19,7:11 PM,0.49,0.49,0.505,0.505,"4,769",0.500 / 84,0.505 / 888
ANCOM LOGISTICS BERHAD,48,5-Mar-19,7:11 PM,0.085,0.085,0.1,0.1,"4,947","0.090 / 2,900",0.100 / 348
ANN JOO RESOURCES BHD,6556,5-Mar-19,7:11 PM,1.49,1.48,1.51,1.49,"4,899",1.490 / 226,1.500 / 20
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,5-Mar-19,7:11 PM,-,-,-,0.5,0,0.440 / 150,0.500 / 130
ANZO HOLDINGS BERHAD,9342,5-Mar-19,7:11 PM,0.04,0.035,0.04,0.035,"2,040","0.035 / 212,719","0.040 / 72,649"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 40,580"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,5-Mar-19,7:11 PM,-,-,-,0.025,0,"0.010 / 26,800",0.025 / 700
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 31,027"
APB RESOURCES BHD,5568,5-Mar-19,7:11 PM,-,-,-,0.79,0,0.740 / 50,0.790 / 27
APEX EQUITY HOLDINGS BHD,5088,5-Mar-19,7:11 PM,0.99,0.985,0.99,0.985,120,0.985 / 80,1.000 / 90
APFT BERHAD,5194,5-Mar-19,7:11 PM,0.02,0.02,0.02,0.02,"90,300","0.015 / 336,515","0.020 / 81,920"
APM AUTOMOTIVE HOLDINGS BHD,5015,5-Mar-19,7:11 PM,3.2,3,3.2,3,273,3.000 / 169,3.100 / 15
APOLLO FOOD HOLDINGS BHD,6432,5-Mar-19,7:11 PM,3.83,3.83,3.9,3.85,83,3.850 / 37,3.900 / 105
APPASIA BERHAD,119,5-Mar-19,7:11 PM,0.09,0.08,0.09,0.09,"10,082","0.085 / 1,302","0.090 / 2,779"
APPASIA BERHAD - WARRANTS A,0119WA,5-Mar-19,7:11 PM,0.04,0.04,0.04,0.04,921,0.040 / 499,0.045 / 165
A-RANK BHD,7214,5-Mar-19,7:11 PM,0.52,0.515,0.52,0.52,400,0.520 / 50,0.535 / 92
ARK RESOURCES HOLDINGS BERHAD,7007,5-Mar-19,7:11 PM,0.495,0.495,0.495,0.495,50,0.495 / 1,0.500 / 373
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,5-Mar-19,7:11 PM,-,-,-,0.09,0,"0.020 / 2,059",0.390 / 1
BUMI ARMADA BERHAD,5210,5-Mar-19,7:11 PM,0.17,0.16,0.175,0.17,"755,309","0.165 / 81,146","0.170 / 184,297"
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),521040,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 12,581"
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),521043,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 36,215"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 51,957"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 23,140"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 2,800"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,5-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"14,850","0.005 / 20,000","0.010 / 9,999"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,5-Mar-19,7:11 PM,-,-,-,0.015,0,"0.010 / 24,000",0.045 / 750
AMANAHRAYA REITS,5127,5-Mar-19,7:11 PM,0.85,0.84,0.85,0.85,490,0.840 / 653,0.850 / 95
ADVANCE SYNERGY BHD,1481,5-Mar-19,7:11 PM,0.13,0.13,0.135,0.135,"10,653","0.130 / 3,749","0.135 / 7,833"
ASDION BHD,68,5-Mar-19,7:11 PM,0.25,0.245,0.255,0.25,"14,673","0.250 / 1,802","0.255 / 3,113"
ASDION BERHAD - WARRANTS 2014/2019,0068WB,5-Mar-19,7:11 PM,0.005,0.005,0.005,0.005,"20,700",0.000 / 0,"0.005 / 104,967"
ASIA BRANDS BERHAD,7722,5-Mar-19,7:11 PM,-,-,-,0.465,0,0.425 / 10,0.475 / 50
ASIA FILE CORPORATION BHD,7129,5-Mar-19,7:11 PM,2.56,2.56,2.6,2.6,80,2.530 / 30,2.580 / 30
ASIAN PAC HOLDINGS BHD,4057,5-Mar-19,7:11 PM,0.115,0.115,0.115,0.115,150,"0.115 / 9,850","0.120 / 4,109"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,5-Mar-19,7:11 PM,-,-,-,0.6,0,0.580 / 100,0.805 / 30
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,5-Mar-19,7:11 PM,-,-,-,0.055,0,0.035 / 855,0.055 / 562
ASIA POLY HOLDINGS BHD,105,5-Mar-19,7:11 PM,0.075,0.075,0.08,0.08,"3,479",0.075 / 36,"0.080 / 11,121"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,5-Mar-19,7:11 PM,0.035,0.035,0.035,0.035,"1,500","0.035 / 17,000","0.040 / 5,323"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,5-Mar-19,7:11 PM,-,-,-,0.02,0,"0.015 / 11,900","0.030 / 1,000"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,5-Mar-19,7:11 PM,0.025,0.025,0.025,0.025,125,"0.025 / 7,175",0.030 / 125
ASTINO BHD,7162,5-Mar-19,7:11 PM,0.675,0.67,0.675,0.675,"3,265",0.670 / 500,0.675 / 235
ASTRO MALAYSIA HOLDINGS BERHAD,6399,5-Mar-19,7:11 PM,1.64,1.64,1.65,1.65,"10,148",1.650 / 69,1.660 / 894
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,5-Mar-19,7:11 PM,-,-,-,0.14,0,0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,5-Mar-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,5-Mar-19,7:11 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,5-Mar-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,5-Mar-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,5-Mar-19,7:11 PM,0.05,0.05,0.05,0.05,400,"0.045 / 23,785","0.050 / 1,600"
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,982"
ATA IMS BERHAD,8176,5-Mar-19,7:11 PM,1.72,1.71,1.74,1.73,"23,323",1.720 / 140,1.730 / 180
ATLAN HOLDINGS BHD,7048,5-Mar-19,7:11 PM,-,-,-,4.4,0,4.350 / 15,4.380 / 20
ATRIUM REITS,5130,5-Mar-19,7:11 PM,1.11,1.11,1.13,1.13,125,1.110 / 542,1.130 / 321
ATTA GLOBAL GROUP BERHAD,7099,5-Mar-19,7:11 PM,0.61,0.61,0.615,0.61,316,0.615 / 80,0.635 / 20
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,5-Mar-19,7:11 PM,0.08,0.08,0.085,0.08,801,0.080 / 124,"0.085 / 1,091"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,5-Mar-19,7:11 PM,0.12,0.12,0.12,0.12,135,0.125 / 640,0.145 / 486
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,5-Mar-19,7:11 PM,-,-,-,0.09,0,0.080 / 100,0.090 / 885
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,5-Mar-19,7:11 PM,-,-,-,0.095,0,0.090 / 100,0.175 / 184
ATURMAJU RESOURCES BHD,7181,5-Mar-19,7:11 PM,0.46,0.46,0.515,0.48,"74,451",0.475 / 990,0.480 / 90
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,5-Mar-19,7:11 PM,0.175,0.145,0.18,0.15,"286,475",0.150 / 92,"0.155 / 1,941"
AVILLION BERHAD,8885,5-Mar-19,7:11 PM,0.235,0.235,0.24,0.24,280,0.235 / 410,0.240 / 70
AWC BERHAD,7579,5-Mar-19,7:11 PM,0.765,0.755,0.775,0.77,"14,345",0.765 / 300,"0.770 / 1,153"
AWC BERHAD - WARRANTS 2018/2023,7579WA,5-Mar-19,7:11 PM,0.205,0.205,0.21,0.205,"4,706",0.205 / 92,0.210 / 272
AXIATA GROUP BERHAD,6888,5-Mar-19,7:11 PM,4.1,4.05,4.17,4.14,"24,423","4.140 / 16,307",4.150 / 64
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,5-Mar-19,7:11 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB),688829,5-Mar-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,5-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C31: CW AXIATA GROUP BERHAD (AM),688831,5-Mar-19,7:11 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,5-Mar-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,5-Mar-19,7:11 PM,0.175,0.175,0.175,0.175,100,0.115 / 100,0.220 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,5-Mar-19,7:11 PM,0.165,0.165,0.175,0.175,4,0.000 / 0,0.350 / 30
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,5-Mar-19,7:11 PM,-,-,-,0.155,0,0.000 / 0,"0.165 / 1,200"
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,5-Mar-19,7:11 PM,-,-,-,0.19,0,0.125 / 50,0.000 / 0
AXIS REITS,5106,5-Mar-19,7:11 PM,1.72,1.72,1.73,1.73,968,"1.720 / 1,932","1.730 / 15,073"
AYER HOLDINGS BERHAD,2305,5-Mar-19,7:11 PM,4.2,4.2,4.3,4.2,100,4.200 / 30,4.500 / 10
AYS VENTURES BHD,5021,5-Mar-19,7:11 PM,0.34,0.335,0.35,0.35,"2,002",0.340 / 234,"0.350 / 1,237"
AHMAD ZAKI RESOURCES BHD,7078,5-Mar-19,7:11 PM,0.43,0.425,0.445,0.43,"58,491",0.430 / 30,0.435 / 403
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,5-Mar-19,7:11 PM,0.2,0.195,0.205,0.2,"5,009","0.195 / 1,355","0.200 / 1,505"
BAHVEST RESOURCES BERHAD,98,5-Mar-19,7:11 PM,0.64,0.61,0.66,0.615,"128,438","0.610 / 1,650",0.615 / 384
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,5-Mar-19,7:11 PM,0.365,0.355,0.385,0.36,"48,176","0.355 / 3,500","0.360 / 2,425"
BARAKAH OFFSHORE PETROLEUM BHD,7251,5-Mar-19,7:11 PM,0.095,0.09,0.1,0.09,"116,415","0.090 / 110,354","0.095 / 5,355"
BRITISH AMERICAN TOBACCO (M),4162,5-Mar-19,7:11 PM,33,33,33.96,33.58,"3,260",33.520 / 1,33.580 / 63
BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CM,5-Mar-19,7:11 PM,0.04,0.005,0.045,0.045,500,0.005 / 361,0.050 / 39
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,5-Mar-19,7:11 PM,0.13,0.13,0.13,0.13,530,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,5-Mar-19,7:11 PM,2.18,2.12,2.18,2.12,"17,776",2.120 / 477,2.160 / 99
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,5-Mar-19,7:11 PM,0.065,0.06,0.065,0.06,"1,100",0.050 / 440,0.000 / 0
