name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),509971,5-Apr-19,7:12 PM,0.06,0.055,0.06,0.055,"10,000",0.055 / 872,"0.060 / 1,820"
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),509972,5-Apr-19,7:12 PM,-,-,-,0.145,0,0.000 / 0,0.000 / 0
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),509973,5-Apr-19,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),509974,5-Apr-19,7:12 PM,-,-,-,0.285,0,0.000 / 0,0.340 / 50
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),509975,5-Apr-19,7:12 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),509976,5-Apr-19,7:12 PM,-,-,-,0.055,0,0.000 / 0,0.075 / 500
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),509977,5-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"2,605","0.050 / 4,700","0.060 / 2,200"
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),509978,5-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),509979,5-Apr-19,7:12 PM,0.04,0.04,0.04,0.04,600,"0.035 / 11,000","0.045 / 2,000"
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),509980,5-Apr-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,"0.045 / 2,500"
MALAYSIA AIRPORTS HOLDINGS BHD,5014,5-Apr-19,7:12 PM,7.11,7.05,7.14,7.11,"17,570",7.110 / 35,7.120 / 97
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB),5014C4,5-Apr-19,7:12 PM,0.02,0.02,0.025,0.025,401,0.020 / 50,"0.025 / 8,449"
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ),5014C5,5-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB),5014C6,5-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB),5014C7,5-Apr-19,7:12 PM,0.045,0.045,0.045,0.045,5,0.000 / 0,0.000 / 0
AIRPORT-C8: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MIBB),5014C8,5-Apr-19,7:12 PM,0.08,0.08,0.08,0.08,"5,996",0.000 / 0,0.090 / 150
AMALGAMATED INDUSTRIAL STEEL,2682,5-Apr-19,7:12 PM,0.26,0.26,0.26,0.26,45,"0.260 / 1,205",0.285 / 100
AJINOMOTO (M) BHD,2658,5-Apr-19,7:12 PM,17.92,17.92,17.98,17.98,47,17.980 / 11,18.000 / 75
AJIYA BHD,7609,5-Apr-19,7:12 PM,0.535,0.535,0.56,0.55,483,"0.540 / 1,999",0.545 / 200
AJIYA BERHAD - WARRANTS 2016/2021,7609WA,5-Apr-19,7:12 PM,0.095,0.095,0.1,0.095,794,0.095 / 16,"0.100 / 2,932"
ALAM MARITIM RESOURCES BHD,5115,5-Apr-19,7:12 PM,0.135,0.135,0.145,0.135,"162,697","0.135 / 58,228","0.140 / 46,776"
ALAM MARITIM RESOURCES BERHAD - WARRANTS 2019/2022,5115WA,5-Apr-19,7:12 PM,0.055,0.055,0.06,0.06,"72,288","0.055 / 78,831","0.060 / 73,117"
AL-AQAR HEALTHCARE REIT,5116,5-Apr-19,7:12 PM,1.4,1.39,1.4,1.39,247,1.380 / 190,1.420 / 320
ALCOM GROUP BERHAD,2674,5-Apr-19,7:12 PM,0.52,0.52,0.525,0.525,85,0.525 / 35,0.535 / 50
ALLIANZ MALAYSIA BHD,1163,5-Apr-19,7:12 PM,14.5,14.5,14.5,14.5,3,14.500 / 7,14.540 / 32
ALLIANZ MALAYSIA BHD-ICPS,1163PA,5-Apr-19,7:12 PM,-,-,-,14.3,0,14.000 / 2,0.000 / 0
AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,5-Apr-19,7:12 PM,0.87,0.865,0.87,0.865,172,0.850 / 110,0.865 / 12
AMMB HOLDINGS BHD,1015,5-Apr-19,7:12 PM,4.46,4.41,4.46,4.43,"14,561",4.420 / 757,"4.430 / 2,879"
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB),101510,5-Apr-19,7:12 PM,0.125,0.12,0.125,0.12,"1,400",0.000 / 0,0.000 / 0
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB),101511,5-Apr-19,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB),101512,5-Apr-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ),101513,5-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"5,139",0.000 / 0,0.105 / 500
ASIA MEDIA GROUP BERHAD,159,5-Apr-19,7:12 PM,0.135,0.135,0.14,0.135,"26,643","0.130 / 18,820",0.135 / 4
AMFIRST REITS,5120,5-Apr-19,7:12 PM,0.535,0.53,0.535,0.535,469,0.530 / 165,"0.535 / 1,177"
AMLEX HOLDINGS BERHAD,3011,5-Apr-19,7:12 PM,-,-,-,0.2,0,0.010 / 50,"0.150 / 1,000"
AMCORP PROPERTIES BERHAD,1007,5-Apr-19,7:12 PM,0.545,0.545,0.55,0.55,609,0.550 / 30,0.555 / 169
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,1007PA,5-Apr-19,7:12 PM,0.275,0.275,0.275,0.275,254,0.275 / 46,0.285 / 200
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,1007PB,5-Apr-19,7:12 PM,-,-,-,0.58,0,0.505 / 25,0.720 / 12
AMTEL HOLDINGS BHD,7031,5-Apr-19,7:12 PM,-,-,-,0.665,0,0.665 / 109,0.795 / 3
AMVERTON BERHAD,5959,5-Apr-19,7:12 PM,1.22,1.22,1.22,1.22,"1,000",1.210 / 80,1.250 / 300
AMWAY (M) HOLDINGS BHD,6351,5-Apr-19,7:12 PM,6,6,6.05,6.05,15,6.040 / 5,6.050 / 5
ANALABS RESOURCES BHD,7083,5-Apr-19,7:12 PM,1.04,1.01,1.15,1.15,14,1.050 / 539,1.150 / 19
ANCOM BHD,4758,5-Apr-19,7:12 PM,0.465,0.465,0.47,0.47,"2,924","0.470 / 2,536",0.475 / 300
ANCOM LOGISTICS BERHAD,48,5-Apr-19,7:12 PM,0.09,0.085,0.09,0.085,"2,975","0.085 / 2,625",0.090 / 1
ANN JOO RESOURCES BHD,6556,5-Apr-19,7:12 PM,1.62,1.62,1.66,1.63,"14,244",1.630 / 91,1.640 / 941
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024,6556PA,5-Apr-19,7:12 PM,-,-,-,0.55,0,0.560 / 5,0.750 / 2
ANZO HOLDINGS BERHAD,9342,5-Apr-19,7:12 PM,0.035,0.035,0.045,0.045,"152,721","0.040 / 120,859","0.045 / 74,263"
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019,9342WA,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 43,365"
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023,9342WB,5-Apr-19,7:12 PM,0.025,0.025,0.03,0.03,802,"0.020 / 5,000","0.030 / 1,113"
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020,9342WC,5-Apr-19,7:12 PM,0.005,0.005,0.01,0.01,"40,990","0.005 / 31,076","0.010 / 94,017"
APB RESOURCES BHD,5568,5-Apr-19,7:12 PM,-,-,-,0.6,0,0.580 / 1,0.655 / 50
APEX EQUITY HOLDINGS BHD,5088,5-Apr-19,7:12 PM,-,-,-,1.02,0,1.020 / 100,1.060 / 50
APFT BERHAD,5194,5-Apr-19,7:12 PM,0.02,0.015,0.02,0.015,"10,050","0.015 / 390,473","0.020 / 147,478"
APM AUTOMOTIVE HOLDINGS BHD,5015,5-Apr-19,7:12 PM,3,3,3,3,100,3.000 / 120,3.100 / 50
APOLLO FOOD HOLDINGS BHD,6432,5-Apr-19,7:12 PM,3.88,3.85,3.89,3.88,156,3.860 / 10,3.880 / 8
APPASIA BERHAD,119,5-Apr-19,7:12 PM,0.1,0.095,0.1,0.095,614,"0.095 / 1,248","0.100 / 2,952"
APPASIA BERHAD - WARRANTS A,0119WA,5-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,360,"0.035 / 6,090","0.040 / 4,456"
A-RANK BHD,7214,5-Apr-19,7:12 PM,0.52,0.515,0.52,0.52,504,0.520 / 416,0.525 / 170
ARK RESOURCES HOLDINGS BERHAD,7007,5-Apr-19,7:12 PM,-,-,-,0.36,0,0.400 / 1,0.520 / 150
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,7007WB,5-Apr-19,7:12 PM,-,-,-,0.09,0,"0.040 / 1,152",0.390 / 1
BUMI ARMADA BERHAD,5210,5-Apr-19,7:12 PM,0.195,0.19,0.2,0.195,"444,629","0.190 / 286,555","0.195 / 45,516"
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),521045,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 73,713"
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),521046,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 18,340"
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),521047,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),521048,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 8,100"
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),521049,5-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 2,000"
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),521050,5-Apr-19,7:12 PM,-,-,-,0.015,0,0.000 / 0,0.015 / 500
AMANAHRAYA REITS,5127,5-Apr-19,7:12 PM,0.85,0.845,0.85,0.85,458,0.840 / 313,0.850 / 102
ADVANCE SYNERGY BHD,1481,5-Apr-19,7:12 PM,0.14,0.135,0.14,0.14,"3,080","0.135 / 22,167",0.140 / 157
ASDION BHD,68,5-Apr-19,7:12 PM,0.275,0.265,0.275,0.265,"10,317","0.265 / 4,478","0.270 / 1,133"
ASIA BRANDS BERHAD,7722,5-Apr-19,7:12 PM,-,-,-,0.48,0,0.440 / 50,0.480 / 59
ASIA FILE CORPORATION BHD,7129,5-Apr-19,7:12 PM,2.52,2.51,2.52,2.51,70,2.510 / 7,2.540 / 50
ASIAN PAC HOLDINGS BHD,4057,5-Apr-19,7:12 PM,0.125,0.125,0.125,0.125,"4,300","0.120 / 11,000","0.125 / 1,340"
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022,4057LC,5-Apr-19,7:12 PM,-,-,-,0.58,0,0.620 / 5,0.855 / 50
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,4057WB,5-Apr-19,7:12 PM,-,-,-,0.055,0,"0.035 / 2,105","0.055 / 1,224"
ASIA POLY HOLDINGS BHD,105,5-Apr-19,7:12 PM,0.07,0.07,0.075,0.075,"2,981","0.070 / 3,869","0.075 / 11,174"
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022,0105PA,5-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,"5,300","0.030 / 21,480","0.035 / 1,700"
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020,0105WA,5-Apr-19,7:12 PM,-,-,-,0.015,0,"0.010 / 18,900","0.020 / 4,114"
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022,0105WB,5-Apr-19,7:12 PM,-,-,-,0.025,0,0.025 / 624,"0.030 / 2,400"
ASTINO BHD,7162,5-Apr-19,7:12 PM,0.66,0.655,0.66,0.655,350,0.645 / 90,0.665 / 120
ASTRO MALAYSIA HOLDINGS BERHAD,6399,5-Apr-19,7:12 PM,1.6,1.58,1.6,1.59,"17,987","1.580 / 1,731",1.600 / 80
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB),639910,5-Apr-19,7:12 PM,0.11,0.11,0.11,0.11,"4,158",0.000 / 0,0.000 / 0
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB),639911,5-Apr-19,7:12 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ),639912,5-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB),639913,5-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,"1,000",0.060 / 250,0.000 / 0
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB),639914,5-Apr-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
AT SYSTEMATIZATION BHD,72,5-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"5,049","0.050 / 24,852",0.055 / 49
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19,0072WB,5-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,333,0.000 / 0,"0.010 / 15,514"
ATA IMS BERHAD,8176,5-Apr-19,7:12 PM,1.72,1.72,1.75,1.74,"14,382",1.740 / 892,1.750 / 72
ATLAN HOLDINGS BHD,7048,5-Apr-19,7:12 PM,4.47,4.47,4.47,4.47,50,4.380 / 10,4.490 / 65
ATRIUM REITS,5130,5-Apr-19,7:12 PM,1.13,1.13,1.13,1.13,71,1.120 / 11,1.130 / 141
ATTA GLOBAL GROUP BERHAD,7099,5-Apr-19,7:12 PM,-,-,-,0.615,0,0.600 / 150,0.630 / 175
ATTA GLOBAL GROUP BERHAD - ICULS 12/22,7099LA,5-Apr-19,7:12 PM,-,-,-,0.075,0,"0.075 / 1,197","0.080 / 3,597"
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,7099PA,5-Apr-19,7:12 PM,-,-,-,0.13,0,0.115 / 800,0.130 / 500
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22,7099WB,5-Apr-19,7:12 PM,0.09,0.09,0.09,0.09,100,0.090 / 50,0.105 / 100
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024,7099WC,5-Apr-19,7:12 PM,-,-,-,0.09,0,0.080 / 500,0.125 / 80
ATURMAJU RESOURCES BHD,7181,5-Apr-19,7:12 PM,0.355,0.345,0.355,0.345,"3,614","0.345 / 3,968","0.350 / 1,146"
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024,7181PA,5-Apr-19,7:12 PM,0.17,0.17,0.17,0.17,"3,580","0.165 / 2,900",0.170 / 19
AVILLION BERHAD,8885,5-Apr-19,7:12 PM,0.145,0.14,0.15,0.145,"10,153","0.140 / 9,524",0.145 / 245
AWC BERHAD,7579,5-Apr-19,7:12 PM,0.785,0.78,0.79,0.78,"5,409",0.780 / 3,0.785 / 161
AWC BERHAD - WARRANTS 2018/2023,7579WA,5-Apr-19,7:12 PM,0.26,0.26,0.27,0.27,965,0.265 / 200,"0.270 / 1,681"
AXIATA GROUP BERHAD,6888,5-Apr-19,7:12 PM,4.18,4.15,4.18,4.18,"14,246",4.170 / 92,4.190 / 160
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB),688828,5-Apr-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,"0.040 / 1,000"
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB),688830,5-Apr-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB),688832,5-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ),688833,5-Apr-19,7:12 PM,0.165,0.165,0.165,0.165,200,0.000 / 0,0.195 / 25
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB),688834,5-Apr-19,7:12 PM,0.17,0.165,0.17,0.165,4,0.000 / 0,0.000 / 0
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB),688835,5-Apr-19,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB),688836,5-Apr-19,7:12 PM,0.175,0.175,0.175,0.175,"6,000",0.000 / 0,0.000 / 0
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB),688837,5-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
AXIS REITS,5106,5-Apr-19,7:12 PM,1.81,1.79,1.82,1.82,"10,314","1.800 / 7,444","1.820 / 1,000"
AYER HOLDINGS BERHAD,2305,5-Apr-19,7:12 PM,-,-,-,4.43,0,4.430 / 10,4.990 / 1
AYS VENTURES BHD,5021,5-Apr-19,7:12 PM,0.335,0.335,0.34,0.335,"1,061","0.330 / 1,595",0.335 / 29
AHMAD ZAKI RESOURCES BHD,7078,5-Apr-19,7:12 PM,0.545,0.525,0.55,0.535,"48,412","0.530 / 2,018","0.535 / 1,713"
AHMAD ZAKI RESOURCES BERHAD- WA 14/24,7078WA,5-Apr-19,7:12 PM,0.29,0.27,0.29,0.27,"3,574",0.270 / 650,0.275 / 90
BAHVEST RESOURCES BERHAD,98,5-Apr-19,7:12 PM,0.69,0.68,0.69,0.69,"19,152","0.685 / 1,550","0.690 / 1,906"
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024,0098WA,5-Apr-19,7:12 PM,0.42,0.415,0.425,0.425,"7,469","0.415 / 2,001","0.425 / 2,185"
BARAKAH OFFSHORE PETROLEUM BHD,7251,5-Apr-19,7:12 PM,0.105,0.1,0.11,0.1,"284,299","0.100 / 166,259","0.105 / 66,771"
BRITISH AMERICAN TOBACCO (M),4162,5-Apr-19,7:12 PM,36.12,35.3,36.12,36,"1,473",35.860 / 7,36.000 / 157
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),4162CN,5-Apr-19,7:12 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),4162CO,5-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
BERMAZ AUTO BERHAD,5248,5-Apr-19,7:12 PM,2.39,2.38,2.44,2.41,"69,171",2.410 / 421,2.420 / 320
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),5248C1,5-Apr-19,7:12 PM,0.105,0.105,0.105,0.105,170,0.050 / 50,0.000 / 0
BAUTO-CY: CW BERMAZ AUTO BERHAD (KIBB),5248CY,5-Apr-19,7:12 PM,0.15,0.15,0.16,0.16,"11,916",0.000 / 0,0.000 / 0
BAUTO-CZ: CW BERMAZ AUTO BERHAD (RHB),5248CZ,5-Apr-19,7:12 PM,0.225,0.225,0.23,0.23,589,0.000 / 0,0.250 / 300
BCB BHD,6602,5-Apr-19,7:12 PM,0.26,0.26,0.27,0.27,"2,510","0.265 / 1,960",0.270 / 348
BCM ALLIANCE BERHAD,187,5-Apr-19,7:12 PM,0.195,0.195,0.2,0.195,"3,170","0.195 / 8,971","0.200 / 13,832"
BINA DARULAMAN BHD,6173,5-Apr-19,7:12 PM,0.44,0.43,0.44,0.435,"4,162",0.430 / 156,0.440 / 175
BENALEC HOLDINGS BERHAD,5190,5-Apr-19,7:12 PM,0.185,0.185,0.195,0.195,"23,996",0.190 / 204,"0.195 / 5,417"
BERTAM ALLIANCE BHD,9814,5-Apr-19,7:12 PM,-,-,-,0.275,0,0.270 / 500,"0.295 / 1,600"
BOUSTEAD HEAVY INDUSTRIES CORP,8133,5-Apr-19,7:12 PM,-,-,-,1.3,0,1.300 / 25,1.350 / 28
B.I.G. INDUSTRIES BHD,7005,5-Apr-19,7:12 PM,0.435,0.43,0.47,0.435,"11,443",0.435 / 146,0.445 / 130
BIMB HOLDINGS BHD,5258,5-Apr-19,7:12 PM,4.43,4.39,4.43,4.4,"10,959",4.390 / 50,"4.400 / 10,630"
BIMB HOLDINGS BERHAD-WA 13/23,5258WA,5-Apr-19,7:12 PM,0.28,0.28,0.29,0.285,"4,887",0.280 / 618,"0.285 / 1,145"
BINASAT COMMUNICATIONS BERHAD,195,5-Apr-19,7:12 PM,0.385,0.385,0.39,0.39,925,0.390 / 110,0.395 / 356
BINTAI KINDEN CORPORATION BHD,6998,5-Apr-19,7:12 PM,0.13,0.13,0.135,0.13,"1,957","0.130 / 2,403","0.135 / 4,943"
