date,CENSOF HOLDINGS BERHAD,CENSOF HOLDINGS BERHAD - WARRANTS B 14/19,CUSCAPI BHD,D&O GREEN TECHNOLOGIES BERHAD,DAGANG NEXCHANGE BERHAD,DAGANG NEXCHANGE BERHAD - WARRANTS 2016/2021,DATAPREP HOLDINGS BHD,DATASONIC GROUP BERHAD,DATASONIC GROUP BERHAD - WARRANTS A 2018/2023,DIGISTAR CORP BHD-WB,DIGISTAR CORPORATION BHD,EDARAN BHD,ELSOFT RESEARCH BHD,EXCEL FORCE MSC BHD,EXCEL FORCE MSC BHD-WARRANT A 14/19,FRONTKEN CORPORATION BHD,FSBM HOLDINGS BERHAD - WARR,FSBM HOLDINGS BHD,GHL SYSTEMS BHD,GLOBETRONICS TECHNOLOGY BHD,GRAND-FLO BERHAD,HEITECH PADU BHD,INARI AMERTRON BERHAD,INARI AMERTRON BERHAD-WARRANTS B 15/20,INDUSTRONICS BHD,JCY INTERNATIONAL BERHAD,KESM INDUSTRIES BHD,KEY ASIC BHD,MALAYSIAN PACIFIC INDUSTRIES,MESINIAGA BHD,MI TECHNOVATION BERHAD,MMS VENTURES BHD,MSCM HOLDINGS BERHAD,MY E.G. SERVICES BHD,NOTION VTEC BERHAD - WARRANTS C 2018/2023,NOTION VTEC BHD,OMESTI BHD,PENTAMASTER CORPORATION BHD,PRESTARIANG BERHAD,THETA EDGE BERHAD,TRIVE PROPERTY GROUP BERHAD,TRIVE PROPERTY GROUP BERHAD - WARRANTS 2017/2020,TURIYA BHD,UNISEM (M) BHD,VITROX CORPORATION BHD,VSTECS BERHAD,WILLOWGLEN MSC BHD
2019-03-12,0.0,0.0,-0.02564102564102566,-0.00714285714285715,0.03636363636363619,0.0,0.04761904761904767,0.031250000000000035,0.06250000000000007,0.0,0.0,0.0181818181818182,-0.00980392156862746,0.03157894736842108,0.03448275862068969,-0.03015075376884425,0.0,0.0,0.0,-0.005263157894736847,0.024390243902439046,0.01438848920863311,0.006329113924050638,0.009523809523809532,0.0,-0.0232558139534884,-0.0010593220338982825,-0.0454545454545455,0.003058103975535103,0.03947368421052635,0.027522935779816536,-0.010416666666666676,0.02272727272727275,0.048780487804878085,0.03921568627450984,0.00847457627118645,0.013157894736842115,-0.002932551319648161,0.07619047619047603,-0.03370786516853935,0.3333333333333334,0.0,-0.08823529411764712,0.0,0.0,0.0,0.022471910112359567
2019-03-13,0.06896551724137938,0.0,0.02631578947368424,0.0,0.03508771929824565,0.07142857142857129,-0.02272727272727275,0.03030303030303033,0.05882352941176459,0.0,0.0,-0.008928571428571435,0.0,-0.01020408163265307,-0.03333333333333337,0.0,0.0,0.0,0.0060606060606060675,-0.015873015873015768,0.023809523809523832,-0.0070921985815602905,-0.025157232704402538,-0.02830188679245285,0.05263157894736847,0.09523809523809533,-0.07953340402969247,0.04761904761904767,0.011178861788617827,0.006329113924050638,-0.008928571428571435,-0.005263157894736847,-0.02222222222222224,-0.015503875968992262,0.0,-0.02521008403361347,-0.012987012987012998,0.0029411764705883033,0.008849557522123902,0.03488372093023258,0.0,0.0,0.09677419354838718,-0.014440433212996403,-0.012465373961218818,0.0,-0.010989010989011
2019-03-14,0.03225806451612906,0.0,0.1025641025641025,0.0,0.0677966101694916,0.06666666666666674,0.18604651162790695,0.03921568627450984,0.05555555555555562,0.0,0.0,0.01801801801801784,0.0,0.041237113402061897,0.03448275862068969,-0.005181347150259072,0.0,0.0,-0.006024096385542174,-0.026881720430107548,-0.046511627906976785,0.0142857142857143,-0.045161290322580684,-0.04854368932038839,-0.05000000000000005,-0.021739130434782625,-0.02188940092165893,0.0454545454545455,-0.012060301507537613,-0.0062893081761006345,0.0,-0.005291005291005296,0.06818181818181812,0.007874015748031503,-0.018867924528301903,0.008620689655172422,0.02631578947368424,-0.002932551319648161,0.02631578947368424,-0.011235955056179784,-0.2500000000000001,0.0,0.0,-0.010989010989010915,-0.0028050490883589864,-0.010101010101010107,0.02222222222222224
2019-03-15,-0.031250000000000035,0.0,0.0232558139534884,0.02877697841726622,0.0,0.0,-0.03921568627450984,0.02830188679245285,-0.05263157894736847,0.0,0.0,0.008849557522123902,0.00990099009900991,-0.00990099009900991,0.0,0.0,0.0,0.0,0.0,-0.011049723756906087,0.024390243902439046,0.07042253521126768,0.02027027027027029,0.01020408163265307,0.05263157894736847,0.0,0.0058892815076559395,0.0,0.05798575788402852,-0.031645569620253194,-0.013513513513513624,0.010638297872340436,0.08510638297872349,0.007812500000000007,0.038461538461538484,0.008547008547008555,0.01282051282051283,0.0,-0.01709401709401711,-0.02272727272727275,0.0,0.0,-0.11764705882352952,-0.02222222222222224,0.014064697609001356,0.02040816326530614,-0.010869565217391313
2019-03-18,-0.03225806451612906,0.0,0.02272727272727275,0.020979020979021,-0.03174603174603177,0.0,-0.02040816326530614,-0.027522935779816536,0.0,0.3333333333333334,0.11111111111111124,-0.03508771929824545,0.00980392156862746,0.0,-0.03333333333333337,0.010416666666666676,0.0,0.0,0.0060606060606060675,0.0,-0.023809523809523832,-0.019736842105263167,0.03973509933774838,0.040404040404040435,0.0,-0.02222222222222224,0.016393442622950886,0.0,-0.038461538461538484,0.045751633986928136,-0.009132420091324207,-0.010526315789473694,0.01960784313725492,-0.007751937984496131,-0.0555555555555556,0.0,0.0,0.041176470588235335,0.0,-0.011627906976744195,0.3333333333333334,0.0,0.0,0.011363636363636293,-0.005547850208044388,0.0,-0.010989010989011
2019-03-19,0.0,0.0,-0.02222222222222224,-0.020547945205479468,-0.049180327868852514,-0.06250000000000007,-0.06249999999999994,-0.009433962264150952,-0.055555555555555455,0.0,-0.10000000000000007,-0.009090909090909096,0.0,-0.02000000000000001,-0.034482758620689495,-0.010309278350515474,0.0,0.0,-0.01807228915662653,-0.011173184357541908,0.0,-0.04026845637583897,-0.03184713375796181,-0.02912621359223304,0.0,-0.09090909090909087,-0.012672811059907769,-0.04347826086956525,-0.022000000000000058,-0.04375000000000004,-0.009216589861751159,0.005319148936170218,-0.038461538461538484,-0.023437500000000017,-0.01960784313725492,-0.00847457627118645,0.012658227848101276,0.0,-0.06956521739130422,-0.011764705882352951,0.0,0.0,0.0,-0.007490636704119856,-0.022315202231520243,-0.0050000000000000044,0.0
2019-03-20,-0.03333333333333337,0.0,-0.0454545454545455,0.0,-0.017241379310344845,-0.06666666666666654,0.0,-0.019047619047619063,0.05882352941176459,-0.2500000000000001,0.0,-0.018348623853211024,-0.02912621359223304,-0.02040816326530614,-0.03571428571428574,-0.03124999999999992,0.0,0.0,-0.0061349693251532425,-0.016949152542372895,0.0,0.006993006993007,0.013157894736842115,0.010000000000000007,0.0,0.024999999999999883,-0.007001166861143581,0.0,0.002044989775051263,0.006535947712418306,0.0,0.0,-0.040000000000000036,0.0,0.0,-0.008547008547008555,0.0,0.0,0.009345794392523372,0.023809523809523832,0.0,0.0,0.0,-0.007547169811320763,0.0014265335235377724,0.0,0.0
2019-03-21,0.03448275862068969,0.0,0.023809523809523832,-0.027972027972028,0.0,0.07142857142857129,-0.02222222222222224,-0.019417475728155355,0.0,0.0,0.0,0.0,0.010000000000000007,-0.010416666666666676,0.0,0.02150537634408592,0.0,0.0,0.012345679012345552,-0.028735632183908073,0.0,-0.02083333333333336,-0.006493506493506499,-0.00990099009900991,0.0,-0.02439024390243891,0.0023501762632196915,-0.0454545454545455,0.010204081632653024,-0.006493506493506499,-0.04186046511627901,-0.005291005291005296,0.02083333333333336,0.040000000000000036,0.0,0.0,,0.0,-0.01851851851851853,-0.03488372093023258,0.0,0.0,0.2,-0.0076045627376425924,0.02564102564102573,-0.005025125628140708,-0.01111111111111112
2019-03-22,-0.03333333333333337,0.0,-0.0232558139534884,-0.007194244604316555,0.03508771929824565,0.0,0.0,0.01980198019801982,0.0,0.0,0.11111111111111124,0.018691588785046745,-0.00990099009900991,0.010526315789473694,-0.03703703703703707,0.01578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.05228758169934645,0.06000000000000005,0.0,0.024999999999999883,0.011723329425557026,0.0,0.0,0.0,0.01456310679611641,0.0,0.04081632653061228,0.06923076923076912,0.0,0.0,-0.06250000000000007,-0.005649717514124299,0.0,-0.012048192771084348,-0.2500000000000001,0.0,0.0,0.015325670498084306,0.0027777777777777185,0.03030303030303033,0.0
2019-03-25,0.0,0.0,-0.023809523809523832,-0.007246376811594049,-0.0338983050847458,0.0,0.0,-0.009708737864077678,-0.055555555555555455,0.0,-0.10000000000000007,-0.027522935779816536,-0.0050000000000000044,-0.03124999999999992,-0.038461538461538484,-0.020725388601036288,0.0,0.0,0.0,-0.011834319526627227,-0.02439024390243891,0.03546099290780145,-0.031055900621118036,-0.03773584905660381,0.0,-0.04878048780487796,-0.004634994206257349,0.0,-0.009090909090909077,0.01960784313725492,-0.004784688995215209,-0.03191489361702119,-0.05882352941176475,-0.04316546762589917,0.02000000000000001,-0.017241379310344845,0.02666666666666669,-0.008522727272727217,-0.03773584905660381,-0.02439024390243891,0.3333333333333334,0.0,0.0,0.0,-0.009695290858725678,-0.01960784313725492,-0.011235955056179784
2019-03-26,0.0,0.0,0.0,0.014598540145985254,-0.017543859649122633,0.0,-0.02272727272727275,0.0,0.0,0.0,0.0,0.0,-0.03015075376884425,0.02150537634408592,0.040000000000000036,0.005291005291005296,0.0,0.0,0.018292682926829285,0.0419161676646707,0.0,0.027397260273972632,0.03205128205128208,0.03921568627450984,0.04999999999999991,0.02564102564102566,0.0011641443538998588,0.0,-0.0010193679918450342,-0.006410256410256415,0.014423076923076828,0.021978021978022,0.0,0.0526315789473683,0.0,0.0,0.025974025974026,-0.011461318051575941,-0.01960784313725492,0.024999999999999883,-0.2500000000000001,0.0,0.0,-0.015094339622641525,-0.0027972027972028627,0.0,0.011363636363636373
2019-03-27,0.0,0.0,0.0,-0.014388489208632947,0.035714285714285546,-0.06666666666666654,0.0,0.029411764705882373,0.0,0.0,0.0,0.018867924528301903,0.015544041450777216,-0.021052631578947267,-0.07692307692307697,0.0,0.0,0.0,0.005988023952095814,0.011494252873563229,0.0,0.013333333333333345,0.0,-0.009433962264150952,0.0,0.0,0.0,0.0,-0.00714285714285717,0.006451612903225812,0.0331753554502371,0.0,0.02083333333333336,-0.00714285714285715,0.0,-0.008771929824561412,0.012658227848101276,0.002898550724637619,0.010000000000000007,0.012195121951219523,0.3333333333333334,0.0,-0.13888888888888887,0.0,0.018232819074333783,-0.0050000000000000044,-0.011235955056179784
2019-03-28,0.0,0.0,0.024390243902439046,-0.0072992700729927066,-0.034482758620689495,0.0,-0.0232558139534884,-0.019047619047619063,0.0,0.0,0.0,-0.01851851851851853,-0.02551020408163268,-0.01075268817204302,0.04166666666666671,0.021052631578947392,0.0,0.0,0.005952380952380958,-0.011363636363636373,0.0,-0.02631578947368424,-0.006211180124223607,0.0,0.0,0.0,-0.011627906976744146,0.0,0.007194244604316577,0.0,0.045871559633027366,0.02150537634408592,-0.02040816326530614,0.03597122302158277,0.0,0.008849557522123902,0.0,0.002890173410404691,-0.00990099009900991,-0.06024096385542161,0.0,0.0,0.0,0.0,0.008264462809917425,-0.005025125628140708,0.011363636363636373
2019-03-29,0.0,0.0,-0.023809523809523832,0.007352941176470593,0.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.009433962264150952,-0.005235602094240842,0.0,-0.040000000000000036,0.020618556701030948,0.0,0.0,0.0059171597633136145,0.0,0.0,0.013513513513513526,-0.018750000000000017,-0.019047619047619063,0.0,0.0,0.0,0.0,0.020408163265306048,0.038461538461538484,-0.01315789473684202,-0.010526315789473694,0.0,-0.02083333333333336,-0.01960784313725492,0.0,0.0,0.011527377521613714,0.05000000000000005,0.01282051282051283,-0.2500000000000001,0.0,-0.03225806451612906,0.015325670498084306,-0.01912568306010937,-0.0050505050505050535,0.07865168539325837
2019-04-01,0.0,0.0,0.07317073170731714,0.014598540145985254,0.017857142857142672,0.0,0.0454545454545455,0.02912621359223304,0.0,0.0,0.0,0.009345794392523372,0.01578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,-0.022988505747126457,0.0,-0.013333333333333345,0.006369426751592361,0.0,0.0,0.0,0.0,0.04761904761904767,-0.017999999999999967,0.0,-0.04444444444444448,-0.037234042553191404,0.0,0.03546099290780145,0.0,0.008771929824561412,0.0,0.03418803418803422,0.06666666666666672,0.0,0.3333333333333334,0.0,0.0,0.011320754716981228,0.0,0.0050761421319797,-0.052083333333333266
2019-04-02,0.0,0.0,0.0,0.007194244604316555,0.03508771929824565,0.07142857142857129,-0.04347826086956525,0.0,0.0,0.0,0.0,0.01851851851851853,0.03108808290155443,0.02173913043478251,0.04166666666666671,0.0,0.0,0.0,0.0,0.06470588235294124,0.04999999999999991,-0.013513513513513526,0.025316455696202552,0.03883495145631071,0.0,0.024999999999999883,0.0,-0.0454545454545455,-0.001018329938900182,-0.02469135802469137,0.023255813953488497,0.016574585635359133,0.0,0.0,0.0,0.0,-0.012500000000000013,-0.005509641873278242,-0.01785714285714287,0.050632911392404965,0.0,0.0,0.0,-0.02611940298507473,-0.01532033426183836,0.0,-0.021978021978022
2019-04-03,0.0,0.0,0.02272727272727275,0.0142857142857143,0.0,-0.06666666666666654,0.02272727272727275,-0.009433962264150952,0.0,0.0,0.0,0.0,0.02512562814070354,-0.01063829787234032,0.0,0.06060606060606066,0.0,0.0,-0.005882352941176476,0.016574585635359133,-0.023809523809523832,0.020547945205479468,0.006172839506172707,0.0,0.09523809523809533,-0.02439024390243891,-0.0117647058823529,0.0,0.0,0.0,-0.013636363636363748,-0.03260869565217394,0.04166666666666671,-0.027397260273972632,0.040000000000000036,0.017391304347826105,0.0,0.0193905817174516,0.009090909090909096,0.0,-0.2500000000000001,0.0,0.0,0.0038314176245211615,-0.0070721357850071715,0.0050505050505050535,0.06741573033707858
2019-04-04,0.03448275862068969,0.0,-0.02222222222222224,-0.007042253521126767,0.05084745762711869,0.14285714285714274,0.02222222222222224,0.009523809523809532,0.0,0.0,0.0,0.0181818181818182,-0.00980392156862746,0.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.005434782608695656,0.0,0.1275167785234899,0.006134969325153381,0.009345794392523372,0.0,0.0,-0.023809523809523937,0.0,0.0,-0.03797468354430383,-0.009216589861751159,-0.03370786516853935,-0.040000000000000036,0.07746478873239444,-0.038461538461538484,-0.01709401709401711,0.012658227848101276,0.019021739130434742,-0.009009009009009016,0.0,0.0,0.0,0.0,0.007633587786259549,0.011396011396011407,-0.005025125628140708,-0.03157894736842096
2019-04-05,0.0,0.0,0.02272727272727275,-0.014184397163120581,-0.03225806451612906,-0.06250000000000007,-0.021739130434782625,-0.018867924528301903,0.0,0.0,0.11111111111111124,0.0,-0.00990099009900991,-0.01075268817204302,0.0,0.03636363636363619,0.0,0.0,0.0,0.01621621621621611,0.0,-0.029761904761904788,0.018292682926829285,0.03703703703703707,-0.04347826086956525,0.0,-0.024390243902438945,0.04761904761904767,-0.0010193679918450342,0.0,-0.009302325581395356,-0.011627906976744195,0.04166666666666671,0.0,-0.02000000000000001,-0.008695652173913052,-0.012500000000000013,0.03200000000000003,-0.0181818181818182,0.0,0.3333333333333334,1.0,0.0,-0.015151515151515162,0.008450704225352183,0.0050505050505050535,-0.021739130434782625
2019-04-08,0.0,0.0,0.02222222222222224,0.01438848920863311,0.016666666666666684,0.0,0.02222222222222224,-0.009615384615384623,0.0,0.0,0.09999999999999996,0.0,0.0,0.010869565217391313,0.0,0.008771929824561412,0.0,0.0,0.0,-0.03191489361702119,0.0,-0.0061349693251532425,-0.011976047904191628,0.0,-0.13636363636363635,0.0,-0.006249999999999978,0.0,0.0,0.0,0.014084507042253641,-0.005882352941176476,-0.040000000000000036,0.03921568627450984,0.0,-0.008771929824561412,0.0,0.03875968992248048,0.009259259259259271,-0.03614457831325291,0.2500000000000001,0.0,0.0,-0.0038461538461539353,-0.002793296089385539,0.005025125628140708,-0.01111111111111112
2019-04-09,0.03333333333333337,0.0,0.0,-0.014184397163120581,0.0,0.0,-0.021739130434782625,0.009708737864077678,0.0,0.0,-0.09090909090909087,-0.01785714285714287,-0.010000000000000007,-0.01075268817204302,0.0,-0.017391304347826105,0.0,0.0,0.011834319526627227,0.0,0.048780487804878085,0.074074074074074,0.0060606060606060675,0.0,0.0,0.0,-0.008805031446540917,0.0454545454545455,0.0,0.0,0.0,-0.0059171597633136145,0.0,-0.0062893081761006345,0.0,0.0,-0.012658227848101276,-0.012437810945273478,0.045871559633027366,0.012500000000000013,-0.20000000000000004,0.0,0.0,-0.0038610038610037783,0.0,0.0,0.011235955056179784
2019-04-10,-0.03225806451612906,0.0,0.06521739130434775,0.01438848920863311,0.0,0.06666666666666674,0.04444444444444436,0.038461538461538484,0.05882352941176459,0.3333333333333334,0.0,0.04545454545454529,0.0,0.0978260869565217,0.3200000000000001,0.07964601769911513,0.0,0.0,-0.005847953216374275,0.0,0.0,0.05172413793103453,0.006024096385542174,0.0,0.0,0.024999999999999883,0.02157360406091381,0.04347826086956513,0.0010204081632652843,-0.0065789473684210575,0.0,-0.023809523809523832,0.02083333333333336,0.012658227848101276,0.04081632653061228,0.05309734513274342,0.0,0.02015113350125935,0.11403508771929835,0.024691358024691242,0.0,0.0,0.0,0.007751937984496131,-0.0070028011204481535,0.0,-0.01111111111111112
2019-04-11,-0.03333333333333337,0.0,-0.04081632653061228,-0.0070921985815602905,-0.03278688524590167,-0.06250000000000007,0.0,0.009259259259259271,0.16666666666666666,0.2500000000000001,0.09999999999999996,-0.034782608695652015,-0.0050505050505050535,-0.029702970297029733,-0.09090909090909098,-0.03278688524590167,0.0,0.0,0.0,0.010989010989011,0.0,-0.03278688524590167,-0.017964071856287442,0.0,0.05263157894736847,-0.02439024390243891,-0.02484472049689454,-0.04166666666666659,0.0020387359836900685,-0.006622516556291397,-0.009259259259259271,-0.02439024390243891,0.0,-0.018750000000000017,-0.03921568627450984,-0.02521008403361347,-0.01282051282051283,-0.009876543209876552,-0.05511811023622052,0.0,0.2500000000000001,0.0,0.0,-0.007692307692307699,0.0028208744710861017,0.02000000000000001,0.0
2019-04-12,0.0,0.0,0.021276595744680868,-0.0142857142857143,0.0169491525423729,-0.06666666666666654,0.0,-0.009174311926605512,-0.04761904761904753,0.0,-0.09090909090909087,0.0,-0.0152284263959391,0.0,0.0,0.0338983050847458,0.0,0.0,-0.005882352941176476,0.005434782608695656,-0.046511627906976785,0.016949152542372895,0.012195121951219523,-0.008928571428571435,0.0,0.0,-0.006369426751592335,0.0,-0.0030518819938961713,0.0,0.009345794392523372,0.0,-0.04081632653061228,0.0,0.0,0.0,0.0,-0.00249376558603486,0.0,-0.024096385542168558,-0.20000000000000004,0.0,-0.03333333333333337,0.0,-0.004219409282700457,-0.00980392156862746,0.011235955056179784
