date,AAX-C20: CW AIRASIA X BERHAD (RHB),AAX-C21: CW AIRASIA X BERHAD (MACQ),AEON-CO: CW AEON CO. (M) BERHAD (CIMB),AEON-CP: CW AEON CO (M) BERHAD (RHB),AEON-CQ: CW AEON CO. (M) BERHAD (KIBB),AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB),AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC70: CW AIRASIA GROUP BERHAD (AM),AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB),AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB),AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC75: CW AIRASIA GROUP BERHAD (AM),AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB),AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ),AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB),AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB),AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB),BAT-CM: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB),BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB),BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ),BAUTO-CY: CW BERMAZ AUTO BERHAD (KIBB),BAUTO-CZ: CW BERMAZ AUTO BERHAD (RHB),BJTOTO-CX: CW BERJAYA SPORTS TOTO BERHAD (RHB),DRBHCOMC60: CW DRB-HICOM BERHAD (CIMB),DRBHCOMC62: CW DRB-HICOM BERHAD (MACQ),DRBHCOMC63: CW DRB-HICOM BERHAD (RHB),DRBHCOMC64: CW DRB-HICOM BERHAD (CIMB),DRBHCOMC66: CW DRB-HICOM BERHAD (MACQ),DRBHCOMC67: CW DRB-HICOM BERHAD (KIBB),DRBHCOMC68: CW DRB-HICOM BERHAD (MACQ),DRBHCOMC69: CW DRB-HICOM BERHAD (RHB),DRBHCOMC70: CW DRB-HICOM BERHAD (CIMB),DRBHCOMC71: CW DRB-HICOM BERHAD (MIBB),DRBHCOMC72: CW DRB-HICOM BERHAD (KIBB),DRBHCOMC73: CW DRB-HICOM BERHAD (AM),DRBHCOMC74: CW DRB-HICOM BERHAD (MACQ),DRBHCOMC75: CW DRB-HICOM BERHAD (CIMB),DRBHCOMC76: CW DRB-HICOM BERHAD (KIBB),GCB-CA: CW GUAN CHONG BERHAD (RHB),GCB-CB: CW GUAN CHONG BERHAD (RHB),GCB-CC: CW GUAN CHONG BERHAD (MIBB),GCB-CD: CW GUAN CHONG BERHAD (MACQ),GCB-CE: CW GUAN CHONG BERHAD (KIBB),GENM-C38: CW GENTING MALAYSIA BERHAD (RHB),GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C45: CW GENTING MALAYSIA BERHAD (AM),GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C53: CW GENTING MALAYSIA BERHAD (AM),GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB),GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ),GENTINGC51: CW GENTING BERHAD (CIMB),GENTINGC55: CW GENTING BERHAD (RHB),GENTINGC56: CW GENTING BERHAD (MACQ),GENTINGC57: CW GENTING BERHAD (MACQ),GENTINGC58: CW GENTING BERHAD (CIMB),GENTINGC59: CW GENTING BERHAD (RHB),GENTINGC60: CW GENTING BERHAD (KIBB),GENTINGC61: CW GENTING BERHAD (AM),GENTINGC62: CW GENTING BERHAD (MACQ),GENTINGC63: CW GENTING BERHAD (MIBB),GENTINGC64: CW GENTING BERHAD (KIBB),HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),NESTLE-CE: CW NESTLE (MALAYSIA) BERHAD (CIMB),PADINI-C1: CW PADINI HOLDINGS BERHAD (KIBB),PADINI-CV: CW PADINI HOLDINGS BERHAD (RHB),PADINI-CW: CW PADINI HOLDINGS BERHAD (MACQ),PADINI-CX: CW PADINI HOLDINGS BERHAD (RHB),PADINI-CY: CW PADINI HOLDINGS BERHAD (MACQ),PADINI-CZ: CW PADINI HOLDINGS BERHAD (MIBB),PETDAG-CW: CW PETRONAS DAGANGAN BERHAD (RHB),PETDAG-CX: CW PETRONAS DAGANGAN BERHAD (CIMB),PPB-CJ: CW PPB GROUP BERHAD (RHB),QL-CL: CW QL RESOURCES BERHAD (RHB),QL-CM: CW QL RESOURCES BERHAD (MACQ),QL-CN: CW QL RESOURCES BERHAD (CIMB),QL-CO: CW QL RESOURCES BERHAD (MIBB),SIME-C25: CW SIME DARBY BERHAD (MIBB),SIME-C27: CW SIME DARBY BERHAD (CIMB),SIME-C28: CW SIME DARBY BERHAD (RHB),SIME-C29: CW SIME DARBY BERHAD (MACQ),SIME-C30: CW SIME DARBY BERHAD (MACQ),SIME-C31: CW SIME DARBY BERHAD (KIBB),SIME-C32: CW SIME DARBY BERHAD (MIBB),SIME-C33: CW SIME DARBY BERHAD (CIMB),SIME-C34: CW SIME DARBY BERHAD (KIBB),UMW-C10: CW UMW HOLDINGS BERHAD (KIBB),UMW-C11: CW UMW HOLDINGS BERHAD (CIMB),UMW-C12: CW UMW HOLDINGS BERHAD (RHB),UMW-C13: CW UMW HOLDINGS BERHAD (CIMB),UMW-C14: CW UMW HOLDINGS BERHAD (KIBB),UMW-C15: CW UMW HOLDINGS BERHAD (MACQ),UMW-C16: CW UMW HOLDINGS BERHAD (RHB),UMW-C17: CW UMW HOLDINGS BERHAD (MACQ),UMW-C9: CW UMW HOLDINGS BERHAD (RHB)
2019-03-12,0.0,0.0,-0.10000000000000007,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,-0.2500000000000001,-0.05882352941176475,-0.07500000000000008,0.04761904761904767,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.09090909090909087,0.07692307692307697,0.0,0.07142857142857129,-0.07142857142857148,-0.07999999999999996,0.0,-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666674,-0.040000000000000036,0.07692307692307697,0.0,0.0,0.0,-0.05882352941176475,0.0,,-0.0181818181818182,-0.02631578947368424,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904767,0.0,0.0,0.02564102564102566,0.027777777777777804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,-0.03225806451612906,0.0,0.0,0.0,0.2500000000000001,,0.0,-0.5,0.0,-0.05263157894736847,0.0,0.0,-0.06250000000000007,0.0,0.0,0.08333333333333341,0.2352941176470587,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,-0.12499999999999993,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.1764705882352941,0.0,0.0,0.0,0.12499999999999993,0.08108108108108115,0.02272727272727275,0.0,0.0,0.07692307692307697,0.13333333333333347,0.04761904761904767,0.09999999999999996,0.09999999999999996,-0.07142857142857148,0.0,0.0,0.07692307692307697,0.04347826086956513,0.05882352941176459,0.0,0.0,0.0,-0.9090909090909092,0.0,0.0,-0.3333333333333333,0.06250000000000007,0.0,0.035714285714285546,0.0,0.0,0.0,0.0,0.0,,0.03703703703703707,0.027027027027027053,-0.06451612903225812,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703707,0.0,0.0,0.0,0.0,0.0,0.0,-0.3666666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666659,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1923076923076924,-0.22222222222222213,0.0,0.0,-0.2,0.0,-0.1666666666666666,0.0,0.0,0.0,-0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111124,,0.0,0.0,0.0,0.05263157894736847,0.0,0.02564102564102566,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999991,0.0,0.0,0.0,-0.055555555555555455,-0.05000000000000005,0.0,0.03225806451612906,0.0,0.0,-0.05882352941176475,-0.0454545454545455,-0.09090909090909087,0.0,0.0,0.0,0.0,0.28571428571428553,0.2916666666666667,0.16666666666666666,0.0,0.3333333333333334,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,0.0,0.06896551724137938,0.0,0.0,0.0,0.06250000000000007,0.0,,0.0,0.0,0.03448275862068969,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.0,0.024999999999999883,0.0,0.03703703703703707,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.0952380952380952,0.0,0.0,0.03333333333333337,-0.03333333333333337,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333341,0.0,0.0,-0.07692307692307697,-0.1904761904761904,-0.03703703703703707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024999999999999883,0.0,0.024999999999999883,0.0454545454545455,0.0454545454545455,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.4285714285714286,-0.3333333333333333,0.0,-0.02631578947368424,-0.04444444444444448,0.0,0.0,-0.07142857142857148,-0.06250000000000007,0.0,0.09999999999999996,-0.09090909090909087,0.0,0.0,0.0,0.0,-0.06451612903225812,0.023809523809523832,0.12499999999999993,0.4999999999999999,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.0,0.16129032258064513,0.08333333333333341,0.18181818181818185,0.04999999999999991,0.1764705882352941,0.4615384615384615,,0.0,0.0,-0.03333333333333337,,,0.0,0.0,0.0,-0.22222222222222213,-0.11111111111111106,0.0,0.0,-0.04347826086956525,-0.03571428571428574,0.0,-0.02439024390243891,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.1052631578947368,0.08333333333333341,0.0,-0.2,-0.04347826086956525,-0.06451612903225812,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07142857142857129,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06250000000000007,0.0,,0.0,0.0,0.0,-0.02439024390243891,0.0,0.024390243902439046,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.11111111111111124,0.0,0.0,0.0,0.11111111111111124,0.0,0.0,0.0,0.0,0.027027027027027053,0.0,0.0,0.0,0.0,0.06666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.4999999999999999,-0.0952380952380952,0.0,-0.055555555555555455,0.0,0.0,0.0,-0.05000000000000005,-0.1052631578947368,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.14285714285714274,0.12499999999999993,0.0,0.03225806451612906,0.0454545454545455,0.07407407407407393,0.0,0.04999999999999991,0.027027027027027053,-0.03571428571428574,0.048780487804878085,0.040000000000000036,0.05263157894736847,,0.0,0.0,0.0,0.05882352941176459,0.07692307692307697,0.05263157894736847,0.0,0.0454545454545455,0.03448275862068969,-0.06896551724137917,0.0,0.0,-0.10000000000000007,,0.0,0.0,0.09523809523809533,0.06666666666666674,0.0,0.0,-0.07692307692307697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666674,0.0,,0.0,0.0,0.0,0.0,0.0,-0.023809523809523832,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999991,0.0,-0.5,0.0,0.0,0.1052631578947368,0.046511627906976785,0.06250000000000007,0.035714285714285546,0.07692307692307697,0.0,0.09523809523809533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,-0.029411764705882373,0.0,-0.038461538461538484,-0.0952380952380952,-0.1052631578947368,-0.05882352941176475,,0.0,-0.02631578947368424,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,-0.023809523809523832,0.02631578947368424,0.0,0.0,-0.038461538461538484,-0.05000000000000005,,0.0,0.0,0.0,-0.055555555555555455,-0.07142857142857148,-0.10000000000000007,0.0,-0.04347826086956525,0.0,-0.03703703703703707,0.0,0.0,0.0,,0.0,0.0,-0.0869565217391305,-0.12499999999999993,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.02439024390243891,0.0,-0.0869565217391305,0.0
2019-03-20,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05882352941176475,0.0,-0.04444444444444448,0.0,0.0,0.0,-0.06250000000000007,-0.0869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,-0.034482758620689495,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.055555555555555455,0.04166666666666671,-0.12121212121212133,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.034482758620689495,0.0,,0.0,0.0,0.0,0.0,-0.11111111111111106,0.0,0.0,0.0,0.0,0.0,-0.04878048780487796,0.0,0.0,0.0,0.0,0.0,-0.06250000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666659,0.0,-0.06666666666666654,-0.038461538461538484,0.0,0.0,0.0,,0.0,0.0,0.0,0.07142857142857129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250000000000007,0.0,,,0.0,0.0,0.0,0.0,0.024999999999999883,0.0,0.0,0.0
2019-03-21,0.0,0.0,-0.12499999999999993,0.0,0.0,0.0,-0.0952380952380952,0.0,-0.5,0.0,0.0,-0.0952380952380952,-0.046511627906976785,0.0,0.0,0.0,0.0,0.0,-0.09090909090909087,0.0,0.0,0.0,0.0,-0.05882352941176475,0.0,-0.046511627906976785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137938,0.0,-0.040000000000000036,0.0,0.0,-0.06250000000000007,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0869565217391305,-0.06896551724137917,0.0,0.0,0.0,-0.07407407407407414,0.0,-0.040000000000000036,0.0,-0.13333333333333328,0.0,0.0,0.0,-0.05882352941176475,-0.15384615384615388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.024999999999999883,0.0,0.0,0.0,0.04761904761904767,0.0
2019-03-22,0.0,0.0,0.14285714285714274,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,-0.5,-0.06250000000000007,0.0,0.0,-0.04411764705882357,0.0,0.0,0.0,-0.04761904761904753,-0.10000000000000007,0.0,0.0,0.0,-0.06666666666666654,0.0,0.0,0.024390243902439046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666674,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.2500000000000001,0.0,0.0,-0.06250000000000007,0.0,-0.07407407407407414,0.0,0.0,-0.10256410256410266,0.0,0.0,0.0,-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.09090909090909087,-0.055555555555555455,-0.04347826086956525,0.0,-0.03571428571428574,0.0,0.0,0.0,-0.1666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999996,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,0.0,,,0.0,0.0,0.0,-0.02564102564102566,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.0,-0.12499999999999993,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,-0.06666666666666654,-0.0789473684210527,-0.07317073170731701,0.0,0.0,0.0,-0.13333333333333328,-0.05000000000000005,0.0,0.0,0.0,0.0,0.07142857142857129,0.0,0.0,-0.023809523809523832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,,-0.03571428571428574,-0.081081081081081,-0.03571428571428574,0.0,-0.03333333333333337,0.0,0.0,0.0,0.0,-0.12499999999999993,0.0,-0.06666666666666654,-0.04761904761904753,0.0,0.0,-0.05128205128205133,-0.08571428571428563,-0.07999999999999996,0.0,-0.04166666666666659,0.0,-0.07692307692307697,0.0,0.0,0.0,-0.06250000000000007,0.0,0.0,0.0,-0.09090909090909087,-0.07407407407407414,-0.040000000000000036,-0.22222222222222213,0.0,0.0,,0.0,0.0,0.0,-0.06666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055555555555555455,0.0,,,0.0,0.0,-0.07317073170731701,-0.02631578947368424,-0.02439024390243891,-0.0869565217391305,-0.0454545454545455,0.0
2019-03-26,0.0,0.0,-0.14285714285714296,0.0,0.0,0.0,0.13333333333333347,0.0,0.0,0.0,-0.07142857142857148,0.0,0.0,0.0,-0.17241379310344826,0.0,0.07692307692307697,0.0,0.0,0.0,0.3846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,0.0,0.0,0.0,0.04166666666666671,0.0,0.0,-0.06250000000000007,,0.0,0.0,0.0,-0.09090909090909087,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,0.0,-0.10000000000000007,-0.07999999999999996,0.0,-0.054054054054054106,-0.06250000000000007,-0.0869565217391305,0.0,-0.0869565217391305,-0.06250000000000007,-0.0833333333333333,0.0,0.0,0.0,-0.06666666666666654,-0.0833333333333333,0.0,0.0,-0.05000000000000005,0.0,0.0,-0.07142857142857148,0.0,0.0,,0.0,0.0,-0.04761904761904753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352935,0.0,,,0.0,0.0,0.0,0.0,-0.025000000000000026,0.0,0.0,0.0
2019-03-27,,0.0,0.0,0.0,0.0,0.0,-0.05882352941176475,0.0,0.0,0.0,0.0,0.0,0.0,-0.06153846153846159,-0.04166666666666659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09756097560975606,0.0,0.2500000000000001,0.0,,0.0,0.0,0.0,0.0,0.08000000000000007,0.03225806451612906,-0.038461538461538484,0.0,0.0,0.05882352941176459,0.06666666666666674,,0.0,0.0,-0.07407407407407414,-0.05000000000000005,0.0,,0.0,0.0,0.3333333333333334,0.0,0.0,-0.10714285714285723,-0.055555555555555455,0.0,0.0,-0.05714285714285704,-0.06666666666666654,-0.04761904761904753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.18181818181818185,-0.1764705882352941,-0.18181818181818185,-0.1052631578947368,-0.12,-0.0833333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736847,0.1999999999999999,,,0.0,0.0,-0.02631578947368424,-0.027027027027027053,-0.05128205128205133,0.0,-0.04761904761904753,
2019-03-28,,0.0,0.16666666666666682,0.0,0.0,0.0,-0.06250000000000007,0.0,0.0,0.0,-0.07692307692307697,-0.05714285714285704,-0.02631578947368424,0.0,0.0,0.0,-0.07142857142857148,-0.05263157894736847,-0.11111111111111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,,0.0,0.0,0.0,-0.055555555555555455,0.0,-0.06250000000000007,-0.12,-0.040000000000000036,0.0,-0.055555555555555455,0.0,,0.0,0.0,-0.040000000000000036,0.0,0.0,,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13953488372093026,0.0,-0.06666666666666654,-0.09090909090909087,0.0,0.0,0.0,0.0,0.22222222222222227,0.07142857142857129,0.05555555555555562,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000007,-0.0833333333333333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-03-29,,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0833333333333333,-0.09090909090909098,0.0,-0.03278688524590167,-0.04347826086956525,-0.2142857142857144,-0.15384615384615388,-0.11111111111111106,-0.12499999999999993,0.0,0.0,0.0,0.2,0.0,0.0,-0.027027027027027053,0.0,0.0,0.0,,0.0,0.0,0.0,0.05882352941176459,0.0,0.03333333333333337,0.0,0.0,0.0,0.0,0.0,,-0.1111111111111112,0.0,0.0,-0.1052631578947368,0.0,,0.0,0.0,0.0,-0.1666666666666666,0.0,-0.040000000000000036,-0.05882352941176475,0.0,0.0,-0.030303030303030325,-0.03571428571428574,-0.05000000000000005,-0.054054054054054106,0.0,0.0,-0.10000000000000007,0.0,0.0,0.0,-0.0833333333333333,-0.18181818181818185,0.0,0.0,-0.11764705882352952,-0.09090909090909087,-0.09090909090909087,-0.15384615384615388,0.0,0.1999999999999999,,0.0,0.0,0.04999999999999991,0.0,0.0,,0.0,0.0,0.0,0.0,-0.05882352941176475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555562,0.0,,,0.0,0.0,0.0,0.027777777777777804,0.027027027027027053,0.0,0.0,
2019-04-01,,,0.0,0.0,0.0,0.0,-0.1666666666666666,,,0.0,0.0,0.0,-0.081081081081081,-0.0338983050847458,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.055555555555555455,-0.12499999999999993,-0.07142857142857148,0.05555555555555562,0.0,-0.2500000000000001,,,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,0.0,0.0,0.05555555555555562,-0.05882352941176475,0.06250000000000007,-0.4,0.06250000000000007,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.20000000000000004,0.0,-0.04166666666666659,0.0,0.0,0.0,-0.06250000000000007,-0.1111111111111112,-0.05263157894736847,0.0,0.0,-0.14285714285714296,0.0,,0.0,0.0,0.0,0.0,0.0,-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,-0.4,,0.0,0.0,0.0,-0.054054054054054106,0.0,0.0,-0.05000000000000005,
2019-04-02,,,-0.2857142857142857,0.0,0.0,0.0,0.09999999999999996,,,0.0,0.0,0.03333333333333337,0.0,0.0,-0.0454545454545455,0.0,0.0,0.0,0.14285714285714274,0.0,,0.0,0.05882352941176459,0.0,0.0,0.02631578947368424,0.0,0.3333333333333334,,,0.0,0.0,0.0,0.0,-0.03703703703703707,0.0,0.0,0.0,0.0,0.06250000000000007,0.0,0.05555555555555562,-0.03921568627450984,0.0,0.0,0.0,-0.13793103448275856,,0.0,0.0,0.0,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.13333333333333328,0.0,0.06666666666666674,0.04999999999999991,0.04999999999999991,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06250000000000007,0.0,,0.0,0.0,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02631578947368424,0.0,0.0,
2019-04-03,,,0.0,0.0,0.0,0.0,-0.09090909090909087,,,0.0,0.0,0.0,0.0,0.0,-0.04761904761904753,0.0,0.0,0.0,0.0,-0.20000000000000004,,0.0,-0.055555555555555455,0.21428571428571425,0.15384615384615374,0.1025641025641025,0.0,0.2500000000000001,,,0.0,0.0,-0.6666666666666666,0.05882352941176459,0.0,0.06451612903225812,0.0,0.04166666666666671,0.0,0.05882352941176459,0.1764705882352941,0.0,0.14285714285714302,0.029411764705882214,0.08333333333333341,0.11764705882352935,0.0,,0.0,0.0,0.0,0.0,0.0,0.08695652173913039,0.06250000000000007,-0.0869565217391305,0.0,0.06666666666666674,0.2083333333333333,0.11111111111111124,0.0,0.0,0.08333333333333341,0.11111111111111124,,0.0,0.0,0.3636363636363636,0.3333333333333333,0.0,0.31249999999999994,0.2500000000000001,0.2380952380952382,0.14285714285714285,0.2727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09090909090909087,0.0,0.0,0.0,0.0,-0.038461538461538484,,0.0,0.0,0.0,-0.14285714285714296,0.0,-0.11764705882352952,-0.18181818181818185,0.0,,0.0,0.0,0.0,-0.02857142857142844,-0.027027027027027053,0.0,-0.05263157894736847,
2019-04-04,,,-0.20000000000000004,0.0,0.0,0.0,0.09999999999999996,,,0.0,0.09090909090909087,-0.06451612903225812,-0.029411764705882373,0.0,0.0,0.0,-0.09090909090909087,0.0,0.0,0.0,,0.0,-0.05882352941176475,0.11764705882352935,0.06666666666666674,0.11627906976744184,0.0,0.6,,,1.0,0.0,0.0,0.22222222222222227,0.0,0.1818181818181818,0.09090909090909087,0.1200000000000001,0.1052631578947368,0.11111111111111124,0.04999999999999991,0.1052631578947368,0.0,0.0,0.038461538461538484,0.0,0.15999999999999992,,0.0,0.0,0.0,-0.20000000000000004,0.0,-0.040000000000000036,-0.05882352941176475,-0.04761904761904753,-0.1923076923076924,0.0,-0.06896551724137917,-0.05000000000000005,0.0285714285714286,0.0,-0.07692307692307697,-0.10000000000000007,,0.0,0.0,-0.2,-0.1666666666666666,0.0,0.0,-0.10000000000000007,0.0,0.0,-0.07142857142857148,0.0,0.0,0.05555555555555562,0.0,0.0,0.0,0.07142857142857129,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029411764705882214,0.0,0.0,0.11111111111111124,
