date,ACME HOLDINGS BERHAD,AMCORP PROPERTIES BERHAD,AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A,AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B,AMVERTON BERHAD,ARK RESOURCES HOLDINGS BERHAD,ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021,ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022,ASIAN PAC HOLDINGS BHD,AYER HOLDINGS BERHAD,BCB BHD,BERJAYA ASSETS BERHAD,BERJAYA ASSETS BERHAD - WARRANTS B 2018/2023,BERTAM ALLIANCE BHD,BINA DARULAMAN BHD,COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,COUNTRY HEIGHTS HOLDINGS BHD,COUNTRY VIEW BHD,CRESCENDO CORPORATION BHD,DAIMAN DEVELOPMENT BHD,DAMANSARA REALTY BHD,DAMANSARA REALTY BHD-WARRANT A 2017/2020,DPS RESOURCES BERHAD - WARRANTS B 2015/2025,DPS RESOURCES BHD,EASTERN & ORIENTAL BERHAD - WARRANTS B 15/19,EASTERN & ORIENTAL BHD,ECO WORLD DEVELOPMENT GROUP BERHAD,ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022,ECO WORLD INTERNATIONAL BERHAD,ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022,ECOFIRST CONSOLIDATED BHD,ECOFIRST CONSOLIDATED BHD-WARRANTS 14/19,ENCORP BHD,ENRA GROUP BERHAD,EUPE CORPORATION BHD,EWEIN BERHAD,FARLIM GROUP (M) BHD,GLOBAL ORIENTAL BERHAD,GLOBAL ORIENTAL BERHAD-WA 2014/2019,GLOMAC BHD,GRAND HOOVER BHD,GROMUTUAL BHD,GSB GROUP BHD,GUOCOLAND (MALAYSIA) BHD,HCK CAPITAL GROUP BERHAD,HCK CAPITAL GROUP BERHAD - WARRANTS,HUA YANG BHD,I-BERHAD-WARRANTS A 14/19,I-BHD,IBRACO BHD,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,IDEAL UNITED BINTANG INTERNATIONAL BERHAD-WARRANTS B 2016/2021,IGB BERHAD,IGB BERHAD - REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2018/2025,IGB BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS) 2015/2020,IOI PROPERTIES GROUP BERHAD,ISKANDAR WATERFRONT CITY BERHAD,IVORY PROPERTIES GROUP BERHAD,JIANKUN INTERNATIONAL BERHAD,JIANKUN INTERNATIONAL BERHAD - WARRANTS A,JKG LAND BERHAD,KARAMBUNAI CORP BHD,KARAMBUNAI CORP BHD -WC 13/23,KEN HOLDINGS BHD,KSL HOLDINGS BHD,LAND & GENERAL BHD,LBI CAPITAL BHD,LBS BINA GROUP BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES,LBS BINA GROUP BERHAD - WARRANTS B,LBS BINA GROUP BHD,LIEN HOE CORPORATION BHD,MAGNA PRIMA BERHAD-WARRANTS B 15/20,MAGNA PRIMA BHD,MAH SING GROUP BERHAD - WARRANTS C,MAH SING GROUP BHD,MAJUPERAK HOLDINGS BHD,MALAYSIA PACIFIC CORP BHD,MALAYSIAN RESOURCES CORPORATION BERHAD,MALAYSIAN RESOURCES CORPORATION BERHAD - WARRANTS B 2017/2027,MALTON BHD,MATRIX CONCEPTS HOLDINGS BERHAD - WARRANTS A,MATRIX CONCEPTS HOLDINGS BHD,MB WORLD GROUP BERHAD,MCT BERHAD,MEDA INC. BHD,MEDA INC. BHD- WARRANTS C 14/24,MEDA INC. BHD-WARRANTS 11/21,MEDA INC.BHD-WB 2012/2022,MENANG CORPORATION (M) BHD,MENANG CORPORATION (M) BHD-WARRANTS B 14/19,MERIDIAN BERHAD,MERIDIAN BERHAD - WARRANTS 2011/2021,MERIDIAN BERHAD - WARRANTS 2012/2022,MERIDIAN BERHAD - WARRANTS 2014/2024,MK LAND HOLDINGS BHD,MKH BERHAD,MUI PROPERTIES BHD,MULTI-USAGE HOLDINGS BHD,NAIM HOLDINGS BHD,ORIENTAL INTEREST BHD,OSK HOLDINGS BERHAD-WARRANTS C 15/20,OSK HOLDINGS BHD,PARAMOUNT CORPORATION BHD,PASDEC HOLDINGS BERHAD - WARRANTS A 2018/2023,PASDEC HOLDINGS BHD,PEGASUS HEIGHTS BERHAD,PLB ENGINEERING BHD,PLENITUDE BHD,RAPID SYNERGY BHD,S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS-I),S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES B (RCPS-I B),SAPURA RESOURCES BHD,SBC CORPORATION BHD,SEAL INCORPORATED BHD,SELANGOR DREDGING BHD,SELANGOR PROPERTIES BHD,SENTORIA GROUP BERHAD,SENTORIA GROUP BERHAD-WARRANTS A,SENTORIA GROUP BERHAD-WARRANTS B 2018/2025,SHL CONSOLIDATED BHD,SIME DARBY PROPERTY BERHAD,SOUTH MALAYSIA INDUSTRIES BHD,SP SETIA BHD,SUNSURIA BERHAD,SUNSURIA BERHAD - WARRANTS A 2015/2020,SYMPHONY LIFE BERHAD,SYMPHONY LIFE BERHAD-WB 13/20,TA GLOBAL BHD,TADMAX RESOURCES BERHAD,TALAM TRANSFORM BERHAD,TAMBUN INDAH LAND BERHAD,TANCO HOLDINGS BERHAD - WARRANTS B 2018/2021,TANCO HOLDINGS BHD,THRIVEN GLOBAL BERHAD,THRIVEN GLOBAL BERHAD-WARRANTS B 15/20,TIGER SYNERGY BERHAD,TIGER SYNERGY BERHAD - WARRANTS 2016-2021,TITIJAYA LAND BERHAD,TITIJAYA LAND BERHAD - ICPS 2017/2022,TROPICANA CORP BHD-WA 09/19,TROPICANA CORPORATION BERHAD,UEM SUNRISE BERHAD,UOA DEVELOPMENT BERHAD,WMG HOLDINGS BERHAD,Y&G CORPORATION BHD,Y&G CORPORATION BHD - WARRANTS A 14/19,YNH PROPERTY BHD,YONG TAI BERHAD - ICPS 2016/2026,YONG TAI BERHAD - WARRANTS 2015/2020,YONG TAI BHD,YTL LAND & DEVELOPMENT BHD
2019-02-26,0.0,-0.009615384615384623,0.0,0.0,0.0,0.0,0.0,0.22222222222222227,-0.04166666666666659,0.0,0.0,-0.03225806451612906,-0.07692307692307697,0.0943396226415093,0.0,0.0,0.00671140939597316,-0.03333333333333336,-0.023437500000000017,0.0,-0.0674157303370787,-0.15789473684210525,0.0,0.0,0.0,-0.016949152542372895,0.0050761421319797,-0.05000000000000005,-0.012658227848101276,-0.03333333333333337,0.0,0.16666666666666682,-0.06024096385542161,0.0,-0.015873015873015886,-0.015037593984962419,0.0,-0.027027027027027053,1.0,0.0,0.0,0.0,-0.02857142857142844,0.0,0.0,0.0,-0.012195121951219388,0.0,-0.022471910112359567,-0.006944444444444451,-0.022900763358778647,-0.06451612903225812,0.0,0.0,0.0,0.012422360248447076,-0.032520325203252064,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941025,-0.017543859649122823,0.03333333333333337,0.04166666666666671,0.0,0.0,-0.007352941176470593,-0.017543859649122633,-0.07692307692307697,-0.01111111111111112,0.0,0.0,0.0,0.0,-0.02439024390243891,-0.01960784313725492,-0.027522935779816536,-0.03225806451612906,0.0,0.0,0.0,-0.05000000000000005,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-0.008000000000000007,0.0,0.059523809523809576,-0.021739130434782625,0.0,-0.1666666666666666,0.02645502645502648,0.0,-0.06250000000000007,0.0,0.0,0.0,0.0,-0.0017543859649122432,0.0,0.0,0.0,0.0,-0.027777777777777804,-0.0075187969924812095,0.0016077170418007515,0.046511627906976785,0.0,0.0,0.008403361344537823,-0.008547008547008555,-0.055555555555555455,0.007843137254901971,-0.051851851851851885,0.0,0.0,0.4000000000000001,-0.01851851851851853,-0.02040816326530614,0.16666666666666682,0.0,0.0,-0.0833333333333333,-0.02272727272727275,-0.06250000000000007,0.0,0.0,-0.030303030303030325,0.0,-0.22222222222222213,-0.0057803468208092535,0.0,0.0043478260869566215,0.04166666666666671,0.0,0.0,-0.01612903225806453,-0.040000000000000036,-0.10714285714285723,-0.07042253521126751,-0.012345679012345687
2019-02-27,0.0,0.009708737864077678,0.02000000000000001,0.0,0.05000000000000005,0.013157894736842115,0.0,0.0,0.0,0.0,0.03333333333333337,0.016666666666666684,0.0,-0.06896551724137917,0.042253521126760604,0.0,0.006666666666666672,0.006896551724137937,0.024000000000000014,0.0,-0.024096385542168558,-0.06250000000000007,0.0,-0.07142857142857148,0.0,0.005747126436781614,0.0,-0.02631578947368424,0.0,0.03448275862068969,-0.016666666666666684,-0.4285714285714286,-0.05128205128205133,0.0,0.008064516129032265,0.030534351145038195,-0.040000000000000036,0.0,0.0,0.013333333333333345,-0.016260162601626032,-0.01785714285714287,0.029411764705882214,0.0,-0.007812500000000007,0.0,0.012345679012345552,0.0,-0.022988505747126457,0.0,0.015625000000000014,0.10344827586206894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555562,0.0,0.014492753623188418,-0.005952380952380958,-0.03225806451612906,0.006666666666666672,0.0,-0.02000000000000001,0.007407407407407414,0.0,0.027777777777777804,0.03370786516853935,0.0,0.0,0.0,0.0,-0.006250000000000006,-0.02000000000000001,-0.05660377358490571,0.0,0.0050761421319797,0.0,0.0,-0.017543859649122633,-0.1666666666666666,0.0,0.0,-0.01282051282051283,0.0,,,,,-0.02439024390243891,0.01612903225806453,0.027027027027027053,0.011235955056179784,0.04444444444444436,0.0,0.0,0.015463917525773209,0.01851851851851853,0.0,0.0,0.0,0.0,-0.00671140939597316,0.028119507908611462,0.0,0.0,-0.04411764705882357,0.00980392156862746,0.0,0.015151515151515162,0.0,-0.02222222222222224,0.0,-0.375,0.0,0.008620689655172422,-0.029411764705882373,-0.03501945525291823,-0.007812500000000007,0.0,0.01282051282051283,0.0,0.018867924528301903,0.0,-0.14285714285714296,0.0,0.0,0.0,-0.0232558139534884,0.0,0.0,0.0,-0.015625000000000014,0.0,0.0,0.0,0.0059171597633136145,0.004329004329004236,-0.040000000000000036,0.0,0.0,0.016393442622950834,-0.06249999999999994,-0.040000000000000036,0.015151515151515162,0.024999999999999883
2019-02-28,0.0,0.009615384615384623,-0.01960784313725492,0.0,-0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703707,0.06756756756756763,-0.07228915662650595,-0.013245033112582794,0.020547945205479468,0.0,0.0,-0.04938271604938276,-0.13333333333333328,0.0,-0.07692307692307697,0.0,-0.01714285714285716,-0.040404040404040435,0.0,-0.01282051282051283,-0.03333333333333337,0.0,0.0,0.0,0.0,-0.03200000000000003,-0.02962962962962965,0.04166666666666671,-0.027777777777777804,0.0,0.013157894736842115,0.0,0.0,-0.02857142857142844,-0.025000000000000026,-0.007874015748031503,0.0,-0.012195121951219388,-0.3333333333333333,-0.011764705882352951,-0.006993006993007,-0.038461538461538484,-0.10416666666666664,0.0,0.0,0.0,-0.012269938650306624,-0.07563025210084022,-0.02272727272727275,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,-0.011976047904191628,0.03333333333333337,0.0,0.0,0.0,0.0,0.0,-0.027027027027027053,-0.04347826086956525,0.0,0.0,-0.02127659574468076,0.0,-0.018867924528301903,-0.04081632653061228,-0.030000000000000027,-0.03333333333333337,-0.0050505050505050535,0.0,0.0,0.035714285714285546,0.0,0.0,0.0,-0.05194805194805199,-0.5,,,,,0.0,-0.007936507936507943,0.0,-0.06666666666666672,-0.06382978723404249,0.0,0.0,-0.0203045685279188,-0.022727272727272846,-0.06666666666666654,-0.012500000000000013,0.0,0.0,0.0,0.015384615384615512,0.0,0.0,0.0,-0.009708737864077678,0.0,-0.014925373134328368,0.0,0.0,0.0,0.09999999999999996,0.0,-0.10256410256410248,0.030303030303030325,-0.07661290322580643,-0.007874015748031503,0.0,0.0,0.0,-0.0555555555555556,0.0,0.0,-0.012903225806451623,0.1999999999999999,0.0,-0.023809523809523832,-0.06666666666666654,0.0,0.0,0.0,0.0,-0.14285714285714296,0.005813953488372097,-0.035294117647058865,-0.017241379310344845,0.0,0.0,0.0,-0.0241935483870968,-0.04444444444444448,-0.04166666666666659,-0.014925373134328368,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.16883116883116886,0.0,0.0,0.04347826086956513,0.0,-0.03225806451612906,0.0,0.0,0.0,-0.1392405063291139,0.038961038961039,0.0,0.0,-0.015625000000000014,0.0,0.06493506493506485,0.23076923076923075,-0.14285714285714296,0.0,0.0,0.0,0.021052631578947392,0.0,-0.019480519480519497,-0.034482758620689495,0.0169491525423729,0.2500000000000001,-0.027027027027027053,0.0,0.0,-0.03816793893129775,-0.02666666666666669,0.0285714285714286,0.0,-0.012987012987012998,0.0,-0.0181818181818182,-0.029411764705882373,0.01282051282051283,-0.015873015873015886,0.0,0.012345679012345552,0.0,0.011904761904761916,0.0,-0.016000000000000014,-0.0232558139534884,0.0,0.0,0.0,-0.04347826086956525,0.0909090909090908,-0.0232558139534884,0.0,0.0,0.06666666666666674,-0.055555555555555455,0.0,0.0,0.012121212121212132,-0.03225806451612906,0.013245033112582794,0.0,0.0,0.0,0.0,0.0,0.005681818181818186,0.0,-0.040000000000000036,0.0,0.0,0.006410256410256415,-0.02127659574468076,0.010309278350515474,0.0,0.0,-0.047337278106508784,0.0,0.03448275862068969,0.0,0.0,0.0,0.0,0.0,,,,,-0.025000000000000026,0.0,-0.02631578947368424,0.0,0.06818181818181812,0.0,0.0,0.015544041450777216,0.0,0.07142857142857129,0.0,0.0,0.06956521739130443,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142844,0.0,0.0,-0.011363636363636373,0.0,0.0,0.0,-0.04761904761904767,0.0,-0.03493449781659392,0.007936507936507943,0.0,0.0,-0.14285714285714296,0.01960784313725492,-0.02083333333333336,0.0,0.0,-0.1666666666666666,0.0,0.048780487804878085,0.0,-0.06250000000000007,0.0,0.0,0.0,-0.1666666666666666,0.011560693641618507,0.0,-0.01315789473684202,-0.04166666666666659,0.0,0.0,-0.008264462809917363,-0.06976744186046505,0.0,0.015151515151515162,-0.03658536585365844
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.09999999999999996,0.0,0.0,0.0,0.0,0.03333333333333337,0.016393442622950834,-0.0833333333333333,0.0,0.014705882352941025,-0.05000000000000005,0.00671140939597316,0.0,0.0,0.0,0.048780487804878085,0.06250000000000007,0.0,0.08333333333333341,0.0,-0.005813953488372097,-0.005154639175257737,0.0,0.006622516556291397,0.035714285714285546,-0.016666666666666684,0.0,0.15277777777777776,0.0,0.008264462809917363,0.015873015873015886,0.013698630136986314,-0.027777777777777804,0.0,0.013157894736842115,0.0,0.01851851851851853,0.21212121212121213,0.0,0.008064516129032265,0.0,0.0,0.0,0.023529411764705903,0.0,0.016260162601626032,-0.035714285714285615,0.0,0.0,0.0,-0.019480519480519497,0.18333333333333326,0.04761904761904767,0.0,0.0,-0.06250000000000007,-0.05882352941176475,0.0,0.0,0.005988023952095814,0.03333333333333337,0.01960784313725492,0.0,0.0,0.0,0.0,0.0,-0.005649717514124299,0.2500000000000001,-0.015625000000000014,0.0,0.0,0.006369426751592361,0.0,0.08163265306122458,0.0,-0.0050761421319797,0.012422360248447076,0.0,-0.016666666666666684,0.0,0.0,0.0,0.0958904109589042,0.0,,,,,0.0,0.0,0.0,0.0,0.031914893617021316,0.0,0.09999999999999996,-0.005102040816326535,-0.0046511627906975755,0.0,0.012658227848101276,0.0,-0.08130081300813015,-0.006756756756756763,-0.028619528619528763,0.0,-0.006410256410256415,0.0,0.0,0.0,0.007575757575757581,0.0,-0.06896551724137924,-0.5,0.0,-0.016666666666666684,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418306,0.0,0.0,-0.0232558139534884,-0.14285714285714296,0.06666666666666674,0.0,0.015873015873015886,0.0,0.1999999999999999,-0.01714285714285716,0.018292682926829285,-0.0088888888888889,0.04347826086956513,0.0,0.0,0.0,0.0,-0.0869565217391305,0.0,0.012658227848101276
2019-03-05,0.0,0.009523809523809532,0.02000000000000001,0.0,0.0,0.0,0.0,0.0,-0.04166666666666659,0.0,0.0,-0.06451612903225812,0.0,0.0,-0.0434782608695651,0.0,-0.006666666666666672,0.0,0.015873015873015886,0.0,-0.0232558139534884,-0.11764705882352952,0.0,0.0,0.0,-0.029239766081871368,-0.015544041450777216,-0.027027027027027053,-0.03947368421052635,0.0,0.0,-0.4000000000000001,-0.024096385542168558,0.013071895424836612,-0.016393442622950834,-0.046875000000000035,0.0,0.0,0.0,-0.012987012987012998,0.0,0.0,-0.05000000000000005,0.0,0.0,0.0,-0.04878048780487796,0.0,-0.04597701149425292,0.0,-0.040000000000000036,0.012345679012345552,-0.003999999999999915,0.0,0.0,-0.033112582781456984,-0.03521126760563368,0.0,0.0,0.0,0.06666666666666674,0.0,0.0,0.0,0.017857142857142873,-0.03225806451612906,0.07051282051282043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005296,0.0,0.0,0.0,0.0,-0.03773584905660381,-0.034482758620689495,0.0,0.0,0.0,-0.0169491525423729,0.0,0.0,0.0,-0.012500000000000013,1.0,,,,,0.0,0.0,0.0,0.0714285714285715,-0.03608247422680405,0.0,-0.18181818181818185,0.0,0.009345794392523372,0.0,0.012500000000000013,-0.2500000000000001,0.008849557522123902,0.01360544217687076,0.01039861351819766,0.01111111111111112,0.0,0.0,0.0,0.0,-0.015037593984962419,0.0,0.0,0.0,0.0,0.0,0.05527638190954779,0.0,-0.009049773755656116,-0.015748031496063006,0.09999999999999996,-0.012658227848101276,0.0,-0.038461538461538484,0.0,0.16666666666666682,-0.006493506493506499,0.0,0.0,0.023809523809523832,0.0,0.0,0.0,-0.015625000000000014,0.0,-0.1666666666666666,0.0,0.005988023952095814,-0.0044843049327353305,0.0,0.0,0.0,-0.04166666666666671,0.0,-0.0952380952380952,0.0,0.0
2019-03-06,0.0,-0.009433962264150952,-0.01960784313725492,0.0,0.02000000000000001,0.010101010101010107,0.0,0.0,0.0,0.07142857142857137,-0.096774193548387,0.017241379310344845,0.09090909090909087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761916,0.06666666666666674,0.0,0.0,0.0,0.030120481927710867,0.0,0.0,0.013698630136986314,0.0,0.0169491525423729,0.3333333333333334,-0.03703703703703707,0.0,0.05833333333333339,0.024590163934426253,0.013513513513513526,0.0285714285714286,0.0,0.0,-0.016528925619834725,0.0181818181818182,0.02631578947368424,0.0,0.0,0.0,0.01282051282051283,0.0,0.012048192771084348,0.0,-0.008333333333333342,-0.02439024390243891,0.0,0.009230769230769173,0.0,0.041095890410958937,0.04379562043795608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058479532163742735,0.03333333333333337,-0.023952095808383256,0.0,0.02040816326530614,0.0,0.0,0.0,0.0,-0.4000000000000001,0.0,-0.0869565217391305,0.0,0.0569620253164556,0.06521739130434775,0.00980392156862746,0.035714285714285546,0.0,0.0,0.007575757575757581,0.05172413793103453,0.0,0.0,0.0,-0.025316455696202552,-0.5,,,,,0.0,0.008000000000000007,-0.027027027027027053,0.0666666666666666,0.016042780748662996,0.0,0.0,-0.02051282051282053,-0.013888888888889004,-0.06666666666666654,0.0,0.3333333333333334,0.0,-0.00671140939597316,-0.013722126929674113,0.0,0.0,0.0,-0.00980392156862746,0.0,0.007633587786259549,0.0,0.012345679012345552,0.0,0.0,0.0,0.028571428571428595,-0.029411764705882373,0.0,0.024000000000000014,0.0,0.05128205128205118,0.16666666666666682,0.02000000000000001,0.0,0.14285714285714274,-0.006535947712418306,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015886,0.14285714285714274,0.0,0.011627906976744195,0.011904761904761916,0.0,0.0,0.0,0.0,0.05217391304347832,0.0,0.05263157894736847,0.014925373134328368,-0.012500000000000013
2019-03-07,0.08695652173913039,-0.009523809523809532,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956513,0.0,-0.01785714285714287,0.0338983050847458,0.0,0.0,0.045454545454545324,0.0,0.00671140939597316,0.01342281879194632,-0.007812500000000007,0.0,0.1647058823529412,0.2500000000000001,0.0,0.0,0.0,0.0233918128654971,0.0,0.027777777777777804,0.013513513513513526,0.0,-0.016666666666666684,0.0,0.0,0.0,0.02362204724409451,-0.008000000000000007,-0.02666666666666669,0.0,0.0,-0.013157894736842115,0.0,0.053571428571428416,-0.07692307692307697,-0.012658227848101276,-0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000000000013,0.004016064257028026,0.0,0.03603603603603586,-0.0065789473684210575,-0.006993006993007,-0.0454545454545455,-0.07692307692307697,0.0,0.0,0.0,0.2500000000000001,0.0,0.005524861878453044,-0.03225806451612906,-0.012269938650306624,0.0,-0.040000000000000036,-0.022058823529411783,-0.01785714285714287,0.0,0.02272727272727275,0.3333333333333334,-0.021052631578947267,0.04761904761904767,0.0,0.005988023952095814,-0.02040816326530614,0.0,-0.034482758620689495,-0.005102040816326535,0.006134969325153381,0.0,0.0,0.0,0.0,0.0,0.012987012987012998,1.0,,,,,-0.05128205128205133,0.0714285714285715,0.0,0.0,-0.005263157894736847,0.0,0.0,0.026178010471204213,-0.028169014084507067,0.0,0.0,-0.2500000000000001,0.0,0.0,0.00695652173913044,0.0,0.0,-0.007692307692307699,0.00990099009900991,0.05882352941176459,0.0,0.0,0.0,0.0,0.0,0.0,0.01851851851851853,0.0,0.022831050228310626,0.015625000000000014,0.0,-0.02439024390243891,0.0,-0.03921568627450984,0.0,0.0,0.0065789473684210575,0.0,-0.09090909090909087,0.0232558139534884,0.08333333333333341,0.0,0.0,0.0,-0.12499999999999993,0.0,0.005747126436781614,-0.011764705882352951,-0.018018018018018032,0.0,0.0,0.0,0.016528925619834725,0.024999999999999883,0.0,0.10294117647058816,-0.012658227848101276
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666659,0.0,0.0181818181818182,0.016393442622950834,0.0,0.0,0.014492753623188418,0.0,-0.006666666666666672,0.0,0.0,0.0,-0.07070707070707066,-0.10000000000000007,0.0,0.0,0.0,-0.01714285714285716,-0.010526315789473694,0.0,0.013333333333333345,0.03448275862068969,0.0,0.0,-0.01282051282051283,0.0,0.0,-0.008064516129032265,0.0,0.027777777777777804,0.0,0.0,0.008403361344537823,0.0,0.05555555555555562,-0.038461538461538484,0.0,0.0,0.025316455696202552,0.0,0.0,-0.007042253521126767,0.008403361344537823,-0.012345679012345687,0.0,-0.02439024390243891,-0.02608695652173896,0.0,-0.007042253521126767,0.0,0.08333333333333341,0.0,-0.06250000000000007,0.0,-0.20000000000000004,0.0,0.005494505494505499,0.0,0.006211180124223607,0.0,-0.1666666666666666,0.015037593984962419,0.0181818181818182,0.0,-0.02222222222222224,0.0,0.016129032258064408,-0.02272727272727275,0.0,-0.005952380952380958,-0.04166666666666659,-0.009708737864077678,0.0,0.0051282051282051325,0.0,0.0,-0.016393442622950834,0.0,0.0,0.0,-0.02564102564102566,0.0,,,,,0.0,-0.007407407407407414,-0.027777777777777804,0.0,0.0,0.0,0.0,-0.015306122448979604,0.024154589371980808,0.0,-0.03703703703703707,0.6666666666666669,0.0,0.0,-0.015544041450777176,-0.010989010989011,0.045161290322580684,-0.038759689922480654,-0.00980392156862746,0.0,-0.007575757575757581,0.0,0.0,0.0,0.0,0.0,-0.04545454545454549,0.0,0.004464285714285619,0.0,0.0,-0.012500000000000013,0.0,0.02040816326530614,0.0,-0.12499999999999993,0.006535947712418306,0.0,0.0,-0.02272727272727275,0.0,-0.06250000000000007,0.0,0.0,0.0,0.0,0.01714285714285716,-0.005952380952380958,-0.0045871559633028575,0.0,0.0,0.0,0.0,-0.02439024390243891,0.04999999999999991,-0.05333333333333338,0.0
2019-03-11,0.0,0.0,-0.02000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903225806453,0.08333333333333341,0.0,-0.02857142857142844,0.07894736842105256,-0.00671140939597316,0.0,0.0,0.0,0.04347826086956513,0.05555555555555562,0.0,0.0,0.0,-0.011627906976744195,-0.01063829787234032,-0.054054054054054106,-0.0065789473684210575,-0.03333333333333337,0.0,-0.5,-0.06493506493506497,0.0,-0.015384615384615398,-0.040650406504065074,-0.027397260273972632,-0.027027027027027053,-0.5,-0.013333333333333345,0.0,-0.1016949152542372,0.07894736842105256,-0.013333333333333345,0.0,0.0,0.0,0.0,0.03571428571428575,0.0,-0.06666666666666654,-0.08750000000000008,0.003999999999999915,0.0,0.0,-0.026490066225165587,0.04964539007092203,0.04761904761904767,0.0,0.0,0.0,0.12499999999999993,0.0,-0.03571428571428559,0.016393442622950834,0.0,0.0,0.0,0.0,-0.007407407407407414,0.0,0.11111111111111124,0.0,0.0,-0.015873015873015768,-0.0232558139534884,0.0,-0.023952095808383256,0.0,0.00980392156862746,0.0,0.0,-0.0060975609756097615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.054054054054054106,-0.02238805970149256,0.0,0.08333333333333341,-0.05291005291005285,0.0,0.0,-0.010362694300518144,0.014150943396226322,0.0,0.0,0.0,0.0,-0.006756756756756763,-0.005263157894736885,0.0,-0.012345679012345687,0.04838709677419359,-0.00990099009900991,-0.027777777777777804,0.0,-0.001605136436597219,0.0,0.0,0.0,0.0169491525423729,-0.019047619047619063,0.0,0.0,-0.038461538461538484,-0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-0.006493506493506499,0.0,0.0,-0.0232558139534884,-0.07692307692307697,0.06666666666666674,0.0,-0.015625000000000014,0.0,0.0,-0.022471910112359567,-0.005988023952095814,0.0,0.0,0.0,0.0,-0.024390243902439046,0.0,-0.04761904761904753,-0.028169014084507067,0.0
