date,ALAM MARITIM RESOURCES BERHAD - WARRANTS 2019/2022,ALAM MARITIM RESOURCES BHD,BARAKAH OFFSHORE PETROLEUM BHD,BUMI ARMADA BERHAD,CARIMIN PETROLEUM BERHAD,COASTAL CONTRACTS BHD,DAYA MATERIALS BHD,DAYANG ENTERPRISE HOLDINGS BHD,DELEUM BHD,DIALOG GROUP BHD,HANDAL RESOURCES BERHAD,HENGYUAN REFINING COMPANY BERHAD,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCUS PETROLEUM BHD,ICON OFFSHORE BERHAD,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM GROUP BHD,MALAYSIA MARINE AND HEAVY ENG,PERDANA PETROLEUM BERHAD,PERISAI PETROLEUM TEKNOLOGI,PETRA ENERGY BHD,PETRON MALAYSIA REFINING & MARKETING BERHAD,REACH ENERGY BHD,REACH ENERGY BHD-WARRANTS A 14/22,SAPURA ENERGY BERHAD,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SCOMI ENERGY SERVICES BHD,SCOMI GROUP BERHAD - WARRANTS B,SCOMI GROUP BHD,SERBA DINAMIK HOLDINGS BERHAD,SINO HUA-AN INTERNATIONAL BHD,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC RESOURCES BHD,T7 GLOBAL BERHAD,TH HEAVY ENGINEERING BERHAD,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,UZMA BHD,VELESTO ENERGY BERHAD,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,WAH SEONG CORPORATION BHD,YINSON HOLDINGS BHD
2019-03-12,,0.13636363636363635,0.04999999999999991,0.15151515151515146,0.03225806451612906,0.024000000000000014,0.0,0.08552631578947363,-0.0181818181818182,0.006309148264984233,0.015151515151515162,0.013071895424836612,0.01111111111111112,0.02000000000000001,0.05882352941176459,0.0,0.04999999999999991,0.02666666666666669,0.03448275862068969,0.0,-0.01851851851851853,0.003016591251885439,0.03448275862068969,0.1999999999999999,0.03174603174603177,-0.027027027027027053,0.0,0.0,0.0,-0.11111111111111106,-0.005235602094240842,0.0,0.0,-0.5,0.059405940594059466,0.0,0.0,0.015463917525773209,0.08928571428571416,0.09999999999999996,0.0,-0.002252252252252404
2019-03-13,,0.2,0.19047619047619047,0.02631578947368424,0.0437499999999999,0.015625000000000014,0.0,0.02424242424242427,0.04629629629629613,0.0031347962382445864,0.07462686567164169,0.009677419354838646,0.010989010989011,0.0,0.11111111111111124,0.3333333333333334,0.09523809523809533,0.05194805194805199,0.5000000000000001,0.0,0.10377358490566026,-0.004511278195488759,0.10000000000000007,0.0,0.04615384615384618,0.013888888888888902,0.04999999999999991,0.0,0.0,0.12499999999999993,0.00789473684210533,0.0,0.0,1.0,0.018691588785046745,0.09090909090909087,0.0,0.0659898477157361,0.0,0.0454545454545455,0.019480519480519497,0.011286681715575779
2019-03-14,,0.0,-0.040000000000000036,0.0,0.12574850299401194,0.0,1.0,0.0,0.02654867256637171,0.0,0.05555555555555562,0.006389776357827482,0.05434782608695645,0.049019607843137296,0.04999999999999991,0.0,0.0,0.05555555555555546,0.0666666666666666,0.0,-0.01709401709401711,0.012084592145015116,0.045454545454545324,0.08333333333333341,0.029411764705882214,0.0,0.09523809523809533,0.4166666666666668,0.4999999999999999,0.22222222222222227,0.002610966057441197,0.3181818181818181,0.0,0.0,-0.009174311926605512,0.16666666666666682,4.0,0.0,0.016393442622950834,0.0,0.019108280254777087,0.006696428571428428
2019-03-15,,0.0,0.04166666666666671,-0.02564102564102566,-0.01063829787234032,-0.007692307692307699,0.0,0.011834319526627227,-0.034482758620689495,0.00937499999999994,0.09210526315789468,-0.0015873015873015535,-0.010309278350515474,-0.018691588785046745,0.0,0.0,0.08695652173913039,-0.017543859649122823,-0.02083333333333336,0.0,0.0,0.0,-0.02898550724637668,0.0,0.0428571428571429,0.05479452054794527,0.1739130434782609,0.0,-0.3333333333333333,-0.09090909090909087,0.015625000000000014,-0.06896551724137917,0.0,0.0,-0.01851851851851853,0.0,0.0,0.019047619047619063,0.0,0.04347826086956513,-0.006250000000000006,0.0022172949002216822
2019-03-18,,-0.03333333333333337,-0.07999999999999996,0.05263157894736847,0.02150537634408592,-0.031007751937984523,0.0,-0.052631578947368335,-0.01785714285714287,-0.009287925696594366,-0.06024096385542161,-0.00476947535771069,0.0,-0.009523809523809532,-0.04761904761904753,0.0,0.040000000000000036,-0.011904761904761916,-0.05319148936170207,0.0,-0.043478260869565064,0.0,-0.014925373134328368,-0.07692307692307697,-0.013698630136986314,0.012987012987012998,0.07407407407407393,-0.05882352941176475,0.4999999999999999,-0.10000000000000007,-0.002564102564102509,-0.03703703703703707,0.0,0.0,-0.009433962264150952,-0.07142857142857148,0.0,-0.056074766355140235,-0.01612903225806453,-0.04166666666666659,-0.012578616352201269,0.0
2019-03-19,,-0.034482758620689495,-0.04347826086956525,-0.05000000000000005,-0.07894736842105259,-0.06400000000000006,0.0,-0.14814814814814828,0.009090909090909096,-0.0031250000000000717,-0.05128205128205133,-0.02236421725239612,-0.03124999999999992,0.0,-0.10000000000000007,-0.2500000000000001,-0.038461538461538484,-0.054216867469879436,-0.12359550561797752,0.0,-0.08181818181818189,-0.014925373134328438,-0.04545454545454549,0.0,-0.04166666666666671,0.0,-0.10344827586206888,0.0,-0.3333333333333333,0.0,0.002570694087403544,-0.019230769230769246,0.0,0.0,-0.009523809523809532,-0.07692307692307697,0.0,-0.01980198019801982,-0.06557377049180334,-0.04347826086956525,-0.006369426751592361,0.0
2019-03-20,,-0.1785714285714286,-0.0454545454545455,-0.02631578947368424,-0.00571428571428572,-0.051282051282051135,0.0,0.021739130434782632,-0.018018018018018032,-0.0031347962382444468,0.054054054054054106,-0.01960784313725492,-0.01075268817204302,-0.009615384615384623,-0.055555555555555455,0.0,0.0,0.08280254777070056,0.1025641025641025,0.0,0.01980198019801982,-0.0030303030303029657,-0.015873015873015886,-0.0833333333333333,-0.014492753623188259,0.0,0.038461538461538484,0.0,0.0,0.0,-0.007692307692307642,0.0,0.0,0.0,-0.028846153846153882,0.0,0.0,0.020202020202020214,0.03508771929824565,0.09090909090909087,-0.019230769230769246,0.008849557522123902
2019-03-21,,0.04347826086956513,0.04761904761904767,0.0,0.005747126436781614,0.009009009009009016,0.0,-0.014184397163120581,0.009174311926605512,0.0,-0.038461538461538484,0.0,0.03260869565217382,0.02912621359223304,0.11764705882352935,0.0,-0.040000000000000036,-0.04705882352941168,-0.0232558139534884,0.0,-0.019417475728155355,-0.0015197568389057428,0.01612903225806453,0.09090909090909087,0.029411764705882214,0.0,0.07407407407407393,-0.06250000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198019801982,0.0,0.0,-0.024752475247524768,0.0,-0.04166666666666659,0.0,0.010964912280701912
2019-03-22,,-0.0833333333333333,-0.0454545454545455,0.0,-0.01714285714285716,-0.01785714285714287,-0.5,-0.04316546762589917,-0.0181818181818182,0.0062893081761006345,0.0,-0.0016666666666666312,0.05263157894736848,0.03773584905660381,0.0,0.0,-0.04166666666666659,-0.012345679012345687,-0.011904761904761916,0.0,-0.04950495049504955,0.012176560121765613,0.0,0.0,-0.0142857142857143,0.0,0.0,0.06666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,-0.019417475728155355,0.0,0.0,0.0,0.0169491525423729,0.0,0.006535947712418306,0.008676789587852502
2019-03-25,,0.0,0.0,0.054054054054054106,-0.04069767441860469,-0.027272727272727296,1.0,0.015037593984962419,0.0277777777777778,-0.009375000000000078,-0.040000000000000036,-0.033388981636060126,-0.05000000000000005,-0.04545454545454549,-0.05263157894736847,0.0,0.04347826086956513,0.0,-0.012048192771084348,0.0,-0.04166666666666659,-0.013533834586466276,-0.03174603174603177,0.0,0.0,0.0,0.0,-0.06250000000000007,0.0,0.0,-0.012919896640826942,0.0,0.0,0.0,0.0,0.0,0.0,-0.0253807106598985,-0.016666666666666684,-0.04347826086956525,-0.006493506493506499,-0.006451612903225859
2019-03-26,,0.0,-0.04761904761904753,-0.05128205128205133,0.02424242424242427,-0.03738317757009349,0.0,-0.007407407407407414,-0.018018018018018032,-0.0031545741324920467,0.0,-0.020725388601036288,0.021052631578947392,0.028571428571428595,-0.055555555555555455,0.0,0.0,-0.012500000000000013,-0.012195121951219388,0.0,0.0978260869565217,0.0,0.0,-0.0833333333333333,-0.02898550724637668,0.02564102564102566,-0.10344827586206888,0.13333333333333347,0.4999999999999999,0.22222222222222227,0.00261780104712048,-0.01960784313725492,0.0,-0.5,-0.01980198019801982,-0.0833333333333333,0.0,-0.03124999999999992,-0.0338983050847458,0.0454545454545455,0.006535947712418306,-0.002164502164502118
2019-03-27,,-0.0454545454545455,0.0,0.0,0.0,0.019417475728155355,-0.5,0.03731343283582076,0.018348623853211024,0.0031645569620252488,-0.013888888888888902,0.040564373897707305,0.010309278350515474,0.0,0.05882352941176459,0.0,-0.04166666666666659,0.012658227848101276,0.0,0.0,0.059405940594059466,0.007621951219512305,0.0,0.09090909090909087,-0.014925373134328368,-0.10000000000000007,0.0,0.05882352941176459,0.0,-0.09090909090909087,-0.007832898172323825,0.02000000000000001,0.0,0.0,0.03030303030303033,0.0,0.0,0.02688172043010743,0.0,0.0,0.025974025974026,-0.004338394793926347
2019-03-28,,0.04761904761904767,-0.05000000000000005,0.027027027027027053,-0.011834319526627227,0.009523809523809532,1.0,-0.007194244604316555,-0.018018018018018032,0.0,0.014084507042253534,-0.015254237288135719,-0.01020408163265307,-0.009259259259259271,0.05555555555555562,0.0,0.04347826086956513,0.0,0.024691358024691242,0.0,-0.018691588785046745,-0.009077155824508396,-0.016393442622950834,-0.0833333333333333,0.015151515151515162,-0.04166666666666671,0.0,-0.055555555555555455,0.0,0.09999999999999996,0.005263157894736847,-0.01960784313725492,0.0,1.0,0.06862745098039222,0.09090909090909087,0.0,-0.026178010471204098,-0.017543859649122633,-0.04347826086956525,-0.025316455696202552,-0.0021786492374727207
2019-03-29,,0.0454545454545455,0.0,0.0,-0.005988023952095814,0.0,0.0,0.007246376811594209,0.0,0.0,-0.027777777777777804,0.003442340791738462,0.0,0.0,0.0,0.0,-0.04166666666666659,0.012500000000000013,-0.012048192771084348,0.0,-0.009523809523809532,0.009160305343511529,0.0,0.09090909090909087,0.0,-0.0434782608695651,0.0,0.0,-0.3333333333333333,-0.09090909090909087,-0.013089005235602049,0.06000000000000005,1.0,-0.5,-0.018348623853211024,0.0,0.0,-0.01075268817204302,0.017857142857142672,0.0454545454545455,0.006493506493506499,0.004366812227074143
2019-04-01,0.28571428571428553,0.0,0.05263157894736847,-0.02631578947368424,0.006024096385542174,-0.009433962264150952,0.0,0.0,-0.027522935779816536,0.0,0.0,-0.017152658662092563,0.010309278350515474,0.018691588785046745,-0.05263157894736847,0.0,0.08695652173913039,0.006172839506172707,-0.012195121951219388,0.0,-0.009615384615384623,-0.015128593040847281,0.03333333333333337,0.0,0.029850746268656574,0.015151515151515162,0.038461538461538484,0.05882352941176459,0.4999999999999999,0.09999999999999996,0.005305039787798413,-0.018867924528301903,-0.5,1.0,0.009345794392523372,0.0,0.0,0.010869565217391313,0.017543859649122823,0.04347826086956513,-0.01935483870967744,-0.004347826086956429
2019-04-02,0.3333333333333333,0.2608695652173912,0.0,0.027027027027027053,0.011976047904191628,0.10476190476190464,0.0,0.0,0.018867924528301903,-0.0031545741324920467,0.0142857142857143,0.003490401396160484,0.01020408163265307,0.009174311926605512,0.05555555555555562,0.0,0.0,0.01226993865030676,0.03703703703703693,0.0,0.0,0.010752688172043057,0.03225806451612906,0.0,0.028985507246376836,0.059701492537313314,0.03703703703703707,0.0,0.0,0.0,0.0026385224274405768,0.019230769230769246,0.0,0.0,-0.009259259259259271,0.08333333333333341,0.0,0.032258064516128934,0.03448275862068969,0.0,0.0065789473684210575,0.0021834061135370714
2019-04-03,-0.1666666666666666,-0.06896551724137917,-0.05000000000000005,0.02631578947368424,0.011834319526627227,0.008620689655172422,0.0,0.0,0.01851851851851853,0.009493670886075887,0.014084507042253534,0.017391304347826025,0.010101010101010107,0.02727272727272709,0.0,0.6666666666666669,0.2,0.012121212121212132,-0.011904761904761916,0.0,0.019417475728155355,-0.0030395136778116204,0.0,0.08333333333333341,0.0,0.014084507042253534,0.0,0.16666666666666666,0.3333333333333334,0.09090909090909087,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.052083333333333384,0.0,0.04166666666666671,0.0,-0.0021786492374727207
2019-04-04,0.09999999999999996,0.0,0.1052631578947368,0.0,-0.01169590643274855,0.01709401709401711,0.0,-0.021582733812949503,0.0,0.0031347962382445864,0.013888888888888902,0.008547008547008671,-0.030000000000000027,-0.01769911504424761,0.05263157894736847,0.1999999999999999,0.10000000000000007,-0.023952095808383256,-0.012048192771084348,0.0,0.07619047619047603,0.001524390243902542,-0.015625000000000014,0.0,-0.014084507042253534,0.013888888888888902,0.0,0.2380952380952382,0.2500000000000001,0.08333333333333341,0.005263157894736847,0.0,0.0,1.0,0.0,0.0,-0.4666666666666666,-0.01980198019801982,0.016666666666666684,0.0,-0.006535947712418306,-0.0021834061135370714
2019-04-05,0.09090909090909087,0.0,-0.04761904761904753,0.0,0.011834319526627227,-0.02521008403361347,0.0,0.007352941176470593,0.009090909090909096,-0.006250000000000006,0.041095890410958937,0.018644067796610073,0.010309278350515474,0.01801801801801784,0.15,-0.1666666666666666,0.0,-0.0061349693251532425,0.012195121951219523,0.0,-0.035398230088495415,0.0015220700152206675,-0.015873015873015886,-0.07692307692307697,0.0142857142857143,0.0,0.0,-0.07692307692307697,0.6,0.6923076923076923,-0.005235602094240842,-0.03773584905660381,0.0,0.0,-0.009345794392523372,0.07692307692307697,0.0,-0.0050505050505050535,0.0,-0.040000000000000036,0.0,0.0
2019-04-08,-0.0833333333333333,0.0,0.04999999999999991,0.02564102564102566,0.13450292397660818,0.017241379310344845,0.0,0.12408759124087584,0.0,0.015723270440251517,0.0,0.028286189683860218,0.030612244897959214,0.07079646017699122,0.04347826086956513,0.1999999999999999,0.06060606060606049,-0.012345679012345687,0.07228915662650609,0.0,0.06422018348623837,0.018237082066869317,0.04838709677419359,0.08333333333333341,-0.014084507042253534,0.013698630136986314,0.0,0.0,0.12499999999999993,0.0,0.0,0.01960784313725492,0.0,0.0,0.009433962264150952,-0.07142857142857148,0.0,0.0101522842639594,0.0,0.0,0.03289473684210529,0.004376367614879556
2019-04-09,0.09090909090909087,-0.03703703703703707,0.0,0.0,-0.020618556701030948,0.0,0.0,0.006493506493506499,0.01801801801801784,0.0061919504643962895,-0.05263157894736847,-0.012944983818770241,-0.00990099009900991,-0.008264462809917363,-0.04166666666666659,-0.1666666666666666,-0.02857142857142844,0.0,-0.022471910112359567,0.0,0.0,-0.011940298507462695,-0.015384615384615398,0.0,-0.02857142857142844,0.027027027027027053,0.0,-0.04166666666666659,-0.11111111111111106,0.0,0.0,-0.019230769230769246,0.0,0.0,0.009345794392523372,0.0,0.0,0.005025125628140708,0.0,0.0,0.012738853503184723,0.0021786492374727207
2019-04-10,-0.0833333333333333,0.0,-0.04761904761904753,0.0,-0.021052631578947267,-0.00847457627118645,0.0,0.01935483870967744,0.0,-0.0030769230769230114,0.027777777777777804,-0.011475409836065476,-0.02000000000000001,-0.016666666666666684,-0.0869565217391305,0.1999999999999999,0.0,0.0,0.011494252873563229,0.0,-0.008620689655172422,0.0,-0.015625000000000014,0.0,0.0,-0.05263157894736847,0.0,0.0,-0.12499999999999993,0.0,0.002631578947368482,0.0,0.0,0.0,-0.009259259259259271,0.0,0.0,-0.02000000000000001,-0.016393442622950834,0.0,0.0,-0.0021739130434782145
2019-04-11,0.0,0.0,-0.05000000000000005,0.0,0.02150537634408592,-0.008547008547008555,0.0,-0.01898734177215192,-0.02654867256637151,-0.015432098765432181,-0.013513513513513526,-0.0016583747927032624,-0.030612244897959214,-0.0169491525423729,-0.04761904761904753,-0.1666666666666666,0.0,0.01874999999999988,-0.034090909090909116,0.0,-0.017391304347826105,-0.0015105740181268561,0.0,0.0,-0.014705882352941187,0.0,-0.03571428571428574,0.0,0.0,-0.09090909090909087,0.015748031496063006,-0.01960784313725492,0.0,0.0,-0.018691588785046745,0.0,0.0,-0.02040816326530614,-0.016666666666666684,-0.04166666666666659,-0.03773584905660381,-0.0043572984749454405
2019-04-12,-0.09090909090909087,0.0,0.0,0.0,-0.015789473684210426,0.0,0.0,-0.05806451612903231,0.009090909090909096,-0.006269592476489034,-0.027397260273972632,-0.016611295681063058,0.0,0.008620689655172422,0.0,0.0,0.0,-0.012269938650306624,-0.035294117647058865,0.0,0.0,-0.001512859304084822,0.0,-0.07692307692307697,0.029850746268656574,0.0,0.07407407407407393,0.0,0.0,0.0,0.007751937984496074,0.0,0.0,0.0,0.0,-0.07692307692307697,0.0,-0.010416666666666676,0.0169491525423729,0.0,0.0,0.004376367614879556
