date,ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB),ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB),ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB),ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB),ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ),ARMADA-C48: CW BUMI ARMADA BERHAD (RHB),ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB),ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ),DIALOG-C33: CW DIALOG GROUP BERHAD (CIMB),DIALOG-C35: CW DIALOG GROUP BERHAD (MACQ),DIALOG-C36: CW DIALOG GROUP BERHAD (MIBB),DIALOG-C37: CW DIALOG GROUP BERHAD (CIMB),DIALOG-C38: CW DIALOG GROUP BERHAD (RHB),DIALOG-C39: CW DIALOG GROUP BERHAD (KIBB),DIALOG-C40: CW DIALOG GROUP BERHAD (MACQ),DIALOG-C41: CW DIALOG GROUP BERHAD (RHB),DIALOG-C42: CW DIALOG GROUP BERHAD (KIBB),DIALOG-C43: CW DIALOG GROUP BERHAD (AM),DIALOG-C44: CW DIALOG GROUP BERHAD (CIMB),HENGYUAN-C1: CW HENGYUAN REFINING COMPANY BERHAD (RHB),HENGYUAN-C2: CW HENGYUAN REFINING COMPANY BERHAD (MACQ),HENGYUAN-C4: CW HENGYUAN REFINING COMPANY BERHAD (KIBB),HENGYUAN-C5: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HENGYUAN-C6: CW HENGYUAN REFINING COMPANY BERHAD (RHB),HENGYUAN-C7: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HENGYUAN-C8: CW HENGYUAN REFINING COMPANY BERHAD (MACQ),HENGYUAN-C9: CW HENGYUAN REFINING COMPANY BERHAD (KIBB),HENGYUAN-CZ: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HIBISCS-CK: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CM: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CN: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CO: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CP: CW HIBISCUS PETROLEUM BERHAD (AM),HIBISCS-CQ: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CR: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CS: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CT: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CU: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CV: CW HIBISCUS PETROLEUM BERHAD (AM),HIBISCS-CW: CW HIBISCUS PETROLEUM BERHAD (CIMB),MHB-C13: CW MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD (MACQ),PETRONM-CS: CW PETRON MALAYSIA REFINING & MARKETING BERHAD (MIBB),PETRONM-CT: CW PETRON MALAYSIA REFINING & MARKETING BERHAD (KIBB),SAPNRGC68: CW SAPURA ENERGY BERHAD (RHB),SAPNRGC69: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC70: CW SAPURA ENERGY BERHAD (MIBB),SAPNRGC71: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC72: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC73: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC74: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC75: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC76: CW SAPURA ENERGY BERHAD (MACQ),SERBADK-CN: CW SERBA DINAMIK HOLDINGS BERHAD (MACQ),SERBADK-CO: CW SERBA DINAMIK HOLDINGS BERHAD (AM),SERBADK-CP: CW SERBA DINAMIK HOLDINGS BERHAD (KIBB),SERBADK-CQ: CW SERBA DINAMIK HOLDINGS BERHAD (RHB),SERBADK-CR: CW SERBA DINAMIK HOLDINGS BERHAD (MIBB),SERBADK-CS: CW SERBA DINAMIK HOLDINGS BERHAD (AM),VELESTO-C24: CW VELESTO ENERGY BERHAD (RHB),VELESTO-C25: CW VELESTO ENERGY BERHAD (KIBB),VELESTO-C26: CW VELESTO ENERGY BERHAD (MIBB),VELESTO-C27: CW VELESTO ENERGY BERHAD (KIBB),YINSON-CT: CW YINSON HOLDINGS BERHAD (CIMB),YINSON-CU: CW YINSON HOLDINGS BERHAD (AM),YINSON-CV: CW YINSON HOLDINGS BERHAD (RHB),YINSON-CW: CW YINSON HOLDINGS BERHAD (CIMB),YINSON-CX: CW YINSON HOLDINGS BERHAD (KIBB)
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333326,-0.04761904761904753,0.0,0.0,,0.05882352941176459,0.0,0.0,-0.15384615384615388,0.04166666666666671,0.0,0.0,0.0,0.0,0.0,0.12499999999999993,0.0,0.0,,0.0,0.0,0.0,0.0,0.4999999999999999,-0.1666666666666666,0.0,-0.055555555555555455,-0.06250000000000007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000005,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.030303030303030325,0.09999999999999996,0.0,-0.5,,0.05555555555555562,0.0,0.0,0.0,0.040000000000000036,0.0454545454545455,0.0,0.0,0.05555555555555562,0.05882352941176459,0.05555555555555562,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1999999999999999,-0.14285714285714296,-0.05882352941176475,0.0,0.0,,0.0,0.0,-0.13333333333333328,0.0,,0.0,0.0,0.0,-0.14285714285714296,,0.0,0.0,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,0.0,0.0,-0.055555555555555455,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0454545454545455,0.0,0.0,,-0.1052631578947368,0.0,0.0,-0.09090909090909087,-0.038461538461538484,-0.04347826086956525,-0.2272727272727272,0.0,0.0,-0.11111111111111106,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.038461538461538484,0.0,,0.0,0.0,-0.05000000000000005,0.0,,0.0,-0.0833333333333333,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.3666666666666665,0.0,,0.0,0.0,0.0,0.09999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333334,,0.0,0.0,0.0
2019-04-01,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.08333333333333341,,,0.0,0.0,0.0,0.0,-0.04761904761904753,-0.05263157894736847,,,0.0,0.0,0.0,0.0,0.040000000000000036,0.0454545454545455,0.0,0.0,-0.05263157894736847,0.0,-0.055555555555555455,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.06250000000000007,0.06666666666666674,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.05263157894736847,-0.2500000000000001,,0.0,0.0,0.0
2019-04-02,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111112,0.0,-0.07692307692307697,,,-0.8333333333333333,0.0,0.0,0.0,0.0,0.05555555555555562,,,0.1764705882352941,0.06666666666666674,0.0,0.0,0.038461538461538484,0.04347826086956513,0.0,0.0,0.05555555555555562,0.2500000000000001,0.11764705882352935,,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666682,0.16666666666666682,0.11764705882352935,0.06250000000000007,,,0.0,0.0,0.0,-0.055555555555555455,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-03,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.029411764705882214,0.0,0.0,,,0.0,0.0,0.0,0.0,0.03703703703703707,0.04166666666666671,0.0,0.15384615384615374,0.05263157894736847,0.0,0.1052631578947368,,0.0,0.0,,0.0,-0.0833333333333333,0.0,0.0,0.0,0.0,-0.05263157894736847,0.0,,,0.0,0.0,-0.040000000000000036,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-04,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.16666666666666682,0.0,0.0,0.05555555555555562,0.05882352941176459,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1142857142857144,0.04999999999999991,0.0,,,0.0,-0.06250000000000007,0.0,0.0,-0.03571428571428574,-0.040000000000000036,0.0,0.0,0.0,-0.05000000000000005,-0.04761904761904753,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.14285714285714296,0.0,0.0,0.0,,,0.0,-0.14705882352941188,0.0,0.0,,0.0,-0.2083333333333333,0.0,-0.1666666666666666,,0.0,0.0,0.0
2019-04-05,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.05263157894736847,-0.055555555555555455,0.0,0.0,0.0,,,0.0,0.0,-0.18181818181818185,0.02564102564102566,0.09523809523809533,0.1052631578947368,,,0.0,0.06666666666666674,0.06250000000000007,0.0,0.03703703703703707,0.08333333333333341,0.0,0.0,0.04999999999999991,0.05263157894736847,0.04999999999999991,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176459,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.04999999999999991,0.0,,0.0,0.0,0.0
2019-04-08,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333334,,,0.0,0.0,0.0,0.0,0.11111111111111124,0.05882352941176459,0.04166666666666671,0.05882352941176459,0.25,,,0.0,0.0,0.0,0.04999999999999991,0.04347826086956513,0.04761904761904767,,,0.24999999999999994,0.2500000000000001,0.1764705882352941,0.2727272727272728,0.17857142857142852,0.15384615384615374,0.2352941176470587,0.2,0.19047619047619047,0.15,0.2380952380952382,,0.0,0.0,,0.0,-0.09090909090909087,0.0,0.0,0.0,0.0,0.0,-0.055555555555555455,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0454545454545455,0.0
2019-04-09,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.04761904761904753,-0.0833333333333333,0.0,,,-0.040000000000000036,0.04999999999999991,0.09999999999999996,0.07142857142857129,-0.06060606060606065,0.0,0.0,-0.027777777777777804,-0.07999999999999996,0.04347826086956513,-0.038461538461538484,,0.0,0.0,,0.0,-0.10000000000000007,0.0,0.0,0.0,0.0,-0.055555555555555455,-0.05882352941176475,,,0.0,0.0,0.0,0.0,,-0.7999999999999999,0.0,0.0,0.0,,0.0,-0.04347826086956525,0.0
2019-04-10,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333333333333328,,,0.0,0.0,-0.11111111111111106,0.0,0.0,-0.09090909090909087,,,-0.04166666666666659,-0.14285714285714285,0.0,0.0,0.0,-0.06666666666666654,-0.04761904761904753,-0.02857142857142844,0.0,-0.125,-0.040000000000000036,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.14285714285714296,-0.05882352941176475,0.0,,,0.0,0.0,0.0,0.0,,0.0,-0.1052631578947368,0.0,0.0,,0.0,0.0,0.0
2019-04-11,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.14285714285714296,0.0,0.0,-0.10000000000000007,-0.055555555555555455,0.0,-0.11111111111111106,0.0,,,0.0,0.0,0.0,-0.05000000000000005,0.0,-0.05000000000000005,,,0.0,-0.055555555555555455,0.0,-0.13333333333333328,-0.06451612903225812,-0.03571428571428574,0.0,0.0,-0.04347826086956525,0.0,-0.04166666666666659,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.06250000000000007,,,0.0,0.0,0.0,0.05882352941176459,,0.0,0.0,0.0,0.1999999999999999,,0.0,0.0,0.0
2019-04-12,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.055555555555555455,-0.05882352941176475,0.0,0.0,0.0,,,0.0,0.0,0.0,-0.02631578947368424,-0.0454545454545455,0.0,,,0.0,0.0,0.0,-0.07692307692307697,0.0,0.0,0.0,0.0,-0.0454545454545455,-0.04761904761904753,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.12499999999999993,0.06666666666666674,,,0.0,0.03448275862068969,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
