date,BINTULU PORT HOLDINGS BHD,BOUSTEAD HEAVY INDUSTRIES CORP,CHIN HIN GROUP PROPERTY BERHAD,CHIN HIN GROUP PROPERTY BERHAD - WARRANTS 2013/2023,CJ CENTURY LOGISTICS HOLDINGS BERHAD,COMPLETE LOGISTIC SERVICES BHD,E.A.TECHNIQUE (M) BERHAD,FREIGHT MANAGEMENT HLDGS BHD,GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,GD EXPRESS CARRIER BHD,GUNUNG CAPITAL BERHAD,GUNUNG CAPITAL BHD-WB 10/20,HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,HARBOUR-LINK GROUP BHD,HUBLINE BERHAD - WARRANTS B 2015/2020,HUBLINE BERHAD - WARRANTS C 2018/2023,HUBLINE BHD,HUBLINE BHD- WARRANT 2009/2019,INTEGRATED LOGISTICS BHD,LINGKARAN TRANS KOTA HOLDINGS,MALAYSIA AIRPORTS HOLDINGS BHD,MALAYSIAN BULK CARRIERS BHD,MARINE & GENERAL BERHAD,MISC BHD,MMC CORPORATION BHD,NATIONWIDE EXPRESS HOLDINGS BERHAD,PDZ HOLDINGS BHD,PDZ HOLDINGS BHD - WARRANTS B 2018/2023,PERAK CORPORATION BHD,POS MALAYSIA BHD,SEALINK INTERNATIONAL BHD,SEE HUP CONSOLIDATED BHD,SHIN YANG SHIPPING CORP BHD,SURIA CAPITAL HOLDINGS BHD,TAS OFFSHORE BERHAD,TASCO BERHAD,TIONG NAM LOGISTICS HOLDINGS,TRANSOCEAN HOLDINGS BHD,WESTPORTS HOLDINGS BERHAD,XIN HWA HOLDINGS BERHAD
2019-03-12,0.0043478260869566215,-0.02362204724409451,0.0,0.0,-0.01111111111111112,0.011363636363636373,0.024096385542168697,0.008771929824561412,-0.0833333333333333,0.029850746268656574,-0.030303030303030325,0.0,0.0,0.02962962962962949,0.0,0.0,0.0,0.0,-0.02222222222222224,-0.0045871559633028575,0.010443864229765022,0.0169491525423729,0.0,0.0,0.02654867256637171,0.0,0.0,0.0,0.0,0.01587301587301589,0.0,0.0,0.03278688524590167,0.0,0.09615384615384602,0.03571428571428575,0.016393442622950834,-0.03246753246753248,0.021798365122615824,-0.03389830508474579
2019-03-13,0.012987012987012905,0.0,0.0,0.0571428571428572,0.011235955056179784,0.005617977528089893,0.0941176470588236,0.017391304347826105,0.0,-0.02898550724637668,-0.046875000000000035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025345622119815742,0.0,-0.008333333333333342,0.2500000000000001,0.00149031296572277,-0.008620689655172422,-0.03333333333333337,0.14285714285714274,0.4999999999999999,0.0,0.005208333333333338,0.11538461538461528,0.0,0.015873015873015886,-0.014084507042253534,0.19298245614035106,0.020689655172413814,-0.01612903225806453,0.0,0.005333333333333338,0.01169590643274855
2019-03-14,0.0,0.008064516129032265,0.0,0.0,-0.01111111111111112,-0.011173184357541908,0.032258064516128934,0.0,0.09090909090909087,0.029850746268656574,-0.049180327868852514,0.0,0.0,0.07913669064748209,0.0,0.0,0.0,0.0,0.0,-0.011235955056179735,0.007751937984496074,-0.008403361344537823,-0.05000000000000005,0.002976190476190545,-0.02608695652173896,-0.034482758620689495,-0.12499999999999993,-0.3333333333333333,0.0,0.0,0.3448275862068967,0.0,0.046875000000000035,-0.00714285714285715,-0.029411764705882373,0.013513513513513526,0.03278688524590167,0.0,0.01591511936339524,0.0
2019-03-15,0.0,-0.024000000000000014,0.0,0.0,-0.011235955056179784,0.028248587570621493,0.0,0.02564102564102566,0.0,-0.014492753623188259,0.0,-0.09090909090909087,0.0,-0.006666666666666672,0.0,0.0,-0.0833333333333333,0.0,0.0,0.0,-0.0051282051282051325,-0.00847457627118645,0.05263157894736847,0.008902077151335253,-0.04464285714285718,-0.03571428571428574,0.14285714285714274,0.4999999999999999,0.0,0.010362694300518144,0.15384615384615385,0.0,0.014925373134328368,-0.007194244604316555,-0.030303030303030325,0.013333333333333345,0.0,-0.20805369127516785,-0.005221932114882511,-0.011560693641618507
2019-03-18,0.0,0.016393442622950834,0.0,0.0,0.011363636363636373,-0.027472527472527496,-0.02083333333333336,0.016666666666666684,0.0,-0.014705882352941187,0.017241379310344845,0.0,0.0,-0.0335570469798658,0.0,0.0,0.0,0.0,0.0,0.022727272727272645,-0.006443298969072142,-0.008547008547008555,0.04999999999999991,-0.004411764705882389,0.018691588785046745,-0.03703703703703707,-0.12499999999999993,0.0,0.0,-0.0051282051282051325,-0.11111111111111108,0.0,-0.029411764705882373,0.0,-0.031250000000000035,0.05263157894736847,-0.023809523809523832,0.16101694915254253,0.0052493438320210025,0.05263157894736847
2019-03-19,0.0192307692307692,-0.008064516129032265,0.0,0.0,0.0,-0.005649717514124299,0.0,-0.024590163934426253,-0.0833333333333333,0.059701492537313314,0.0,-0.10000000000000007,0.21428571428571425,0.027777777777777804,0.0,0.0,0.0,0.0,-0.011363636363636373,-0.05999999999999993,0.0,0.008620689655172422,-0.14285714285714285,-0.004431314623338164,-0.009174311926605512,0.038461538461538484,0.0,-0.3333333333333333,-0.04761904761904753,-0.015463917525773209,-0.025000000000000026,0.0,-0.06060606060606065,0.007246376811594209,-0.08064516129032265,-0.03750000000000003,0.0,0.10948905109489043,-0.02872062663185375,0.0
2019-03-20,0.0,-0.024390243902439046,0.0428571428571429,-0.054054054054054106,-0.011235955056179784,0.0,-0.02127659574468076,0.008403361344537823,0.18181818181818185,0.028169014084507067,0.0,0.0,0.0,-0.04054054054054058,0.0,0.0,0.0,0.0,-0.0919540229885057,0.014184397163120472,-0.0012970168612191685,-0.008547008547008555,0.0,-0.0014836795252225205,-0.01851851851851853,0.07407407407407393,0.0,0.0,0.0,-0.005235602094240842,0.1025641025641025,0.0,-0.01612903225806453,0.0,0.03508771929824565,-0.012987012987012998,-0.008130081300813016,-0.05263157894736847,0.0107526881720429,-0.038888888888888924
2019-03-21,0.0041928721174005175,0.0,0.0,0.0,-0.011363636363636373,0.0,-0.010869565217391313,0.0,-0.07692307692307697,-0.027397260273972632,0.0,0.11111111111111124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023310023310022807,-0.006493506493506471,-0.008620689655172422,0.05555555555555562,0.0,-0.009433962264150952,0.06896551724137938,0.0,0.0,0.0,-0.005263157894736847,-0.09302325581395343,0.0,0.049180327868852514,0.007194244604316555,0.0338983050847458,0.013157894736842115,-0.016393442622950834,0.0,0.0,-0.06358381502890166
2019-03-22,0.004175365344467552,-0.016666666666666684,0.0,0.0,0.03448275862068969,0.005681818181818186,0.010989010989011,-0.008333333333333342,0.08333333333333341,0.014084507042253534,-0.0169491525423729,0.0,0.0,-0.014084507042253534,0.0,0.0,0.09090909090909087,0.0,0.0,0.011682242990654164,0.005228758169934645,-0.034782608695652015,-0.05263157894736847,0.0014858841010400876,-0.019047619047619063,0.0,0.0,0.0,0.0,-0.005291005291005296,0.05128205128205118,0.0,0.0,0.0,-0.03278688524590167,-0.025974025974026,-0.008333333333333342,-0.027777777777777804,0.010638297872340436,-0.01851851851851853
2019-03-25,-0.0020790020790020357,0.042372881355932236,0.0,0.0,-0.04444444444444448,-0.016949152542372895,-0.03260869565217394,0.008403361344537823,-0.15384615384615388,-0.04166666666666671,0.0,0.0,0.0,-0.00714285714285715,0.0,0.0,-0.0833333333333333,0.0,0.0,0.004618937644341702,-0.04681404421326402,-0.018018018018018032,0.0,-0.0029673590504451725,-0.019417475728155355,-0.03225806451612906,0.14285714285714274,0.0,0.08749999999999994,-0.02127659574468076,-0.02439024390243891,0.0,-0.046875000000000035,-0.00714285714285715,-0.0169491525423729,0.03333333333333336,0.008403361344537823,-0.0928571428571428,-0.005263157894736847,0.0
2019-03-26,0.0,0.008130081300813016,-0.041095890410958937,0.0,0.011627906976744195,0.0,-0.022471910112359567,-0.008333333333333342,0.09090909090909087,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.09090909090909087,0.0,0.0,-0.011494252873563178,0.001364256480218252,-0.009174311926605512,0.0,-0.007440476190476164,0.00990099009900991,0.0,-0.2500000000000001,0.0,0.0,-0.005434782608695656,0.024999999999999883,0.0,0.049180327868852514,0.007194244604316555,-0.017241379310344845,0.0,0.008333333333333342,0.0,-0.021164021164021062,0.012578616352201269
2019-03-27,-0.012499999999999921,0.0,0.0,0.0,0.0,-0.011494252873563229,0.022988505747126457,0.008403361344537823,-0.0833333333333333,-0.014492753623188259,0.0,0.0,0.0,0.007194244604316555,0.0,0.0,0.0,0.0,0.0,0.011627906976744146,-0.006811989100817414,-0.009259259259259271,0.0,0.0014992503748125618,-0.01960784313725492,0.0,0.0,0.4999999999999999,0.0,-0.010928961748633887,-0.04878048780487796,0.0,-0.046875000000000035,-0.00714285714285715,0.017543859649122823,0.0774193548387096,-0.008264462809917363,-0.02362204724409451,0.0,-0.018633540372670825
2019-03-28,0.012658227848101179,0.0,0.0,0.0,-0.011494252873563229,0.011627906976744195,0.044943820224719135,-0.016666666666666684,0.0,-0.014705882352941187,0.0,-0.20000000000000004,0.0,-0.02857142857142844,0.0,0.0,0.0,0.0,0.0,-0.009195402298850585,-0.00274348422496577,0.018691588785046745,0.0,0.0,-0.010000000000000007,0.0,0.16666666666666682,-0.3333333333333333,0.0,0.03867403314917118,0.0,0.0,0.016393442622950834,0.0,-0.017241379310344845,-0.023952095808383256,-0.016666666666666684,-0.008064516129032265,0.0,0.012658227848101276
2019-03-29,-0.01041666666666663,0.05645161290322586,0.0,0.0,0.011627906976744195,0.011494252873563229,0.02150537634408592,0.00847457627118645,0.09090909090909087,0.029850746268656574,0.0,0.0,0.0,0.03676470588235281,0.0,0.0,-0.0833333333333333,0.0,-0.012658227848101276,-0.0232018561484918,-0.004126547455295648,-0.018348623853211024,0.05555555555555562,0.0014970059880240532,0.0,0.0,0.0,0.0,-0.04597701149425292,-0.02659574468085097,0.05128205128205118,0.0,0.01612903225806453,-0.007194244604316555,0.03508771929824565,0.01840490797546014,0.025423728813559344,0.0,0.01621621621621611,0.0
2019-04-01,0.0,-0.04580152671755729,0.0,0.1142857142857144,0.011494252873563229,-0.017045454545454558,0.021052631578947392,0.02521008403361347,0.0,0.014492753623188418,0.03448275862068969,0.12499999999999993,0.0,-0.021276595744680868,0.0,0.0,0.0,0.0,-0.01282051282051283,0.045130641330166366,-0.006906077348066275,0.0,0.0,-0.007473841554559149,0.03030303030303033,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.014492753623188418,0.0169491525423729,-0.006024096385542174,-0.008264462809917363,0.048780487804878085,-0.03191489361702119,0.0
2019-04-02,0.0,0.024000000000000014,0.0,0.0,0.0,0.0057803468208092535,0.051546391752577365,0.0,0.0,-0.0142857142857143,0.0,0.0,0.0,0.014492753623188418,0.0,0.0,0.0,0.0,0.0,0.0,-0.004172461752433971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005464480874316943,-0.02127659574468076,0.07692307692307687,-0.015873015873015886,0.0,0.03333333333333337,-0.060606060606060524,0.0,-0.031007751937984523,0.019230769230769187,-0.006250000000000006
2019-04-03,0.0,0.0,0.0428571428571429,-0.07692307692307697,-0.011363636363636373,0.0,0.01960784313725492,0.008196721311475417,-0.0833333333333333,0.014492753623188418,-0.016666666666666684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012998,0.0,-0.009776536312849202,0.03738317757009349,0.0,0.009036144578313329,0.0,0.0,0.0,0.0,-0.012048192771084348,-0.005494505494505499,-0.021739130434782625,0.0,0.01612903225806453,-0.00714285714285715,-0.03225806451612906,0.006451612903225812,0.0,-0.016000000000000014,0.010781671159029659,-0.025157232704402538
2019-04-04,0.0,0.015625000000000014,-0.041095890410958937,0.0,0.011494252873563229,0.0,-0.009615384615384623,0.0,0.0,-0.0142857142857143,-0.0338983050847458,0.11111111111111124,0.0,0.00714285714285715,0.0,0.0,0.09090909090909087,0.0,0.0,0.0,0.0,0.11711711711711704,0.0,-0.001492537313432804,0.0,0.18333333333333326,0.14285714285714274,0.4999999999999999,0.0,0.022099447513812168,0.0,0.0,-0.03174603174603177,0.007194244604316555,0.0,-0.006410256410256415,-0.008333333333333342,0.06504065040650413,0.0,0.03225806451612906
2019-04-05,0.025263157894736862,0.0,0.0,-0.027777777777777804,0.011363636363636373,-0.005747126436781614,-0.02912621359223304,0.0,0.0,-0.014492753623188259,0.03508771929824565,-0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102566,-0.03181818181818195,0.0028208744710861017,-0.040322580645161324,0.1052631578947368,-0.005979073243647239,-0.01960784313725492,-0.04225352112676045,-0.12499999999999993,0.0,-0.012195121951219388,-0.01081081081081082,0.0,0.0,0.0,-0.00714285714285715,0.0,-0.006451612903225812,0.0,-0.007633587786259549,0.013333333333333286,-0.006250000000000006
2019-04-08,0.0,0.007692307692307699,0.0285714285714286,0.0,-0.011235955056179784,-0.0057803468208092535,0.0,-0.008130081300813016,0.09090909090909087,0.029411764705882214,0.0,0.0,0.0,-0.0070921985815602905,0.0,0.0,-0.0833333333333333,0.0,0.0,0.009389671361502356,-0.004219409282700457,-0.016806722689075647,-0.0952380952380952,0.0015037593984962086,0.0,0.0,0.14285714285714274,0.0,0.11111111111111106,0.016393442622950834,0.0666666666666666,0.0,0.0,0.007194244604316555,0.06666666666666674,0.006493506493506499,-0.02521008403361347,-0.06153846153846159,0.0,-0.018867924528301903
2019-04-09,0.0041067761806980645,0.007633587786259549,0.0,0.0,-0.011363636363636373,-0.011627906976744195,0.02000000000000001,0.0,0.0,0.0,0.0,0.11111111111111124,0.0,0.0142857142857143,0.0,0.0,0.0,0.0,-0.025000000000000026,0.023255813953488497,-0.01977401129943498,0.0,0.0,-0.0015015015015014696,0.05000000000000005,0.014705882352941025,-0.12499999999999993,-0.3333333333333333,0.0,0.032258064516128934,-0.04166666666666659,0.0,0.0,0.0,-0.046875000000000035,-0.045161290322580684,0.0,0.008196721311475417,-0.01315789473684206,-0.006410256410256415
2019-04-10,-0.0020449897750510807,0.0,0.013888888888888902,-0.05714285714285704,0.011494252873563229,0.011764705882352951,-0.01960784313725492,-0.008196721311475417,-0.0833333333333333,-0.0142857142857143,-0.0338983050847458,0.0,0.0,-0.014084507042253534,0.0,0.0,0.09090909090909087,0.0,0.02564102564102566,-0.002272727272727426,-0.02737752161383291,-0.02564102564102566,-0.05263157894736847,0.003007518796992417,-0.009523809523809532,0.0,0.14285714285714274,0.4999999999999999,0.0,-0.005208333333333338,0.0,0.0,-0.016393442622950834,-0.0142857142857143,0.0,-0.054054054054054106,-0.008620689655172422,0.008130081300813016,0.0,0.006451612903225812
2019-04-11,0.012295081967213215,0.0,0.0,0.06060606060606049,0.0,0.0,0.0,-0.008264462809917363,0.09090909090909087,0.0,0.0,0.0,-0.05882352941176475,0.00714285714285715,0.0,0.2500000000000001,-0.0833333333333333,0.0,0.0,-0.029612756264236883,-0.02074074074074069,-0.008771929824561412,0.0,-0.004497751124437818,0.0,0.0,0.0,0.0,0.0,-0.015706806282722526,-0.04347826086956525,0.0,0.016666666666666684,0.014492753623188418,-0.03278688524590167,-0.0142857142857143,-0.008695652173913052,-0.03225806451612906,-0.02399999999999996,0.0
2019-04-12,0.0,0.015151515151515162,0.0,0.0,0.0,0.0,-0.02000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070921985815602905,0.0,0.0,0.09090909090909087,0.0,0.0,0.01877934272300472,0.03177004538577912,0.0,0.0,0.009036144578313329,0.038461538461538484,0.0,-0.12499999999999993,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.016393442622950834,-0.00714285714285715,0.0169491525423729,0.0,0.02631578947368424,-0.008333333333333342,0.010928961748633887,0.02564102564102566
